"N-gram","原文","翻译","Total"
"捕虏将军马武","14","14","28"
"使匈奴中郎将","15","12","27"
"赐天下男子爵","12","15","27"
"建威大将军耿","12","12","24"
"征南大将军岑","11","11","22"
"南大将军岑彭","11","11","22"
"征西大将军冯","10","11","21"
"西大将军冯异","10","11","21"
"建义大将军朱","10","10","20"
"虎牙大将军盖","9","9","18"
"牙大将军盖延","9","9","18"
"伏波将军马援","8","9","17"
"征虏将军祭遵","8","8","16"
"骠骑大将军杜","8","8","16"
"骑大将军杜茂","8","8","16"
"义大将军朱祐","10","5","15"
"郡国中都官系","9","5","14"
"令郡国中都官","4","10","14"
"天下男子爵位","0","14","14"
"武威将军刘尚","6","7","13"
"威大将军耿弇","12","1","13"
"国中都官系囚","9","4","13"
"欲占者人一级","13","0","13"
"车骑将军窦宪","5","7","12"
"车骑将军邓骘","6","6","12"
"度辽将军邓遵","6","6","12"
"扬武将军马成","6","6","12"
"匈奴中郎将张","6","6","12"
"大司马吴汉率","6","6","12"
"赏赐天下男子","0","12","12"
"归首的每人一","0","12","12"
"首的每人一级","0","12","12"
"力田每人三级","0","12","12"
"车骑将军马防","6","5","11"
"车骑将军皇甫","5","6","11"
"骑将军皇甫嵩","5","6","11"
"辽东太守祭肜","6","5","11"
"骠骑将军东平","5","5","10"
"骑将军东平王","5","5","10"
"长沙太守孙坚","5","5","10"
"京兆虎牙都尉","5","5","10"
"度辽将军耿夔","5","5","10"
"汉忠将军王常","5","5","10"
"中都官系囚减","6","4","10"
"都官系囚减死","6","4","10"
"护羌校尉马贤","5","5","10"
"年春正月初一","0","10","10"
"皇后为皇太后","0","10","10"
"年春正月二十","0","10","10"
"元年春正月初","0","10","10"
"拜为太中大夫","0","9","9"
"驸马都尉耿秉","4","4","8"
"游击将军邓隆","4","4","8"
"车骑将军张温","4","4","8"
"虏将军马武等","4","4","8"
"陇西南部都尉","4","4","8"
"平狄将军庞萌","4","4","8"
"奴中郎将张奂","4","4","8"
"辅威将军臧宫","4","4","8"
"城门校尉窦武","4","4","8"
"十三年春正月","4","4","8"
"诏郡国中都官","7","1","8"
"系囚减死一等","5","3","8"
"平元年春正月","4","4","8"
"羌校尉马贤讨","4","4","8"
"减天下死罪一","4","4","8"
"天下死罪一等","4","4","8"
"诏令郡国中都","1","7","8"
"楚王刘英谋反","0","8","8"
"举荐贤良方正","0","8","8"
"前队大夫甄阜","3","4","7"
"将军东平王苍","5","2","7"
"大司马吴汉等","4","3","7"
"虎贲中郎将邓","3","4","7"
"遣大司马吴汉","5","2","7"
"安帝永初元年","3","4","7"
"山阳太守翟超","4","3","7"
"奉车都尉窦固","4","3","7"
"官系囚减死一","5","2","7"
"系囚减死罪一","3","4","7"
"囚减死罪一等","3","4","7"
"北匈奴派使者","0","7","7"
"杀害郡县官吏","0","7","7"
"年春正月初二","0","7","7"
"郡国中都官对","0","7","7"
"参与总领尚书","0","7","7"
"王莽前队大夫","3","3","6"
"纳言将军严尤","3","3","6"
"太山贼公孙举","3","3","6"
"永平十五年封","3","3","6"
"渔阳太守彭宠","3","3","6"
"涿郡太守张丰","3","3","6"
"广陵贼张婴等","4","2","6"
"玄菟太守姚光","3","3","6"
"司隶校尉李膺","3","3","6"
"河内太守王匡","3","3","6"
"左将军皇甫嵩","3","3","6"
"车骑将军冯绲","3","3","6"
"破奸将军侯进","3","3","6"
"讨难将军苏茂","3","3","6"
"横野大将军王","3","3","6"
"野大将军王常","3","3","6"
"陇西太守马援","3","3","6"
"征西校尉任尚","3","3","6"
"汉阳太守张贡","3","3","6"
"谏议大夫马日","3","3","6"
"乌桓校尉耿晔","3","3","6"
"威虏将军冯骏","3","3","6"
"一切募下蚕室","6","0","6"
"河西大将军窦","3","3","6"
"西大将军窦融","3","3","6"
"辽东太守耿夔","3","3","6"
"建武二十七年","1","5","6"
"左车骑将军皇","3","3","6"
"骠骑大将军景","3","3","6"
"骑大将军景丹","3","3","6"
"大将军岑彭率","3","3","6"
"十一年春正月","3","3","6"
"西域长史班超","3","3","6"
"年春正月甲子","6","0","6"
"郡国十三地震","3","3","6"
"名数流民欲占","6","0","6"
"流民欲占者人","6","0","6"
"民欲占者人一","6","0","6"
"初元年春正月","3","3","6"
"匈奴中郎将马","3","3","6"
"护羌校尉段颎","6","0","6"
"髡钳城旦舂十","4","2","6"
"钳城旦舂十匹","4","2","6"
"公卿以下百官","0","6","6"
"跟从平定河北","0","6","6"
"冬十月十九日","0","6","6"
"光武帝回到洛","0","6","6"
"武帝回到洛阳","0","6","6"
"不能活下去的","0","6","6"
"代理车骑将军","0","6","6"
"民无户籍及流","0","6","6"
"无户籍及流民","0","6","6"
"与总领尚书事","0","6","6"
"护羌校尉段赹","0","6","6"
"王莽纳言将军","3","2","5"
"莽纳言将军严","3","2","5"
"秩宗将军陈茂","2","3","5"
"上谷太守耿况","2","3","5"
"身长八尺二寸","2","3","5"
"安帝乳母王圣","3","2","5"
"九江太守邓显","2","3","5"
"江太守邓显讨","2","3","5"
"车骑将军单超","2","3","5"
"车骑将军何苗","2","3","5"
"大将军岑彭围","3","2","5"
"武威太守赵冲","3","2","5"
"莽前队大夫甄","2","3","5"
"杨州刺史刘繇","3","2","5"
"三家皆立博士","4","1","5"
"益州刺史张乔","3","2","5"
"度辽将军耿晔","3","2","5"
"行车骑将军事","4","1","5"
"河南尹邓万世","2","3","5"
"十二年春正月","2","3","5"
"十五年春正月","3","2","5"
"波将军马援率","2","3","5"
"能直言极谏士","5","0","5"
"直言极谏士一","5","0","5"
"言极谏士一人","5","0","5"
"民名数流民欲","5","0","5"
"数流民欲占者","5","0","5"
"辽将军邓遵率","2","3","5"
"遣光禄大夫案","5","0","5"
"光禄大夫案行","5","0","5"
"郡国中都官死","4","1","5"
"国中都官死罪","4","1","5"
"中都官死罪系","4","1","5"
"都官死罪系囚","4","1","5"
"名数欲占者人","5","0","5"
"数欲占者人一","5","0","5"
"被推举为孝廉","0","5","5"
"年轻时为诸生","0","5","5"
"孔子及七十二","0","5","5"
"子及七十二弟","0","5","5"
"及七十二弟子","0","5","5"
"事情已经记载","0","5","5"
"情已经记载在","0","5","5"
"和帝永元四年","0","5","5"
"寻迹而射的士","0","5","5"
"迹而射的士兵","0","5","5"
"儿子入朝侍奉","0","5","5"
"做好本职工作","0","5","5"
"把他们打得大","0","5","5"
"他们打得大败","0","5","5"
"光武帝诏令说","0","5","5"
"四年春正月初","0","5","5"
"年春正月十七","0","5","5"
"春正月十七日","0","5","5"
"司马吴汉率领","0","5","5"
