"N-gram","原文","翻译","Total"
"郡国中都官系囚减死一","5","2","7"
"国中都官系囚减死一等","5","2","7"
"令郡国中都官系囚减死","2","3","5"
"名数流民欲占者人一级","4","0","4"
"祭祀孔子及七十二弟子","0","4","4"
"追赠敬隐后女弟小贵人","1","2","3"
"赠敬隐后女弟小贵人印","1","2","3"
"敬隐后女弟小贵人印绶","1","2","3"
"诏郡国中都官系囚减死","3","0","3"
"民名数流民欲占者人一","3","0","3"
"郡国中都官死罪系囚减","2","1","3"
"流人名数欲占者人一级","3","0","3"
"郡国中都官系囚减死罪","1","2","3"
"国中都官系囚减死罪一","1","2","3"
"中都官系囚减死罪一等","1","2","3"
"引精兵十万南渡黄淳水","1","1","2"
"驸马都尉耿秉北征匈奴","1","1","2"
"中常侍侯览托太守高伦","1","1","2"
"骠骑将军东平王苍闻辟","2","0","2"
"骑都尉臧宫会击延岑余","1","1","2"
"都尉臧宫会击延岑余党","1","1","2"
"尉臧宫会击延岑余党阴","1","1","2"
"茂率捕虏将军马武进攻","1","1","2"
"率捕虏将军马武进攻西","1","1","2"
"捕虏将军马武进攻西防","1","1","2"
"率武威将军刘尚等破河","1","1","2"
"武威将军刘尚等破河池","1","1","2"
"中郎将副伏波将军马援","1","1","2"
"郎将副伏波将军马援击","1","1","2"
"将副伏波将军马援击交","1","1","2"
"征南大将军岑彭击破秦","1","1","2"
"南大将军岑彭击破秦丰","1","1","2"
"光武遣吴汉诛更始幽州","1","1","2"
"武遣吴汉诛更始幽州牧","1","1","2"
"遣吴汉诛更始幽州牧苗","1","1","2"
"吴汉诛更始幽州牧苗曾","1","1","2"
"时湖阳大姓虞都尉反城","1","1","2"
"湖阳大姓虞都尉反城称","1","1","2"
"阳大姓虞都尉反城称兵","1","1","2"
"四方名士郭林宗等数十","1","1","2"
"方名士郭林宗等数十人","1","1","2"
"中常侍曹节等专执朝事","1","1","2"
"使持节侍中守尚书令万","1","1","2"
"持节侍中守尚书令万岁","1","1","2"
"节侍中守尚书令万岁亭","1","1","2"
"侍中守尚书令万岁亭侯","1","1","2"
"太中大夫许淑等互相辩","1","1","2"
"中大夫许淑等互相辩难","1","1","2"
"左冯翊沛国刘均等奔走","1","1","2"
"冯翊沛国刘均等奔走解","1","1","2"
"翊沛国刘均等奔走解释","1","1","2"
"广陵贼张婴等众数万人","1","1","2"
"征西大将军冯异共击关","1","1","2"
"西大将军冯异共击关中","1","1","2"
"大将军冯异共击关中诸","1","1","2"
"将军冯异共击关中诸营","1","1","2"
"军冯异共击关中诸营保","1","1","2"
"桓帝下诏追增封徐五百","1","1","2"
"帝下诏追增封徐五百户","1","1","2"
"前长沙贼胡兰作难荆州","1","1","2"
"诩使二十强弩共射一人","1","1","2"
"刺史耿鄙委任治中程球","1","1","2"
"左将军皇甫嵩精兵三万","1","1","2"
"帝舅大鸿胪耿宝荐中常","1","1","2"
"舅大鸿胪耿宝荐中常侍","1","1","2"
"大鸿胪耿宝荐中常侍李","1","1","2"
"尚书令高堂芝等交通属","1","1","2"
"书令高堂芝等交通属托","1","1","2"
"孝文皇帝始置一经博士","1","1","2"
"武陵蛮詹山等四千余人","1","1","2"
"陵蛮詹山等四千余人反","1","1","2"
"蛮詹山等四千余人反叛","1","1","2"
"辅威将军耿植代征南大","1","1","2"
"威将军耿植代征南大将","1","1","2"
"将军耿植代征南大将军","1","1","2"
"军耿植代征南大将军岑","1","1","2"
"耿植代征南大将军岑彭","1","1","2"
"植代征南大将军岑彭围","1","1","2"
"河内太守寇恂南拒洛阳","1","1","2"
"豫州刺史郭贡率兵数万","1","1","2"
"梁太后立安平孝王子经","1","1","2"
"太后立安平孝王子经侯","1","1","2"
"后立安平孝王子经侯理","1","1","2"
"太尉杨秉等举贤良方正","1","1","2"
"震部掾高舒召大匠令史","1","1","2"
"五官掾郭唐等同心固守","1","1","2"
"兵击更始东平太守范荆","1","1","2"
"任尚遣兵击破先零羌丁","2","0","2"
"尚遣兵击破先零羌丁奚","2","0","2"
"遣兵击破先零羌丁奚城","2","0","2"
"益州刺史张乔尹就军屯","2","0","2"
"车骑将军皇甫嵩讨平黄","1","1","2"
"骑将军皇甫嵩讨平黄巾","1","1","2"
"车骑将军张温西征关中","1","1","2"
"选四部精兵黄头吴河等","1","1","2"
"步骑二万余人进逼成都","1","1","2"
"捕虏将军马武北击匈奴","1","1","2"
"偏将军王霸等南伐刘永","1","1","2"
"率平狄将军庞萌攻西防","1","1","2"
"使匈奴中郎将张奂率南","2","0","2"
"匈奴中郎将张奂率南单","2","0","2"
"外高祖破羌将军辛武贤","1","1","2"
"使王遵持节监大司马吴","1","1","2"
"王遵持节监大司马吴汉","1","1","2"
"遵持节监大司马吴汉留","1","1","2"
"持节监大司马吴汉留屯","1","1","2"
"征南大将军岑彭围西城","1","1","2"
"遣大司马吴汉等围苏茂","1","1","2"
"遣骠骑大将军杜茂攻佼","1","1","2"
"招诱五校余贼步骑数千","1","1","2"
"诱五校余贼步骑数千人","1","1","2"
"胡骑击杀代郡太守刘兴","1","1","2"
"时大将军梁冀威权倾朝","1","1","2"
"郡文学掾史春秋飨射常","1","1","2"
"显宗特诏补北宫卫士令","1","1","2"
"遣定国上公王匡攻洛阳","1","1","2"
"偏将军冯异击昌城五楼","1","1","2"
"将军冯异击昌城五楼贼","1","1","2"
"军冯异击昌城五楼贼张","1","1","2"
"冯异击昌城五楼贼张文","1","1","2"
"异击昌城五楼贼张文等","1","1","2"
"率征南大将军岑彭等伐","1","1","2"
"征南大将军岑彭等伐公","1","1","2"
"南大将军岑彭等伐公孙","1","1","2"
"大将军岑彭等伐公孙述","1","1","2"
"前王莽平河大尹长安谷","1","1","2"
"王莽平河大尹长安谷恭","1","1","2"
"光武遣光禄大夫伏隆持","1","1","2"
"曾祖母匈奴谷蠡浑邪王","1","1","2"
"驳何休所驳汉事六十条","1","1","2"
"句骊蚕支落大加戴升等","1","1","2"
"豫章太守王永奏事中官","1","1","2"
"遣卫侯李邑护送乌孙使","1","1","2"
"卫侯李邑护送乌孙使者","1","1","2"
"大司农何熙行车骑将军","1","1","2"
"司农何熙行车骑将军事","1","1","2"
"河内太守王匡屯兵河阳","1","1","2"
"内太守王匡屯兵河阳津","1","1","2"
"帝使侍御史侯汶太仓米","2","0","2"
"使侍御史侯汶太仓米豆","2","0","2"
"更始中郎将左辅都尉公","1","1","2"
"始中郎将左辅都尉公乘","1","1","2"
"中郎将左辅都尉公乘歙","1","1","2"
"尚书令左雄议郡举孝廉","1","1","2"
"捕虏将军马武东讨周建","1","1","2"
"霸军中壮士路润等数十","1","1","2"
"军中壮士路润等数十人","1","1","2"
"骠骑大将军杜茂会攻卢","1","1","2"
"骑大将军杜茂会攻卢芳","1","1","2"
"大将军杜茂会攻卢芳将","1","1","2"
"将军杜茂会攻卢芳将尹","1","1","2"
"吏平陵令赵戬弃官营丧","1","1","2"
