"N-gram","原文","翻译","Total"
"开府仪同三司","78","83","161"
"员外散骑侍郎","43","40","83"
"元嘉二十五年","29","30","59"
"晋武帝太康元","28","27","55"
"武帝太康元年","28","27","55"
"使者来进献特","0","54","54"
"者来进献特产","0","54","54"
"元嘉二十四年","26","27","53"
"元嘉二十二年","24","27","51"
"江夏王刘义恭","0","50","50"
"南秦二州刺史","25","24","49"
"派使者来进献","0","48","48"
"晋孝武帝太元","21","25","46"
"元嘉二十三年","22","24","46"
"文帝元嘉二十","20","21","41"
"元嘉二十六年","19","22","41"
"国遣使献方物","39","0","39"
"金紫光禄大夫","20","18","38"
"州刺史始兴王","21","17","38"
"晋武帝太康二","19","17","36"
"武帝太康二年","19","17","36"
"州刺史武陵王","19","17","36"
"宋文帝元嘉二","18","17","35"
"明帝泰始二年","18","16","34"
"元嘉二十七年","14","20","34"
"国派使者来进","0","34","34"
"州刺史南谯王","18","15","33"
"主事官员上奏","0","33","33"
"事官员上奏说","0","33","33"
"晋孝怀帝永嘉","16","16","32"
"孝武帝大明元","15","17","32"
"武帝大明元年","15","16","31"
"孝武帝太元十","14","16","30"
"元嘉二十九年","13","17","30"
"始元年十二月","14","14","28"
"元嘉二十一年","14","14","28"
"扬州刺史始兴","14","13","27"
"刺史始兴王浚","23","4","27"
"泰始元年十二","14","13","27"
"彭城王刘义康","0","25","25"
"刺史南谯王义","18","6","24"
"史南谯王义宣","18","6","24"
"宋文帝元嘉十","12","12","24"
"元嘉二十八年","9","14","23"
"太宰江夏王义","14","9","23"
"宰江夏王义恭","14","9","23"
"州刺史桂阳王","12","9","21"
"武帝咸宁元年","10","11","21"
"金星白天出现","0","21","21"
"建安王刘休仁","0","21","21"
"刺史桂阳王休","12","8","20"
"史桂阳王休范","12","8","20"
"武帝永初元年","10","10","20"
"孝武帝孝建元","10","10","20"
"武帝孝建元年","10","10","20"
"后废帝元徽元","10","10","20"
"废帝元徽元年","10","10","20"
"州刺史刘道隆","11","9","20"
"武帝泰始元年","10","10","20"
"为南兖州刺史","0","20","20"
"有关部门上奏","0","20","20"
"晋武帝咸宁元","9","10","19"
"州刺史庐陵王","11","8","19"
"州刺史竟陵王","10","9","19"
"文帝元嘉八年","10","9","19"
"为尚书右仆射","0","19","19"
"有彗星出现于","0","19","19"
"考查占书可知","0","19","19"
"州刺史王玄谟","9","9","18"
"愍帝建武元年","9","9","18"
"成帝咸康元年","9","9","18"
"州刺史萧思话","8","10","18"
"后废帝元徽三","9","9","18"
"废帝元徽三年","9","9","18"
"宋孝武帝大明","6","12","18"
"惠帝永宁元年","9","9","18"
"元帝太兴元年","9","9","18"
"前废帝永光元","9","9","18"
"废帝永光元年","9","9","18"
"员外散骑常侍","8","10","18"
"州刺史临川王","9","9","18"
"晋武帝泰始元","9","9","18"
"刺史武陵王骏","8","10","18"
"关部门上奏说","0","18","18"
"捕获献上朝廷","0","18","18"
"州刺史彭城王","11","6","17"
"刺史彭城王义","12","5","17"
"史彭城王义康","12","5","17"
"泰始二年正月","7","10","17"
"晋愍帝建武元","9","8","17"
"晋惠帝永康元","9","8","17"
"惠帝永康元年","9","8","17"
"州刺史长沙王","9","8","17"
"大将军彭城王","9","8","17"
"荆州刺史南谯","9","8","17"
"州刺史山阳王","8","9","17"
"刺史巴陵王休","9","8","17"
"史巴陵王休若","9","8","17"
"州刺史巴陵王","8","9","17"
"太元二十一年","9","8","17"
"武帝太康三年","9","8","17"
"距京都水路有","0","17","17"
"州刺史江夏王","9","7","16"
"将军巴陵王休","8","8","16"
"军巴陵王休若","8","8","16"
"州刺史建平王","8","8","16"
"魏明帝景初元","9","7","16"
"明帝景初元年","9","7","16"
"晋惠帝永兴元","8","8","16"
"惠帝永兴元年","8","8","16"
"宋武帝永初元","8","8","16"
"晋惠帝永宁元","8","8","16"
"晋明帝太宁元","8","8","16"
"明帝太宁元年","8","8","16"
"大明元年五月","8","8","16"
"晋惠帝元康元","8","8","16"
"惠帝元康元年","8","8","16"
"怀帝永嘉元年","8","8","16"
"文帝元嘉十二","8","8","16"
"帝元嘉十二年","8","8","16"
"太尉江夏王义","11","5","16"
"尉江夏王义恭","11","5","16"
"军将军柳元景","8","8","16"
"州刺史薛安都","8","8","16"
"晋武帝太康三","8","8","16"
"明帝泰豫元年","8","8","16"
"二十四年七月","8","8","16"
"为尚书左仆射","0","16","16"
"为南豫州刺史","0","16","16"
"赐给五时朝服","0","16","16"
"汉章帝元和年","0","16","16"
"秦河二州刺史","8","7","15"
"州刺史晋熙王","7","8","15"
"孝武帝大明五","5","10","15"
"武帝大明五年","5","10","15"
"孝武帝大明七","7","8","15"
"武帝大明七年","7","8","15"
"晋武帝咸宁二","8","7","15"
"武帝咸宁二年","8","7","15"
"刺史山阳王休","8","7","15"
"帝泰始元年十","8","7","15"
"嘉二十四年七","8","7","15"
"抚军中兵参军","8","7","15"
"刺史始兴王刘","0","15","15"
"刺史晋熙王燮","7","7","14"
"晋成帝咸康元","7","7","14"
"安帝延光三年","7","7","14"
"州刺史南平王","8","6","14"
"孝怀帝永嘉元","7","7","14"
"豫州刺史长沙","7","7","14"
"徐州刺史薛安","7","7","14"
"雍州刺史张敬","7","7","14"
"三十四万四千","7","7","14"
"十四万四千二","7","7","14"
"四万四千二百","7","7","14"
"万四千二百六","7","7","14"
"四千二百六十","7","7","14"
"千二百六十一","8","6","14"
"安帝元兴元年","7","7","14"
"孝武帝孝建三","7","7","14"
"武帝孝建三年","7","7","14"
"孙皓宝鼎元年","7","7","14"
"皇帝下诏令说","0","14","14"
"有关官员上奏","0","14","14"
"章帝元和年间","0","14","14"
"州刺史晋安王","7","6","13"
"州刺史王仲德","6","7","13"
"州刺史王景文","7","6","13"
"十九万四千九","7","6","13"
"九万四千九百","7","6","13"
"万四千九百九","7","6","13"
"四千九百九十","7","6","13"
"晋武帝太康五","6","7","13"
"武帝太康五年","6","7","13"
"晋孝武帝宁康","7","6","13"
"四年十一月辛","7","6","13"
"中书通事舍人","7","6","13"
"徐兗二州刺史","13","0","13"
"刺史长沙王义","9","4","13"
"文帝元嘉十三","6","7","13"
"帝元嘉十三年","6","7","13"
"汉献帝延康元","7","6","13"
"献帝延康元年","7","6","13"
"元帝太兴三年","8","5","13"
"州刺史广陵王","6","7","13"
"史始兴王刘浚","0","13","13"
"南谯王刘义宣","0","13","13"
"晋安王刘子勋","0","13","13"
"青冀二州刺史","5","7","12"
"护军将军褚渊","6","6","12"
"汉安帝延光三","6","6","12"
"刺史南平王铄","8","4","12"
"孝武帝大明三","6","6","12"
"武帝大明三年","6","6","12"
"安帝义熙元年","6","6","12"
"晋愍帝建兴二","6","6","12"
"愍帝建兴二年","6","6","12"
"孝武大明元年","7","5","12"
"尚书右仆射刘","6","6","12"
"王遣使献方物","12","0","12"
"史长沙王义欣","9","3","12"
"刺史临川王义","10","2","12"
"史临川王义庆","10","2","12"
"将军彭城王义","9","3","12"
"军彭城王义康","9","3","12"
"州刺史建安王","7","5","12"
"刺史竟陵王诞","9","3","12"
"豫州刺史山阳","6","6","12"
"十三年十二月","6","6","12"
"明帝太宁三年","6","6","12"
"晋元帝太兴三","7","5","12"
"晋惠帝光熙元","6","6","12"
"惠帝光熙元年","6","6","12"
"晋元帝太兴元","6","6","12"
"晋安帝元兴元","6","6","12"
"少帝景平元年","6","6","12"
"二十四年二月","6","6","12"
"刺史刘道隆献","6","6","12"
"吴孙皓宝鼎元","6","6","12"
"晋元帝太兴四","6","6","12"
"元帝太兴四年","6","6","12"
"文帝元嘉十八","6","6","12"
"帝元嘉十八年","6","6","12"
"新蔡二郡太守","6","6","12"
"衡阳王刘义季","0","12","12"
"度又十二分之","0","12","12"
"临川王刘义庆","0","12","12"
"树木被连根拔","0","12","12"
"木被连根拔起","0","12","12"
"刺史江夏王义","8","3","11"
"史江夏王义恭","8","3","11"
"州刺史沈文秀","6","5","11"
"西秦河二州刺","6","5","11"
"刺史建平王景","6","5","11"
"史建平王景素","6","5","11"
"文帝黄初三年","7","4","11"
"星犯轩辕大星","3","8","11"
"晋元帝永昌二","5","6","11"
"元帝永昌二年","5","6","11"
"晋安帝义熙元","5","6","11"
"后废帝元徽二","6","5","11"
"废帝元徽二年","6","5","11"
