"N-gram","原文","翻译","Total"
"三十四万四千二百六十","7","7","14"
"十四万四千二百六十一","7","6","13"
"晋武帝泰始元年十二月","6","6","12"
"四万四千二百六十一分","5","5","10"
"高丽国派使者来进献特","0","9","9"
"丽国派使者来进献特产","0","9","9"
"十九万四千九百九十分","5","3","8"
"晋安帝隆安五年十一月","4","4","8"
"元嘉二十四年七月乙卯","4","4","8"
"南徐州刺史彭城王义康","4","3","7"
"二千三十四万四千二百","7","0","7"
"千三十四万四千二百六","7","0","7"
"零三十四万四千二百六","0","7","7"
"南徐州刺史桂阳王休范","4","2","6"
"南徐州刺史建平王景素","4","2","6"
"元嘉二十四年十月甲午","3","3","6"
"南兗州刺史临川王义庆","6","0","6"
"余三万八千一百二十六","3","3","6"
"宋孝武帝大明元年五月","3","3","6"
"满纪法则减去纪法并在","0","6","6"
"二千零三十四万四千二","0","6","6"
"千零三十四万四千二百","0","6","6"
"刺史始兴王刘浚上报朝","0","6","6"
"史始兴王刘浚上报朝廷","0","6","6"
"督西秦河沙三州诸军事","3","2","5"
"南兗州刺史江夏王义恭","5","0","5"
"南徐州刺史南谯王义宣","3","2","5"
"南徐州刺史新安王子鸾","3","2","5"
"余四万九千六百八十四","3","2","5"
"四万九千六百八十四半","3","2","5"
"余七万一千二百一十半","3","2","5"
"余三万七千一百一十五","2","3","5"
"荆州刺史南谯王义宣闻","5","0","5"
"扬州刺史始兴王刘浚上","0","5","5"
"州刺史始兴王刘浚上报","0","5","5"
"州刺史刘道隆献上朝廷","0","5","5"
"西秦河二州刺史吐谷浑","2","2","4"
"秦河二州刺史吐谷浑拾","2","2","4"
"河二州刺史吐谷浑拾寅","2","2","4"
"五百九十六万二千二百","2","2","4"
"百九十六万二千二百五","2","2","4"
"九十六万二千二百五十","2","2","4"
"十六万二千二百五十六","2","2","4"
"汉光武建武中元元年五","3","1","4"
"光武建武中元元年五月","3","1","4"
"晋武帝咸宁元年四月丙","2","2","4"
"武帝咸宁元年四月丙戌","2","2","4"
