"N-gram","原文","翻译","Total"
"同中书门下","301","276","577"
"门下平章事","177","157","334"
"书门下平章","176","157","333"
"中书门下平","175","157","332"
"都督府长史","138","137","275"
"州大都督府","140","133","273"
"尚书左仆射","132","137","269"
"大都督府长","126","125","251"
"中书门下三","128","119","247"
"书门下三品","128","119","247"
"尚书右仆射","117","121","238"
"开府仪同三","117","121","238"
"府仪同三司","117","121","238"
"银青光禄大","104","107","211"
"青光禄大夫","104","107","211"
"校工部尚书","101","103","204"
"检校工部尚","100","103","203"
"左散骑常侍","98","96","194"
"月一日是朔","0","181","181"
"一日是朔日","0","181","181"
"河东节度使","74","104","178"
"赐紫金鱼袋","82","74","156"
"武军节度使","59","89","148"
"淮南节度使","66","77","143"
"南东道节度","70","72","142"
"检校礼部尚","67","67","134"
"校礼部尚书","67","67","134"
"盐铁转运使","53","80","133"
"山南东道节","63","65","128"
"南西道节度","61","61","122"
"扬州大都督","60","59","119"
"山南西道节","59","59","118"
"检校兵部尚","58","58","116"
"校兵部尚书","58","58","116"
"右散骑常侍","57","58","115"
"东道节度使","51","63","114"
"二年春正月","62","50","112"
"西道节度使","52","59","111"
"道盐铁转运","56","55","111"
"检校右仆射","54","54","108"
"诸道盐铁转","56","50","106"
"剑南西川节","53","47","100"
"南西川节度","53","47","100"
"检校户部尚","49","50","99"
"校户部尚书","49","50","99"
"兼御史大夫","0","97","97"
"检校左仆射","48","48","96"
"西川节度使","43","52","95"
"湖南观察使","47","48","95"
"检校吏部尚","46","47","93"
"校吏部尚书","46","47","93"
"成德军节度","47","46","93"
"义成军节度","45","46","91"
"观察处置使","5","84","89"
"检校尚书左","44","45","89"
"校尚书左仆","44","45","89"
"等州节度使","35","54","89"
"节度副大使","44","44","88"
"金紫光禄大","40","47","87"
"紫光禄大夫","40","47","87"
"宣武军节度","41","45","86"
"荆南节度使","39","47","86"
"三年春正月","49","37","86"
"岭南节度使","41","44","85"
"幽州节度使","39","44","83"
"江西观察使","40","43","83"
"月二十一日","4","79","83"
"月二十三日","3","78","81"
"同凤阁鸾台","47","32","79"
"浙西观察使","39","40","79"
"殿中侍御史","40","39","79"
"太子左庶子","40","38","78"
"金吾卫大将","40","38","78"
"吾卫大将军","40","38","78"
"团练观察使","41","37","78"
"检校左散骑","40","38","78"
"校左散骑常","40","38","78"
"成军节度使","32","46","78"
"东川节度使","35","42","77"
"食邑三千户","39","37","76"
"检校尚书右","38","38","76"
"校尚书右仆","38","38","76"
"都团练观察","42","34","76"
"陇右节度使","33","42","75"
"观察处置等","71","4","75"
"察处置等使","71","4","75"
"凤阁鸾台平","41","31","72"
"阁鸾台平章","41","31","72"
"鸾台平章事","41","31","72"
"食邑二千户","35","37","72"
"泾原节度使","35","37","72"
"月二十五日","3","69","72"
"月二十七日","3","69","72"
"月二十二日","3","68","71"
"德军节度使","28","42","70"
"都知兵马使","35","34","69"
"年春正月一","0","69","69"
"春正月一日","0","69","69"
"忠武军节度","34","34","68"
"义军节度使","18","50","68"
"魏博节度使","28","39","67"
"文馆大学士","33","33","66"
"金吾大将军","30","36","66"
"凤翔节度使","31","34","65"
"任同中书门","0","65","65"
"海军节度使","23","41","64"
"桂管观察使","30","34","64"
"月二十四日","2","62","64"
"剑南东川节","33","29","62"
"南东川节度","33","29","62"
"昭义军节度","21","41","62"
"河中节度使","25","36","61"
"福建观察使","29","31","60"
"十一月二十","1","59","60"
"月二十六日","2","58","60"
"十二月二十","0","60","60"
"弘文馆大学","29","29","58"
"检校刑部尚","29","29","58"
"校刑部尚书","29","29","58"
"为中书侍郎","0","57","57"
"月二十八日","4","52","56"
"食邑三百户","27","28","55"
"陕虢观察使","26","28","54"
"浙东观察使","26","28","54"
"月二十九日","1","52","53"
"集贤殿大学","25","27","52"
"贤殿大学士","25","27","52"
"等州观察使","11","41","52"
"任御史大夫","0","52","52"
"行军大总管","25","26","51"
"骁卫大将军","25","26","51"
"邕管经略使","25","26","51"
"节度观察使","30","20","50"
"武宁军节度","25","25","50"
"品以上官员","0","50","50"
"金吾卫将军","24","25","49"
"州节度使李","22","26","48"
"正月一日是","0","48","48"
"十二月初一","0","48","48"
"道行军大总","23","24","47"
"加银青光禄","35","12","47"
"宁军节度使","20","26","46"
"为兵部尚书","0","46","46"
"四年春正月","27","18","45"
"任同平章事","0","45","45"
"太子右庶子","21","22","43"
"元年春正月","28","15","43"
"平军节度使","17","26","43"
"朔方节度使","18","25","43"
"为御史中丞","0","43","43"
"为户部侍郎","0","43","43"
"礼部员外郎","20","22","42"
"剑南节度使","18","24","42"
"宣歙观察使","22","20","42"
"黔中观察使","21","21","42"
"军节度使李","18","23","41"
"天平军节度","19","21","40"
"兼任御史大","0","40","40"
"为太子宾客","0","40","40"
"为检校工部","0","40","40"
"同东西台三","19","20","39"
"东西台三品","19","20","39"
"昭义节度使","21","18","39"
"本官同平章","39","0","39"
"官同平章事","39","0","39"
"二月初一为","0","39","39"
"凤翔陇右节","20","18","38"
"翔陇右节度","20","18","38"
"节度观察等","30","8","38"
"皇上的车驾","0","38","38"
"为吏部尚书","0","38","38"
"为检校司空","0","38","38"
"年春正月乙","36","1","37"
"御史大夫李","18","19","37"
"行营节度使","16","21","37"
"州观察处置","15","22","37"
"行营招讨使","16","21","37"
"司勋员外郎","18","19","37"
"考功员外郎","18","19","37"
"节度使李光","17","20","37"
"兼御史中丞","0","37","37"
"弘文馆学士","18","18","36"
"羽林大将军","17","19","36"
"横海军节度","18","18","36"
"度观察等使","29","7","36"
"为兵部侍郎","0","36","36"
"兼任度支使","0","36","36"
"十一月一日","0","36","36"
"十一月初一","0","36","36"
"左卫大将军","17","18","35"
"右金吾卫大","18","17","35"
"潼关防御使","9","26","35"
"河阳节度使","16","19","35"
"食邑一千户","16","19","35"
"镇海军节度","17","18","35"
"邠宁节度使","35","0","35"
"灵州大都督","18","17","35"
"实封五百户","23","11","34"
"潞州大都督","16","18","34"
"左金吾卫大","18","16","34"
"五年春正月","18","16","34"
"右卫大将军","17","16","33"
"等州观察处","14","19","33"
"皇上同意了","0","33","33"
"内观察处置","18","14","32"
"翰林学士承","16","16","32"
"林学士承旨","16","16","32"
"实封三百户","18","14","32"
"任翰林学士","0","32","32"
"为户部尚书","0","32","32"
"为开府仪同","0","32","32"
"为礼部尚书","0","32","32"
"六年春正月","17","14","31"
"罢免知政事","0","31","31"
"任御史中丞","0","31","31"
"武卫大将军","15","15","30"
"义武军节度","14","16","30"
"秘书省校书","15","15","30"
"道行军总管","15","14","29"
"军节度使王","14","15","29"
"校右散骑常","14","15","29"
"兵部员外郎","14","15","29"
"为中书舍人","0","29","29"
"秋七月一日","0","29","29"
"左骁卫大将","14","14","28"
"盐铁转运等","26","2","28"
"铁转运等使","26","2","28"
"食邑五百户","12","16","28"
"一千五百户","14","14","28"
"益州大都督","14","14","28"
"尚书户部侍","15","13","28"
"书户部侍郎","15","13","28"
"平卢军节度","14","14","28"
"太子宾客分","14","14","28"
"防御观察使","19","9","28"
"检校右散骑","13","15","28"
"书省校书郎","14","14","28"
"吏部侍郎崔","14","14","28"
"年春正月戊","26","2","28"
"陈许节度使","14","14","28"
"川节度使李","12","16","28"
"命兵部侍郎","1","27","28"
"为御史大夫","0","28","28"
"月初一为乙","0","28","28"
"月初一为己","0","28","28"
"七年春正月","14","13","27"
"同平章事李","13","14","27"
"鄂岳观察使","13","14","27"
"兴元节度使","12","15","27"
"为尚书左仆","0","27","27"
"年春正月十","0","27","27"
"任命兵部侍","0","27","27"
"任东都留守","0","27","27"
"任中书侍郎","0","27","27"
"国公李责力","0","27","27"
"月初一为丙","0","27","27"
"司封员外郎","13","13","26"
"河西节度使","12","14","26"
"荆州大都督","13","13","26"
"幽州大都督","13","13","26"
"卫大将军李","14","12","26"
"食邑七百户","13","13","26"
"行营兵马都","12","14","26"
"道节度观察","17","9","26"
"夏州节度使","13","13","26"
"子宾客分司","14","12","26"
"户部侍郎李","14","12","26"
"军节度副大","11","15","26"
"彰义军节度","12","14","26"
"实封二百户","18","8","26"
"英国公李责","0","26","26"
"正月初一为","0","26","26"
"月初一为辛","0","26","26"
"吏部员外郎","12","13","25"
"年春正月丁","25","0","25"
"年春正月壬","23","2","25"
"命翰林学士","2","23","25"
"任检校司空","0","25","25"
"为门下侍郎","0","25","25"
"任诸道盐铁","0","25","25"
"为刑部尚书","0","25","25"
"任淮南节度","0","25","25"
"月初一为癸","0","25","25"
"任山南东道","0","25","25"
"为工部尚书","0","25","25"
"东都尚书省","12","12","24"
"刑部员外郎","12","12","24"
"南节度观察","15","9","24"
"右金吾卫将","12","12","24"
"翰林侍讲学","13","11","24"
"林侍讲学士","13","11","24"
"西观察使李","12","12","24"
"充山南东道","24","0","24"
"容管经略使","12","12","24"
"军节度副使","12","12","24"
"翔节度使李","12","12","24"
"武候大将军","17","7","24"
"吏部尚书李","11","13","24"
"月初一为丁","0","24","24"
"为检校兵部","0","24","24"
