"N-gram","原文","翻译","Total"
"同中书门下平章事","170","154","324"
"扬州大都督府长史","36","35","71"
"同凤阁鸾台平章事","37","25","62"
"年春正月一日是朔","0","41","41"
"春正月一日是朔日","0","41","41"
"潞州大都督府长史","16","18","34"
"任同中书门下三品","0","33","33"
"任同中书门下平章","0","29","29"
"任诸道盐铁转运使","0","23","23"
"诸道盐铁转运等使","20","2","22"
"亲自审查并记录囚","0","21","21"
"十一月一日是朔日","0","20","20"
"魏州大都督府长史","9","10","19"
"灵州大都督府长史","10","9","19"
"剑南西川节度副大","10","8","18"
"南西川节度副大使","10","8","18"
"荆州大都督府长史","9","9","18"
"旧同中书门下三品","15","3","18"
"益州大都督府长史","9","9","18"
"为检校左散骑常侍","0","18","18"
"以本职任同平章事","0","18","18"
"依旧同中书门下三","15","2","17"
"任山南东道节度使","0","17","17"
"自审查并记录囚徒","0","17","17"
"幽州大都督府长史","8","8","16"
"镇州大都督府长史","8","8","16"
"任山南西道节度使","0","16","16"
"节度观察处置等使","14","1","15"
"任同凤阁鸾台平章","0","15","15"
"陕州大都督府长史","7","7","14"
"充任山南东道节度","0","14","14"
"皇上亲自审查并记","0","14","14"
"上亲自审查并记录","0","14","14"
"秋七月一日是朔日","0","14","14"
"管内观察处置等使","13","0","13"
"等州都团练观察使","6","7","13"
"河阳三城怀州节度","7","6","13"
"阳三城怀州节度使","7","6","13"
"依旧任同中书门下","0","13","13"
"为检校尚书左仆射","0","13","13"
"本官同中书门下平","12","0","12"
"官同中书门下平章","12","0","12"
"充诸道盐铁转运使","11","1","12"
"浙西观察使李德裕","6","6","12"
"旧任同中书门下三","0","12","12"
"充任诸道盐铁转运","0","12","12"
"山南西道节度观察","6","5","11"
"绛慈隰等州节度使","5","6","11"
"等州观察处置等使","10","1","11"
"山南东道节度观察","9","2","11"
"任扬州大都督府长","0","11","11"
"并记录囚徒的罪状","0","11","11"
"派遣使者前来朝贡","0","11","11"
"中书门下同平章事","0","11","11"
"晋绛慈隰等州节度","5","5","10"
"充山南东道节度使","10","0","10"
"幽州卢龙军节度使","4","6","10"
"朔方节度使郭子仪","4","6","10"
"山南东道节度使李","5","5","10"
"任检校尚书右仆射","0","10","10"
"辖区内观察处置使","0","10","10"
"充任山南西道节度","0","10","10"
"皇上从九成宫到来","0","10","10"
"审查并记录囚徒罪","0","10","10"
"查并记录囚徒罪状","0","10","10"
"充任义成军节度使","0","10","10"
"主持博学宏词科考","0","10","10"
"持博学宏词科考试","0","10","10"
"道都团练观察等使","6","3","9"
"湖南都团练观察使","5","4","9"
"充山南西道节度使","9","0","9"
"淮西节度使李忠臣","4","5","9"
"加授开府仪同三司","2","7","9"
"昭义军节度副大使","3","6","9"
"前山南东道节度使","6","3","9"
"太子宾客分司东都","5","4","9"
"为同中书门下平章","0","9","9"
"在灵柩前即皇帝位","0","9","9"
"审查并记录囚徒的","0","9","9"
