"N-gram","原文","翻译","Total"
"衣服鞋子都湿透了","0","6","6"
"二十七日早晨起床","0","6","6"
"是北山后支向南延","0","5","5"
"北山后支向南延伸","0","5","5"
"山后支向南延伸而","0","5","5"
"后支向南延伸而下","0","5","5"
"支向南延伸而下的","0","5","5"
"向南延伸而下的第","0","5","5"
"脊穿越过去的地方","0","5","5"
"二十四日早晨起床","0","5","5"
"行走在平旷的田野","0","5","5"
"走在平旷的田野中","0","5","5"
"就是志书上所称的","0","4","4"
"个百户人家的村落","0","4","4"
"向西南行走在田野","0","4","4"
"西南行走在田野间","0","4","4"
"往南延伸后向东转","0","4","4"
"如同伸展的旗帜立","0","4","4"
"上林县东北四十五","2","1","3"
"林县东北四十五里","2","1","3"
"眢ｙｕāｎ干枯井","3","0","3"
"右甸东分支南下第","3","0","3"
"万历八年征八寨时","1","2","3"
"溪水汇合而往北流","0","3","3"
"仿佛不再是人世间","0","3","3"
"像鱼鳞一样地排列","0","3","3"
"它是北山后支向南","0","3","3"
"二十二日早晨起来","0","3","3"
"山脊穿越过去的地","0","3","3"
"福建省界的那座大","0","3","3"
"建省界的那座大山","0","3","3"
"山脊越过来的地方","0","3","3"
"到一片平坦的田野","0","3","3"
"接连越过两座山脊","0","3","3"
"两条溪水汇合而往","0","3","3"
"这是坪头岭以上的","0","3","3"
"是坪头岭以上的第","0","3","3"
"行走在平坦的田野","0","3","3"
"合流后往东南流去","0","3","3"
"没有别的奇异之处","0","3","3"
"如像合起来的手掌","0","3","3"
"南面上方向西的第","0","3","3"
"有个百户人家的村","0","3","3"
"百户人家的村落在","0","3","3"
"户人家的村落在江","0","3","3"
"无处不是奇异之境","0","3","3"
"又行五里天黑下来","0","3","3"
"东面分出支脉南下","0","3","3"
"往北行走在田野间","0","3","3"
"行走在两山相夹的","0","3","3"
"北面的峡谷中流来","0","3","3"
"二十六日早晨起床","0","3","3"
"不知水从哪里流出","0","3","3"
"月初一日黎明起床","0","3","3"
"有小溪自南流向北","0","3","3"
"又形成南北向的山","0","3","3"
"形成南北向的山坞","0","3","3"
"开成东西向的山坞","0","3","3"
"上去的路非常陡峻","0","3","3"
"面的山坞十分开阔","0","3","3"
"是安隆土司的领地","0","3","3"
"西边的山坞十分开","0","3","3"
"边的山坞十分开阔","0","3","3"
"东西走向的大山坞","0","3","3"
"先前骑马来的妇女","0","3","3"
"一齐平行往北延伸","0","3","3"
"的分支往东伸过来","0","3","3"
"敞开东西走向的大","0","3","3"
"同伸展的旗帜立在","0","3","3"
"则如同伸展的旗帜","0","3","3"
