"N-gram","原文","翻译","Total"
"日早晨起床","0","51","51"
"就是所谓的","0","46","46"
"就是所说的","0","35","35"
"延伸的山脊","0","30","30"
"北面的山崖","0","29","29"
"越过一座山","0","27","27"
"往南延伸的","0","26","26"
"平坦的田野","0","26","26"
"往西走一里","0","26","26"
"有个村庄在","0","25","25"
"南面的山崖","0","24","24"
"往西走二里","0","23","23"
"日早晨起来","0","23","23"
"往北走一里","0","22","22"
"平旷的田野","0","22","22"
"洞口也是向","0","22","22"
"流来的溪水","0","21","21"
"从这里往西","0","21","21"
"越过一座小","0","21","21"
"经过的地方","0","20","20"
"又行十五里","0","20","20"
"北面的山坞","0","19","19"
"又走一里多","0","19","19"
"往东走一里","0","19","19"
"又向北一里","0","19","19"
"一百二十里","6","12","18"
"往南走一里","0","18","18"
"平坦的山坞","0","18","18"
"居住的地方","0","18","18"
"延伸而过的","0","18","18"
"伸而过的山","0","18","18"
"坞十分开阔","0","18","18"
"南延伸的山","0","18","18"
"往西走半里","0","18","18"
"一条溪水从","0","17","17"
"往西行一里","0","17","17"
"有一座山峰","0","17","17"
"翻越一座山","0","17","17"
"东西两面的","0","17","17"
"越过山脊往","0","17","17"
"又走一里半","0","17","17"
"南边的峡谷","0","17","17"
"又向东一里","0","17","17"
"山坞十分开","0","17","17"
"峡谷中流来","0","17","17"
"一百五十里","7","9","16"
"又行二十里","0","16","16"
"的一座山峰","0","16","16"
"高大的松树","0","16","16"
"过一条小溪","0","16","16"
"往北走二里","0","16","16"
"越过一条山","0","16","16"
"过一座山冈","0","16","16"
"往东走半里","0","16","16"
"桥跨在溪上","0","16","16"
"于是向西南","0","16","16"
"面的山崖上","0","16","16"
"西面一列山","0","16","16"
"有数十家人","0","16","16"
"行二十五里","5","10","15"
"从西边流来","0","15","15"
"越一座山岭","0","15","15"
"又往西走一","0","15","15"
"从西北流来","0","15","15"
"山往南延伸","0","15","15"
"延伸到这里","0","15","15"
"又往北一里","0","15","15"
"行走在田野","0","15","15"
"往东延伸的","0","15","15"
"崩裂的山崖","0","15","15"
"平缓行走在","0","15","15"
"的峡谷中流","0","15","15"
"有村庄房屋","0","15","15"
"有条小溪从","0","14","14"
"从南边流来","0","14","14"
"越过一座桥","0","14","14"
"从北面流来","0","14","14"
"从南面流来","0","14","14"
"有条大溪自","0","14","14"
"石桥横跨在","0","14","14"
"西面的大山","0","14","14"
"而过的山脊","0","14","14"
"东延伸的山","0","14","14"
"东面的山崖","0","14","14"
"西面的山崖","0","14","14"
"自西流向东","0","14","14"
"就是志书所","0","14","14"
"有两三家人","0","14","14"
"东面一列山","0","14","14"
"又向西一里","0","14","14"
"面一列石山","0","14","14"
"西边的山坞","0","14","14"
"往南下延的","0","14","14"
"闻水声潺潺","13","0","13"
"二十二日早","4","9","13"
"越过一座岭","0","13","13"
"起一座山峰","0","13","13"
"桥下的水从","0","13","13"
"陡削的山崖","0","13","13"
"过一座小桥","0","13","13"
"渡过一条小","0","13","13"
"有条小溪自","0","13","13"
"面的峡谷中","0","13","13"
"当地人称为","0","13","13"
"顺着峡谷往","0","13","13"
"峡谷中流出","0","13","13"
"自北流向南","0","13","13"
"西边的峡谷","0","13","13"
"东突的山嘴","0","13","13"
"二月初一日","6","6","12"
"二十三日早","4","8","12"
"西北行一里","4","8","12"
"东北行一里","5","7","12"
"在什么地方","0","12","12"
"又走五里为","0","12","12"
"又往西北走","0","12","12"
"往西走三里","0","12","12"
"往东南流去","0","12","12"
"有一块石头","0","12","12"
"又往西走二","0","12","12"
"有一条溪水","0","12","12"
"走一里左右","0","12","12"
"走了一里多","0","12","12"
"边的峡谷中","0","12","12"
"南北两面的","0","12","12"
"向东南流去","0","12","12"
"过一座小山","0","12","12"
"登上一座山","0","12","12"
"自北往南流","0","12","12"
"于是往东北","0","12","12"
"过一条山脊","0","12","12"
"路分为两条","0","12","12"
"往南延伸到","0","12","12"
"向东北流去","0","12","12"
"石桥跨在溪","0","12","12"
"口也是向南","0","12","12"
"北面的峡谷","0","12","12"
"西边的山崖","0","12","12"
"又向北二里","0","12","12"
"北边的峡谷","0","12","12"
"有条小河从","0","12","12"
"东南行一里","5","6","11"
"条溪水从西","0","11","11"
"了很长时间","0","11","11"
"六日早晨起","0","11","11"
"又向南二里","0","11","11"
"过一座山岭","0","11","11"
"耸起一座山","0","11","11"
"走二十五里","0","11","11"
"往北走五里","0","11","11"
"把行李放在","0","11","11"
"听从他的话","0","11","11"
"往东行一里","0","11","11"
"这就是所谓","0","11","11"
"南面的山坞","0","11","11"
"两边的山崖","0","11","11"
"边的山崖上","0","11","11"
"延伸过来的","0","11","11"
"十三日早晨","0","11","11"
"一座小山岭","0","11","11"
"所在的地方","0","11","11"
"延伸而来的","0","11","11"
"越过一个山","0","11","11"
"不知是什么","0","11","11"
