"N-gram","原文","翻译","Total"
"用青牛白马祭祀天地","0","19","19"
"高丽派使者前来进贡","0","16","16"
"契丹行宫都部署耶律","6","6","12"
"夏国派使者前来进贡","0","11","11"
"女真派使者前来进贡","0","10","10"
"同知南院枢密使事耶","4","5","9"
"知南院枢密使事耶律","4","5","9"
"加同政事门下平章事","5","4","9"
"知北院枢密使事耶律","4","4","8"
"回鹘派使者前来进贡","0","7","7"
"彰德军节度使萧闼览","3","3","6"
"北院枢密使耶律斜轸","3","3","6"
"北院枢密使耶律化哥","3","3","6"
"汉人行宫都部署王继","3","3","6"
"人行宫都部署王继忠","3","3","6"
"同知南院枢密使事萧","3","3","6"
"加同中书门下平章事","3","3","6"
"派使者奉上蜡丸书信","0","6","6"
"五国部首领前来进贡","0","6","6"
"以同知南院枢密使事","0","6","6"
"北院枢密副使萧惟信","3","2","5"
"吴越王派使者前来进","0","5","5"
"越王派使者前来进贡","0","5","5"
"南唐派使者奉上蜡丸","0","5","5"
"唐派使者奉上蜡丸书","0","5","5"
"吐蕃派使者前来进贡","0","5","5"
"大圣大明神烈天皇帝","2","2","4"
"唐卢龙军节度使赵德","2","2","4"
"卢龙军节度使赵德钧","2","2","4"
"仁昭烈崇简应天皇太","2","2","4"
"昭烈崇简应天皇太后","2","2","4"
"殿前都点检耶律夷腊","2","2","4"
"西南面招讨使韩德威","2","2","4"
"政事门下平章事萧道","2","2","4"
"事门下平章事萧道宁","2","2","4"
"率群臣上皇太后尊号","4","0","4"
"群臣上皇太后尊号曰","4","0","4"
"睿德神略应运启化承","2","2","4"
"德神略应运启化承天","2","2","4"
"神略应运启化承天皇","2","2","4"
"略应运启化承天皇太","2","2","4"
"应运启化承天皇太后","2","2","4"
"德广孝昭圣天辅皇帝","2","2","4"
"定难军节度使李继捧","2","2","4"
"推忠效顺启圣定难功","2","2","4"
"忠效顺启圣定难功臣","2","2","4"
"北院枢密使魏王耶律","2","2","4"
"大丞相晋国王耶律隆","2","2","4"
"丞相晋国王耶律隆运","2","2","4"
"旗鼓拽剌详稳题里姑","2","2","4"
"乌古部节度使萧普达","2","2","4"
"沙州回鹘敦煌郡王曹","2","2","4"
"州回鹘敦煌郡王曹顺","2","2","4"
"北院承旨耶律庶成持","2","2","4"
"院承旨耶律庶成持诏","2","2","4"
"同知析津府事耶律敌","2","2","4"
"知析津府事耶律敌烈","2","2","4"
"山西部族节度使屈烈","2","2","4"
"阻卜大王屯秃古斯率","2","2","4"
"同知北院枢密使事萧","2","2","4"
"知契丹行宫都部署事","2","2","4"
"北院枢密使事耶律阿","2","2","4"
"院枢密使事耶律阿思","2","2","4"
"山北路副部署萧阿鲁","2","2","4"
"北路副部署萧阿鲁带","2","2","4"
"乌古部节度使耶律陈","2","2","4"
"古部节度使耶律陈家","2","2","4"
"部节度使耶律陈家奴","2","2","4"
"汉人行宫都部署赵孝","2","2","4"
"人行宫都部署赵孝严","2","2","4"
"知右夷离毕事萧药师","2","2","4"
"右夷离毕事萧药师奴","2","2","4"
"北院枢密使耶律阿思","2","2","4"
"六院司大王萧斡里剌","2","2","4"
