"N-gram","原文","翻译","Total"
"派使者前来进贡","0","93","93"
"汉人行宫都部署","30","30","60"
"知北院枢密使事","26","27","53"
"契丹行宫都部署","26","26","52"
"知南院枢密使事","24","24","48"
"政事门下平章事","16","17","33"
"同政事门下平章","15","16","31"
"高丽派使者前来","0","26","26"
"青牛白马祭天地","22","3","25"
"同知南院枢密使","12","13","25"
"夏国派使者前来","0","23","23"
"天下兵马大元帅","11","11","22"
"同知南京留守事","11","11","22"
"中书门下平章事","10","10","20"
"北院枢密使耶律","10","10","20"
"同中书门下平章","10","9","19"
"用青牛白马祭祀","0","19","19"
"青牛白马祭祀天","0","19","19"
"牛白马祭祀天地","0","19","19"
"西北路招讨使萧","9","9","18"
"院枢密使事耶律","8","9","17"
"枢密使耶律斜轸","8","8","16"
"丽派使者前来进","0","16","16"
"为武定军节度使","0","15","15"
"西南面招讨都监","7","7","14"
"同知北院枢密使","7","7","14"
"行宫都部署耶律","7","7","14"
"国派使者前来进","0","14","14"
"为汉人行宫都部","0","14","14"
"派使者前来致谢","0","13","13"
"前来祝贺千龄节","0","13","13"
"北院枢密使事萧","6","6","12"
"丹行宫都部署耶","6","6","12"
"汉人行宫副部署","6","6","12"
"派使者前来祝贺","0","12","12"
"女真派使者前来","0","12","12"
"为西北路招讨使","0","12","12"
"南府宰相耶律沙","5","6","11"
"鼻骨德前来进贡","0","11","11"
"皇上朝见皇太后","0","11","11"
"北院枢密副使耶","5","5","10"
"院枢密副使耶律","5","5","10"
"知奚六部大王事","5","5","10"
"为契丹行宫都部","0","10","10"
"真派使者前来进","0","10","10"
"为西南面招讨使","0","10","10"
"北南院枢密使事","4","5","9"
"南院枢密使事耶","4","5","9"
"加同政事门下平","5","4","9"
"七年春正月初一","0","9","9"
"回鹘派使者前来","0","9","9"
"派使者前来感谢","0","9","9"
"为辽兴军节度使","0","9","9"
"前来祝贺永寿节","0","9","9"
"为知北院枢密使","0","9","9"
"祗候郎君班详稳","4","4","8"
"人行宫都部署王","4","4","8"
"阻卜大王屯秃古","4","4","8"
"卜大王屯秃古斯","4","4","8"
"北院枢密副使萧","5","3","8"
"西北路招讨使耶","4","4","8"
"北路招讨使耶律","4","4","8"
"北院枢密使事耶","4","4","8"
"女真派使者来进","0","8","8"
