"N-gram","原文","翻译","Total"
"南兖兖徐青冀五","9","5","14"
"兖兖徐青冀五州","9","5","14"
"金星白天出现在","0","14","14"
"星白天出现在午","0","14","14"
"白天出现在午位","0","14","14"
"督南兖兖徐青冀","8","4","12"
"天出现在午位上","0","12","12"
"号开府仪同三司","7","4","11"
"进入井宿的空隙","0","11","11"
"入井宿的空隙中","0","11","11"
"升器具大小的流","0","11","11"
"器具大小的流星","0","11","11"
"甘美的雨露降在","0","11","11"
"州竟陵司州随郡","10","0","10"
"督雍梁南北秦四","7","3","10"
"雍梁南北秦四州","7","3","10"
"都督扬南徐二州","5","4","9"
"南徐二州诸军事","5","4","9"
"郢州竟陵司州随","9","0","9"
"月进入井宿的空","0","9","9"
"星顺行进入太微","0","9","9"
"顺行进入太微垣","0","9","9"
"将军职依前未变","0","9","9"
"都督中外诸军事","4","4","8"
"本号开府仪同三","7","1","8"
"督扬南徐二州诸","4","4","8"
"扬南徐二州诸军","4","4","8"
"前后部羽葆鼓吹","4","4","8"
"州郢州竟陵司州","8","0","8"
"都督湘州诸军事","4","4","8"
"东井南辕西头第","7","0","7"
"竟陵司州随郡军","7","0","7"
"陵司州随郡军事","7","0","7"
"中书舍人茹法亮","4","3","7"
"班剑仪仗二十人","0","7","7"
"月冲犯轩辕星的","0","7","7"
"辕西头第一颗星","0","7","7"
"井宿南辕西头第","0","7","7"
"太微垣西部上将","0","7","7"
"微垣西部上将星","0","7","7"
"星顺行进入羽林","0","7","7"
"顺行进入羽林星","0","7","7"
"江州刺史晋安王","3","3","6"
"豫州刺史垣崇祖","3","3","6"
"豫州郢州西阳司","6","0","6"
"州郢州西阳司州","6","0","6"
"郢州西阳司州汝","6","0","6"
"州西阳司州汝南","6","0","6"
"西阳司州汝南二","6","0","6"
"阳司州汝南二郡","6","0","6"
"太子中庶子梁王","3","3","6"
"豫州刺史裴叔业","3","3","6"
"右卫将军左兴盛","3","3","6"
"东井北辕西头第","6","0","6"
"东井北辕东头第","6","0","6"
"老人星见南方丙","6","0","6"
"人星见南方丙上","6","0","6"
"梁州刺史范柏年","3","3","6"
"都督雍梁南北秦","4","2","6"
"梁南北秦四州郢","6","0","6"
"南北秦四州郢州","6","0","6"
"北秦四州郢州竟","6","0","6"
"秦四州郢州竟陵","6","0","6"
"四州郢州竟陵司","6","0","6"
"汶阳太守刘孝庆","3","3","6"
"兖徐青冀五州军","3","3","6"
"徐青冀五州军事","3","3","6"
"梁州刺史阴智伯","3","3","6"
"祠部郎何佟之建","0","6","6"
"部郎何佟之建议","0","6","6"
"生出一珥形云气","0","6","6"
"井宿北辕西头第","0","6","6"
"辕西头第二颗星","0","6","6"
"太微垣右执法星","0","6","6"
"有颗流星像三升","0","6","6"
"老人星出现在南","0","6","6"
"人星出现在南方","0","6","6"
"星出现在南方丙","0","6","6"
"出现在南方丙位","0","6","6"
"没有接受任职命","0","6","6"
"有接受任职命令","0","6","6"
"河南王吐谷浑拾","3","2","5"
"南王吐谷浑拾寅","3","2","5"
"江州刺史陈显达","2","3","5"
"扬州刺史始安王","2","3","5"
"都督行留诸军事","2","3","5"
"太子步兵校尉伏","2","3","5"
"子步兵校尉伏曼","2","3","5"
"步兵校尉伏曼容","2","3","5"
"太微西蕃上将星","5","0","5"
"督豫州郢州西阳","5","0","5"
"庐陵王中军长史","3","2","5"
"食邑三百七十户","2","3","5"
"建安王萧宝寅为","0","5","5"
"尚书令王俭建议","0","5","5"
"各生出一珥形云","0","5","5"
"冲犯太微垣西部","0","5","5"
"月冲犯井宿北辕","0","5","5"
"在房宿北头第一","0","5","5"
"月运行进入氐宿","0","5","5"
"太微垣左执法星","0","5","5"
"月在运行中遮掩","0","5","5"
"星顺行进入井宿","0","5","5"
"星顺行进入舆鬼","0","5","5"
"火星冲犯太微垣","0","5","5"
"鹅卵大小的流星","0","5","5"
"颗流星像三升器","0","5","5"
"流星像三升器具","0","5","5"
"沈攸之起兵发难","0","5","5"
"是太祖皇帝的第","0","5","5"
"司州的随郡军事","0","5","5"
"直阁将军曹道刚","4","0","4"
"王司徒中兵参军","2","2","4"
