"N-gram","原文","翻译","Total"
"金星白天出现在午位上","0","12","12"
"都督扬南徐二州诸军事","4","4","8"
"豫州郢州西阳司州汝南","6","0","6"
"州郢州西阳司州汝南二","6","0","6"
"郢州西阳司州汝南二郡","6","0","6"
"郢州竟陵司州随郡军事","6","0","6"
"督雍梁南北秦四州郢州","6","0","6"
"雍梁南北秦四州郢州竟","6","0","6"
"梁南北秦四州郢州竟陵","6","0","6"
"南北秦四州郢州竟陵司","6","0","6"
"北秦四州郢州竟陵司州","6","0","6"
"秦四州郢州竟陵司州随","6","0","6"
"四州郢州竟陵司州随郡","6","0","6"
"南兖兖徐青冀五州军事","3","3","6"
"老人星出现在南方丙位","0","6","6"
"督豫州郢州西阳司州汝","5","0","5"
"州郢州竟陵司州随郡军","5","0","5"
"州西阳司州汝南二郡军","4","0","4"
"西阳司州汝南二郡军事","4","0","4"
"督南兖兖徐青冀五州诸","3","1","4"
"南兖兖徐青冀五州诸军","3","1","4"
"兖兖徐青冀五州诸军事","3","1","4"
"督南兖兖徐青冀五州军","2","2","4"
"南北部各生出一珥形云","0","4","4"
"北部各生出一珥形云气","0","4","4"
"井宿北辕西头第一颗星","0","4","4"
"井宿南辕西头第二颗星","0","4","4"
"人星出现在南方丙位上","0","4","4"
"巴西梓潼二郡太守刘山","2","1","3"
"西梓潼二郡太守刘山阳","2","1","3"
"太子步兵校尉伏曼容上","1","2","3"
"子步兵校尉伏曼容上表","1","2","3"
"阳临海永嘉新安五郡军","2","1","3"
"临海永嘉新安五郡军事","2","1","3"
"都督南兖兖徐青冀五州","2","1","3"
"都督西秦河沙三州诸军","2","1","3"
"督西秦河沙三州诸军事","2","1","3"
"月冲犯轩辕星的女主星","0","3","3"
"月冲犯井宿南辕西头第","0","3","3"
"井宿南辕西头第一颗星","0","3","3"
"井宿北辕束头第一颗星","0","3","3"
"冲犯太微垣西部上将星","0","3","3"
"金星顺行到太微垣西部","0","3","3"
"火星冲犯太微垣右执法","0","3","3"
"星冲犯太微垣右执法星","0","3","3"
"颗五升器具大小的流星","0","3","3"
"颗流星像三升器具一样","0","3","3"
"流星像三升器具一样大","0","3","3"
"司空主簿萧惠朗数百人","1","1","2"
"空主簿萧惠朗数百人突","1","1","2"
"都督南兖徐兖青冀五州","1","1","2"
"督南兖徐兖青冀五州军","1","1","2"
"南兖徐兖青冀五州军事","1","1","2"
"试守武平太守行交州府","1","1","2"
"守武平太守行交州府事","1","1","2"
"伪茄芦镇主阴平公杨广","1","1","2"
"茄芦镇主阴平公杨广香","1","1","2"
"遣度支尚书崔慧景率众","1","1","2"
"遣左卫将军萧惠休假节","1","1","2"
"左卫将军萧惠休假节援","1","1","2"
"遣辅国将军刘山阳率军","1","1","2"
"辅国将军刘山阳率军东","1","1","2"
"国将军刘山阳率军东讨","1","1","2"
"护军将军崔慧景加平南","1","1","2"
"军将军崔慧景加平南将","1","1","2"
"将军崔慧景加平南将军","1","1","2"
"前南谯太守王灵秀率石","1","1","2"
"南谯太守王灵秀率石头","1","1","2"
"谯太守王灵秀率石头文","1","1","2"
"太守王灵秀率石头文武","1","1","2"
"辅国将军申胄监豫州事","1","1","2"
"置射雉场二百九十六处","1","1","2"
"长史萧颖胄杀辅国将军","1","1","2"
"骠骑将军薛元嗣等固城","1","1","2"
"尚书令萧颖胄行荆州刺","1","1","2"
"书令萧颖胄行荆州刺史","1","1","2"
"大司马都督中外诸军事","1","1","2"
"国子祭酒张绪等十七人","1","1","2"
"元嘉十六年正月六日辛","1","1","2"
