"N-gram","原文","翻译","Total"
"南兖兖徐青冀五州","9","5","14"
"金星白天出现在午","0","14","14"
"星白天出现在午位","0","14","14"
"督南兖兖徐青冀五","8","4","12"
"白天出现在午位上","0","12","12"
"进入井宿的空隙中","0","11","11"
"升器具大小的流星","0","11","11"
"督雍梁南北秦四州","7","3","10"
"郢州竟陵司州随郡","9","0","9"
"星顺行进入太微垣","0","9","9"
"本号开府仪同三司","7","1","8"
"都督扬南徐二州诸","4","4","8"
"督扬南徐二州诸军","4","4","8"
"扬南徐二州诸军事","4","4","8"
"州郢州竟陵司州随","8","0","8"
"月进入井宿的空隙","0","8","8"
"州竟陵司州随郡军","7","0","7"
"竟陵司州随郡军事","7","0","7"
"太微垣西部上将星","0","7","7"
"星顺行进入羽林星","0","7","7"
"豫州郢州西阳司州","6","0","6"
"州郢州西阳司州汝","6","0","6"
"郢州西阳司州汝南","6","0","6"
"州西阳司州汝南二","6","0","6"
"西阳司州汝南二郡","6","0","6"
"老人星见南方丙上","6","0","6"
"雍梁南北秦四州郢","6","0","6"
"梁南北秦四州郢州","6","0","6"
"南北秦四州郢州竟","6","0","6"
"北秦四州郢州竟陵","6","0","6"
"秦四州郢州竟陵司","6","0","6"
"四州郢州竟陵司州","6","0","6"
"兖兖徐青冀五州军","3","3","6"
"兖徐青冀五州军事","3","3","6"
"祠部郎何佟之建议","0","6","6"
"老人星出现在南方","0","6","6"
"人星出现在南方丙","0","6","6"
"星出现在南方丙位","0","6","6"
"没有接受任职命令","0","6","6"
"河南王吐谷浑拾寅","3","2","5"
"太子步兵校尉伏曼","2","3","5"
"子步兵校尉伏曼容","2","3","5"
"督豫州郢州西阳司","5","0","5"
"都督雍梁南北秦四","3","2","5"
"各生出一珥形云气","0","5","5"
"颗流星像三升器具","0","5","5"
"江州刺史晋安王子","3","1","4"
"阳司州汝南二郡军","4","0","4"
"司州汝南二郡军事","4","0","4"
"前南谯太守王灵秀","2","2","4"
"巴西梓潼二郡太守","3","1","4"
"梓潼二郡太守刘山","2","2","4"
"潼二郡太守刘山阳","2","2","4"
"永平二年正月辛未","2","2","4"
"东井北辕西头第一","4","0","4"
"井北辕西头第一星","4","0","4"
"东井南辕西头第二","4","0","4"
"井南辕西头第二星","4","0","4"
"东井北辕东头第一","4","0","4"
"井北辕东头第一星","4","0","4"
"永明元年六月己酉","2","2","4"
"建元四年二月辛卯","2","2","4"
"辅国将军骁骑将军","2","2","4"
"兖兖徐青冀五州诸","3","1","4"
"兖徐青冀五州诸军","3","1","4"
"徐青冀五州诸军事","3","1","4"
"新安王北中郎参军","2","2","4"
"给班剑仪仗二十人","0","4","4"
"所以对应的数字是","0","4","4"
"南北部各生出一珥","0","4","4"
"北部各生出一珥形","0","4","4"
"部各生出一珥形云","0","4","4"
"井宿北辕西头第一","0","4","4"
"宿北辕西头第一颗","0","4","4"
"北辕西头第一颗星","0","4","4"
"井宿南辕西头第二","0","4","4"
"宿南辕西头第二颗","0","4","4"
"南辕西头第二颗星","0","4","4"
"房宿北头第一颗星","0","4","4"
"冲犯太微垣右执法","0","4","4"
"犯太微垣右执法星","0","4","4"
"月在运行中遮掩冲","0","4","4"
"在运行中遮掩冲犯","0","4","4"
"金星顺行进入羽林","0","4","4"
