"N-gram","原文","翻译","Total"
"高祖为北周丞相","0","28","28"
"隋高祖为北周丞","0","23","23"
"高祖受北周禅让","0","15","15"
"以行军总管身份","0","15","15"
"兼通直散骑常侍","0","13","13"
"祖为北周丞相后","0","13","13"
"左翊卫大将军宇","5","7","12"
"翊卫大将军宇文","5","7","12"
"卫大将军宇文述","5","7","12"
"周大冢宰宇文护","7","4","11"
"派遣兼散骑常侍","0","11","11"
"祖为北周丞相时","0","11","11"
"民部尚书樊子盖","5","5","10"
"祖受北周禅让后","0","10","10"
"大冢宰宇文护引","7","2","9"
"南道行台尚书令","4","4","8"
"礼部尚书杨玄感","4","4","8"
"高祖任命上柱国","0","8","8"
"为开府仪同三司","0","8","8"
"派遣使者上贡土","0","7","7"
"遣使者上贡土产","0","7","7"
"隋高祖受北周禅","0","7","7"
"在平定陈国的战","0","7","7"
"平定陈国的战争","0","7","7"
"定陈国的战争中","0","7","7"
"食邑一千五百户","0","7","7"
"河北道行台尚书","3","3","6"
"南道行台尚书省","3","3","6"
"尚书左仆射杨素","3","3","6"
"兵部尚书段文振","3","3","6"
"兵部侍郎斛斯政","3","3","6"
"右御卫将军陈棱","3","3","6"
"太子西征吐谷浑","3","3","6"
"二十四州诸军事","3","3","6"
"大冢宰宇文护见","3","3","6"
"韦孝宽经略淮南","3","3","6"
"周武帝平定北齐","0","6","6"
"以本官身份兼任","0","6","6"
"食邑一千二百户","0","6","6"
"任命晋王杨广为","0","5","5"
"高丽国派遣使者","0","5","5"
"陈朝派遣兼散骑","0","5","5"
"朝派遣兼散骑常","0","5","5"
"高祖巡幸仁寿宫","0","5","5"
"任银青光禄大夫","0","5","5"
"因遭母丧而离职","0","5","5"
"都督内外诸军事","3","1","4"
"河南道行台尚书","2","2","4"
"西南道行台尚书","2","2","4"
"上柱国叱李长叉","2","2","4"
"上柱国达奚长儒","2","2","4"
"通直散骑常侍王","2","2","4"
"通直散骑常侍崔","2","2","4"
"朔州总管吐万绪","2","2","4"
"北道行台尚书令","2","2","4"
"山南道行台尚书","2","2","4"
"将作大匠宇文恺","2","2","4"
"左武卫大将军郭","2","2","4"
"武卫大将军郭衍","2","2","4"
"右武卫大将军李","2","2","4"
"武卫大将军李景","2","2","4"
"内史侍郎虞世基","2","2","4"
"武威太守樊子盖","2","2","4"
"尚书右丞刘士龙","2","2","4"
"卫将军屈突通等","2","2","4"
"江都郡丞王世充","2","2","4"
"右武卫将军皇甫","2","2","4"
"武阳郡丞元宝藏","2","2","4"
"治书侍御史梁毗","2","2","4"
"高智慧等作乱江","4","0","4"
"智慧等作乱江南","4","0","4"
"大冢宰宇文护执","2","2","4"
"冢宰宇文护执政","2","2","4"
"授开府仪同三司","2","2","4"
"大冢宰宇文护召","1","3","4"
"道行台兵部尚书","2","2","4"
"冢宰宇文护引中","4","0","4"
"宰宇文护引中外","4","0","4"
"进位银青光禄大","4","0","4"
"位银青光禄大夫","4","0","4"
"武卫将军屈突通","2","2","4"
"应州刺史唐君明","2","2","4"
"河南赞治裴弘策","2","2","4"
"贲郎将司马德戡","2","2","4"
"为右武卫大将军","0","4","4"
"丽国派遣使者来","0","4","4"
"国派遣使者来朝","0","4","4"
"高祖派遣兼散骑","0","4","4"
"祖派遣兼散骑常","0","4","4"
"派遣使者来朝上","0","4","4"
"遣使者来朝上贡","0","4","4"
"使者来朝上贡土","0","4","4"
"者来朝上贡土产","0","4","4"
"北周齐王宇文宪","0","4","4"
"升任银青光禄大","0","4","4"
"周武帝亲理万机","0","4","4"
"北周大冢宰宇文","0","4","4"
"以行军总管的身","0","4","4"
"行军总管的身份","0","4","4"
"这是必克江南的","0","4","4"
"是必克江南的第","0","4","4"
"他又以行军总管","0","4","4"
"又以行军总管身","0","4","4"
"随炀帝征讨吐谷","0","4","4"
"炀帝征讨吐谷浑","0","4","4"
"胄玄根据长期观","0","4","4"
"玄根据长期观测","0","4","4"
"根据长期观测积","0","4","4"
"据长期观测积累","0","4","4"
"相州总管尉迟迥","1","2","3"
"陈遣散骑常侍王","3","0","3"
"苏威尚书右仆射","3","0","3"
"右卫大将军虞庆","2","1","3"
"靺鞨遣使贡方物","3","0","3"
"上柱国王世积讨","2","1","3"
"淮南道行台尚书","2","1","3"
"吴州总管宇文弼","1","2","3"
"前后部羽葆鼓吹","2","1","3"
"武贲郎将裴仁基","2","1","3"
"陈将吴明彻吕梁","3","0","3"
"左卫大将军元旻","3","0","3"
"进位左光禄大夫","3","0","3"
"总管二十四州诸","1","2","3"
"管二十四州诸军","1","2","3"
"宇文护引中外府","3","0","3"
"文护引中外府记","3","0","3"
"护引中外府记室","3","0","3"
"突厥达头汗犯塞","3","0","3"
"授银青光禄大夫","2","1","3"
"上开府仪同三司","1","2","3"
"进位金紫光禄大","3","0","3"
"位金紫光禄大夫","3","0","3"
"平原贼帅郝孝德","2","1","3"
"武贲郎将司马德","2","1","3"
"派使者来朝上贡","0","3","3"
"突厥派遣使者来","0","3","3"
"厥派遣使者来朝","0","3","3"
"就是这样被看重","0","3","3"
"调泛滥就会产生","0","3","3"
"任命尚书右仆射","0","3","3"
"高祖在太庙祭祀","0","3","3"
"为左领军大将军","0","3","3"
"为右领军大将军","0","3","3"
"遣兼散骑常侍王","0","3","3"
"突厥沙钵略可汗","0","3","3"
"州总管韦世康为","0","3","3"
"杨谅为行军元帅","0","3","3"
"州总管宇文弼为","0","3","3"
"为右武侯大将军","0","3","3"
"皇上车驾驻扎在","0","3","3"
"有夺取太子之位","0","3","3"
"夺取太子之位的","0","3","3"
"隋高祖为北周宰","0","3","3"
"高祖为北周宰相","0","3","3"
"祖为北周宰相时","0","3","3"
"尉迟迥作乱造反","0","3","3"
"随齐王宇文宪在","0","3","3"
"高祖为扬州总管","0","3","3"
"给他的赏赐很多","0","3","3"
"有诏书调他回京","0","3","3"
"高智慧等人在江","0","3","3"
"智慧等人在江南","0","3","3"
"陈国将领吴明彻","0","3","3"
"到高祖受北周禅","0","3","3"
"英雄豪杰的仪表","0","3","3"
"冢宰宇文护见了","0","3","3"
"宇文化及杀了炀","0","3","3"
"文化及杀了炀帝","0","3","3"
"化及杀了炀帝后","0","3","3"
"授他开府仪同三","0","3","3"
"他开府仪同三司","0","3","3"
"冢宰宇文护召他","0","3","3"
"北周的大冢宰宇","0","3","3"
"周的大冢宰宇文","0","3","3"
"的大冢宰宇文护","0","3","3"
"高祖受禅登基后","0","3","3"
"因他父亲的军功","0","3","3"
"他为开府仪同三","0","3","3"
"仍兼任行军总管","0","3","3"
"突厥人进犯边塞","0","3","3"
"任开府仪同三司","0","3","3"
"隋高祖受禅登基","0","3","3"
"他以行军总管身","0","3","3"
"晋王杨广镇守并","0","3","3"
"王杨广镇守并州","0","3","3"
"追赠他为大将军","0","3","3"
"为益州总管长史","0","3","3"
"渐渐被亲近重用","0","3","3"
"行军总管身份讨","0","3","3"
"赐他缣帛三千匹","0","3","3"
"北周武帝平定北","0","3","3"
"夏至日影长一尺","0","3","3"
"元寿生太原太守","1","1","2"
"武帝聘高祖长女","1","1","2"
"皇太子非社稷主","1","1","2"
"定州城西门久闭","1","1","2"
"内史上大夫郑译","1","1","2"
"广陵人杜乔生聚","1","1","2"
"陵人杜乔生聚众","1","1","2"
"郧州总管司马消","1","1","2"
"州总管司马消难","1","1","2"
"亳州总管贺若谊","1","1","2"
"济阳侯伊娄彦恭","1","1","2"
"陈留郡公杨智积","1","1","2"
"宣仁门槐树连理","1","1","2"
"幸安成长公主第","2","0","2"
"置河北道行台尚","1","1","2"
"北道行台尚书省","1","1","2"
"置河南道行台尚","1","1","2"
"置西南道行台尚","1","1","2"
"幸赵国公独孤陀","1","1","2"
"宁州刺史窦荣定","1","1","2"
"上柱国李充破突","2","0","2"
"柱国李充破突厥","2","0","2"
"豫州刺史皇甫绩","1","1","2"
"通直散骑常侍萧","1","1","2"
"直散骑常侍萧褒","1","1","2"
"左卫大将军李礼","1","1","2"
"卫大将军李礼成","1","1","2"
"鲜虞县公谢庆恩","1","1","2"
"洮州刺史皮子信","1","1","2"
"直散骑常侍王劭","1","1","2"
"行军元帅窦荣定","1","1","2"
"突厥苏尼部男女","1","1","2"
"上大将军贺娄子","1","1","2"
"大将军贺娄子干","1","1","2"
"汴州刺史吕仲泉","1","1","2"
"通直散骑常侍贺","1","1","2"
"直散骑常侍贺德","1","1","2"
"散骑常侍贺德基","1","1","2"
"散骑常侍薛道衡","1","1","2"
"通直散骑常侍豆","1","1","2"
"直散骑常侍豆卢","1","1","2"
"榆关总管贺娄子","1","1","2"
"关总管贺娄子干","1","1","2"
"尚书左仆射高颎","2","0","2"
"上柱国王谊谋反","1","1","2"
"山东马荣伯等六","1","1","2"
"遣上大将军元契","1","1","2"
"通直散骑常侍阮","1","1","2"
"直散骑常侍阮卓","1","1","2"
"遣民部尚书邳国","1","1","2"
"民部尚书邳国公","1","1","2"
"部尚书邳国公苏","1","1","2"
"尚书邳国公苏威","1","1","2"
"书邳国公苏威赈","1","1","2"
"仪同三司费宝首","1","1","2"
"直散骑常侍崔君","1","1","2"
"散骑常侍崔君赡","1","1","2"
"遣民部尚书苏威","1","1","2"
"民部尚书苏威巡","1","1","2"
"遣前工部尚书长","1","1","2"
"前工部尚书长孙","1","1","2"
"工部尚书长孙毗","1","1","2"
"部尚书长孙毗赈","1","1","2"
"十一万修筑长城","1","1","2"
"洛阳男子高德上","1","1","2"
"阳男子高德上书","1","1","2"
"通直散骑常侍江","1","1","2"
"直散骑常侍江椿","1","1","2"
"遣散骑常侍裴豪","1","1","2"
"通直散骑常侍刘","1","1","2"
"河州刺史段文振","1","1","2"
"宋安郡公元景山","1","1","2"
"置山南道行台尚","1","1","2"
"芳州刺史骆平难","1","1","2"
"衡州总管周法尚","1","1","2"
"遣散骑常侍袁雅","1","1","2"
"通直散骑常侍周","1","1","2"
"直散骑常侍周止","1","1","2"
"散骑常侍周止水","1","1","2"
"成州刺史姜须达","1","1","2"
"散骑常侍程尚贤","1","1","2"
"通直散骑常侍韦","1","1","2"
"直散骑常侍韦恽","1","1","2"
"遣吏部尚书苏威","1","1","2"
"吏部尚书苏威赈","1","1","2"
"通直散骑常侍许","1","1","2"
"直散骑常侍许善","1","1","2"
"散骑常侍许善心","1","1","2"
"荆州刺史刘仁恩","1","1","2"
"尚书右仆射虞庆","1","1","2"
"襄州总管韦世康","1","1","2"
"御史中丞沈观等","1","1","2"
"安州总管韦世康","1","1","2"
"考使定州刺史豆","1","1","2"
"使定州刺史豆卢","1","1","2"
"定州刺史豆卢通","1","1","2"
"州刺史豆卢通等","1","1","2"
"刺史豆卢通等上","1","1","2"
"史豆卢通等上表","1","1","2"
"遣通事舍人若干","1","1","2"
"通事舍人若干洽","1","1","2"
"苏州刺史皇甫绩","1","1","2"
"宣州刺史席代雅","1","1","2"
"新义郡公韩擒虎","1","1","2"
"信州总管韦世康","1","1","2"
"南阳郡公贾悉达","1","1","2"
"抚宁郡公韩延等","1","1","2"
"钜鹿郡公贺娄子","1","1","2"
"鹿郡公贺娄子干","1","1","2"
"华阳郡公梁彦光","1","1","2"
"开府仪同三司韦","1","1","2"
"府仪同三司韦冲","1","1","2"
"相州刺史豆卢通","1","1","2"
"遣邳国公苏威巡","1","1","2"
"州总管长史宇文","1","1","2"
"总管长史宇文弼","1","1","2"
"遣行军总管史万","1","1","2"
"行军总管史万岁","1","1","2"
"朔州总管宇文弼","1","1","2"
"代州总管宇文弼","1","1","2"
"遣行军总管张衡","1","1","2"
"邢州刺史侯莫陈","1","1","2"
"原州总管独孤楷","1","1","2"
"遣工部尚书杨达","1","1","2"
"工部尚书杨达赈","1","1","2"
"诏尚书左仆射杨","2","0","2"
"晋王眉上双骨隆","1","1","2"
"宇文弼刑部尚书","2","0","2"
"作大匠宇文恺营","1","1","2"
"大匠宇文恺营建","1","1","2"
"匠宇文恺营建东","1","1","2"
"宇文恺营建东京","1","1","2"
"诸郡男女百余万","2","0","2"
"民部尚书义丰侯","1","1","2"
"部尚书义丰侯韦","1","1","2"
"尚书义丰侯韦冲","1","1","2"
"卫大将军李景后","2","0","2"
"礼部侍郎许善心","1","1","2"
"部侍郎许善心制","1","1","2"
"侍郎许善心制定","1","1","2"
"冀州刺史杨文思","1","1","2"
"灵州刺史段文振","1","1","2"
"刑部尚书宇文弼","1","1","2"
"部落三千五百人","1","1","2"
"杀光禄大夫贺若","1","1","2"
"光禄大夫贺若弼","1","1","2"
"礼部尚书宇文弼","1","1","2"
"尚书左仆射苏威","1","1","2"
"民部尚书杨文思","1","1","2"
"突厥意利珍豆启","1","1","2"
"厥意利珍豆启民","1","1","2"
"内史元寿南屯金","1","1","2"
"史元寿南屯金山","1","1","2"
"部尚书段文振北","1","1","2"
"尚书段文振北屯","1","1","2"
"书段文振北屯雪","1","1","2"
"段文振北屯雪山","1","1","2"
"太仆卿杨义臣东","1","1","2"
