"N-gram","原文","翻译","Total"
"开府仪同三","29","31","60"
"府仪同三司","29","31","60"
"武卫大将军","19","19","38"
"通直散骑常","17","17","34"
"直散骑常侍","17","17","34"
"尚书右仆射","17","16","33"
"左卫大将军","16","16","32"
"高祖为北周","0","31","31"
"尚书左仆射","15","15","30"
"冢宰宇文护","15","15","30"
"右卫大将军","15","14","29"
"为北周丞相","0","29","29"
"大冢宰宇文","14","14","28"
"祖为北周丞","0","28","28"
"翊卫大将军","13","14","27"
"隋高祖为北","0","26","26"
"河南洛阳人","12","12","24"
"车骑大将军","11","11","22"
"银青光禄大","11","11","22"
"青光禄大夫","11","11","22"
"道行台尚书","11","10","21"
"左翊卫大将","10","11","21"
"以行军总管","0","21","21"
"州总管长史","10","10","20"
"大将军宇文","10","10","20"
"左光禄大夫","10","10","20"
"过了一年多","0","20","20"
"遣使贡方物","18","0","18"
"右武卫大将","9","9","18"
"进位上柱国","16","2","18"
"紫光禄大夫","9","9","18"
"金紫光禄大","9","8","17"
"将军宇文述","8","9","17"
"高祖受北周","0","17","17"
"炀帝即位后","0","17","17"
"进位大将军","14","2","16"
"州总管司马","8","8","16"
"左武卫大将","8","8","16"
"骁卫大将军","8","8","16"
"右光禄大夫","8","8","16"
"治书侍御史","8","8","16"
"任命上柱国","0","16","16"
"祖受北周禅","0","16","16"
"受北周禅让","0","16","16"
"军总管身份","0","16","16"
"骠骑大将军","7","8","15"
"南道行台尚","8","7","15"
"遣散骑常侍","13","2","15"
"以本官身份","0","15","15"
"行军总管身","0","15","15"
"北周丞相时","0","14","14"
"北周丞相后","0","14","14"
"高祖受禅后","0","14","14"
"为行军总管","0","14","14"
"进位上开府","11","2","13"
"兼通直散骑","0","13","13"
"任行军总管","0","13","13"
"河北道行台","6","6","12"
"散骑常侍王","6","6","12"
"左仆射高颎","12","0","12"
"行台尚书令","6","6","12"
"吏部尚书牛","6","6","12"
"部尚书牛弘","6","6","12"
"卫大将军宇","5","7","12"
"仪同大将军","6","6","12"
"帝亲总万机","9","3","12"
"御正下大夫","6","6","12"
"内史下大夫","6","6","12"
"派遣兼散骑","0","12","12"
"派遣使者来","0","12","12"
"左仆射高赹","0","12","12"
"高祖文皇帝","5","6","11"
"屯卫大将军","6","5","11"
"授仪同三司","7","4","11"
"周大冢宰宇","7","4","11"
"遣使者来朝","0","11","11"
"齐王宇文宪","0","11","11"
"晋王杨广为","0","11","11"
"遣兼散骑常","0","11","11"
"兼散骑常侍","0","11","11"
"为仪同三司","0","11","11"
"为上大将军","0","11","11"
"内史上大夫","5","5","10"
"左仆射杨素","5","5","10"
"民部尚书樊","5","5","10"
"部尚书樊子","5","5","10"
"尚书樊子盖","5","5","10"
"左武卫将军","5","5","10"
"四州诸军事","5","5","10"
"武帝亲总万","7","3","10"
"打败了他们","0","10","10"
"大赦天下囚","0","10","10"
"赦天下囚犯","0","10","10"
"年正月初一","0","10","10"
"领军大将军","0","10","10"
"为礼部尚书","0","10","10"
"食邑一千户","0","10","10"
"北周禅让后","0","10","10"
"在官任上去","0","10","10"
"官任上去世","0","10","10"
"武候大将军","8","1","9"
"突厥沙钵略","6","3","9"
"右骁卫大将","5","4","9"
"二千五百户","5","4","9"
"进位上大将","9","0","9"
"位上大将军","9","0","9"
"开皇十七年","1","8","9"
"宰宇文护引","7","2","9"
"一千五百户","1","8","9"
"安定乌氏人","5","4","9"
"他就是这样","0","9","9"
"周宣帝即位","0","9","9"
"尉迟迥作乱","0","9","9"
"高祖任命上","0","9","9"
"为行军元帅","0","9","9"
"食邑三千户","0","9","9"
"他为大将军","0","9","9"
"一天比一天","0","9","9"
"北周武帝时","0","9","9"
"炀帝继位后","0","9","9"
"杨玄感造反","0","9","9"
"隋高祖受禅","0","9","9"
"宇文护执政","4","4","8"
"行台尚书省","4","4","8"
"部尚书苏威","4","4","8"
"州总管宇文","4","4","8"
"部尚书卫玄","4","4","8"
"候卫大将军","7","1","8"
"左屯卫大将","4","4","8"
"礼部尚书杨","4","4","8"
"部尚书杨玄","4","4","8"
"尚书杨玄感","4","4","8"
"将军屈突通","4","4","8"
"上仪同三司","4","4","8"
"内史中大夫","4","4","8"
"上柱国元谐","4","4","8"
"十四州诸军","4","4","8"
"卫大将军元","4","4","8"
"道行军总管","4","4","8"
"员外散骑侍","4","4","8"
"外散骑侍郎","4","4","8"
"食邑五千户","1","7","8"
"鸿胪监护丧","5","3","8"
"胪监护丧事","5","3","8"
"民部中大夫","4","4","8"
"益州总管长","4","4","8"
"时年六十八","4","4","8"
"中外府记室","4","4","8"
"复行军总管","8","0","8"
"邑一千二百","2","6","8"
"一千二百户","2","6","8"
"武侯大将军","1","7","8"
"周武帝平定","0","8","8"
