"N-gram","原文","翻译","Total"
"隋高祖为北周丞相","0","23","23"
"高祖为北周丞相后","0","13","13"
"左翊卫大将军宇文","5","7","12"
"翊卫大将军宇文述","5","7","12"
"高祖为北周丞相时","0","11","11"
"高祖受北周禅让后","0","10","10"
"周大冢宰宇文护引","5","2","7"
"派遣使者上贡土产","0","7","7"
"隋高祖受北周禅让","0","7","7"
"在平定陈国的战争","0","7","7"
"平定陈国的战争中","0","7","7"
"陈朝派遣兼散骑常","0","5","5"
"朝派遣兼散骑常侍","0","5","5"
"河北道行台尚书令","2","2","4"
"左武卫大将军郭衍","2","2","4"
"右武卫大将军李景","2","2","4"
"高智慧等作乱江南","4","0","4"
"大冢宰宇文护执政","2","2","4"
"大冢宰宇文护引中","4","0","4"
"冢宰宇文护引中外","4","0","4"
"进位银青光禄大夫","4","0","4"
"高丽国派遣使者来","0","4","4"
"丽国派遣使者来朝","0","4","4"
"高祖派遣兼散骑常","0","4","4"
"祖派遣兼散骑常侍","0","4","4"
"派遣使者来朝上贡","0","4","4"
"使者来朝上贡土产","0","4","4"
"升任银青光禄大夫","0","4","4"
"北周大冢宰宇文护","0","4","4"
"以行军总管的身份","0","4","4"
"这是必克江南的第","0","4","4"
"他又以行军总管身","0","4","4"
"又以行军总管身份","0","4","4"
"随炀帝征讨吐谷浑","0","4","4"
"胄玄根据长期观测","0","4","4"
"玄根据长期观测积","0","4","4"
"根据长期观测积累","0","4","4"
"总管二十四州诸军","1","2","3"
"管二十四州诸军事","1","2","3"
"宰宇文护引中外府","3","0","3"
"宇文护引中外府记","3","0","3"
"文护引中外府记室","3","0","3"
"进位金紫光禄大夫","3","0","3"
"武贲郎将司马德戡","2","1","3"
"突厥派遣使者来朝","0","3","3"
"派遣兼散骑常侍王","0","3","3"
"有夺取太子之位的","0","3","3"
"隋高祖为北周宰相","0","3","3"
"高祖为北周宰相时","0","3","3"
"高智慧等人在江南","0","3","3"
"到高祖受北周禅让","0","3","3"
"大冢宰宇文护见了","0","3","3"
"宇文化及杀了炀帝","0","3","3"
"文化及杀了炀帝后","0","3","3"
"授他开府仪同三司","0","3","3"
"大冢宰宇文护召他","0","3","3"
"北周的大冢宰宇文","0","3","3"
"周的大冢宰宇文护","0","3","3"
"他为开府仪同三司","0","3","3"
"他以行军总管身份","0","3","3"
"晋王杨广镇守并州","0","3","3"
"以行军总管身份讨","0","3","3"
"北周武帝平定北齐","0","3","3"
"广陵人杜乔生聚众","1","1","2"
"郧州总管司马消难","1","1","2"
"置河北道行台尚书","1","1","2"
"河北道行台尚书省","1","1","2"
"置河南道行台尚书","1","1","2"
"河南道行台尚书省","1","1","2"
"置西南道行台尚书","1","1","2"
"西南道行台尚书省","1","1","2"
"上柱国李充破突厥","2","0","2"
"通直散骑常侍萧褒","1","1","2"
"左卫大将军李礼成","1","1","2"
"通直散骑常侍王劭","1","1","2"
"上大将军贺娄子干","1","1","2"
"通直散骑常侍贺德","1","1","2"
"直散骑常侍贺德基","1","1","2"
"通直散骑常侍豆卢","1","1","2"
"榆关总管贺娄子干","1","1","2"
"通直散骑常侍阮卓","1","1","2"
"遣民部尚书邳国公","1","1","2"
"民部尚书邳国公苏","1","1","2"
"部尚书邳国公苏威","1","1","2"
"尚书邳国公苏威赈","1","1","2"
"通直散骑常侍崔君","1","1","2"
"直散骑常侍崔君赡","1","1","2"
"遣民部尚书苏威巡","1","1","2"
"遣前工部尚书长孙","1","1","2"
"前工部尚书长孙毗","1","1","2"
"工部尚书长孙毗赈","1","1","2"
"洛阳男子高德上书","1","1","2"
"通直散骑常侍江椿","1","1","2"
"置山南道行台尚书","1","1","2"
"山南道行台尚书省","1","1","2"
"通直散骑常侍周止","1","1","2"
"直散骑常侍周止水","1","1","2"
"通直散骑常侍韦恽","1","1","2"
"遣吏部尚书苏威赈","1","1","2"
"通直散骑常侍许善","1","1","2"
"直散骑常侍许善心","1","1","2"
"考使定州刺史豆卢","1","1","2"
"使定州刺史豆卢通","1","1","2"
"定州刺史豆卢通等","1","1","2"
"州刺史豆卢通等上","1","1","2"
"刺史豆卢通等上表","1","1","2"
"遣通事舍人若干洽","1","1","2"
"钜鹿郡公贺娄子干","1","1","2"
"开府仪同三司韦冲","1","1","2"
"州总管长史宇文弼","1","1","2"
"遣行军总管史万岁","1","1","2"
"遣工部尚书杨达赈","1","1","2"
"诏尚书左仆射杨素","2","0","2"
"淮南道行台尚书令","1","1","2"
"将作大匠宇文恺营","1","1","2"
"作大匠宇文恺营建","1","1","2"
"大匠宇文恺营建东","1","1","2"
"匠宇文恺营建东京","1","1","2"
"民部尚书义丰侯韦","1","1","2"
"部尚书义丰侯韦冲","1","1","2"
"武卫大将军李景后","2","0","2"
"礼部侍郎许善心制","1","1","2"
"部侍郎许善心制定","1","1","2"
"杀光禄大夫贺若弼","1","1","2"
"突厥意利珍豆启民","1","1","2"
"内史元寿南屯金山","1","1","2"
"兵部尚书段文振北","1","1","2"
"部尚书段文振北屯","1","1","2"
"尚书段文振北屯雪","1","1","2"
"书段文振北屯雪山","1","1","2"
"太仆卿杨义臣东屯","1","1","2"
"仆卿杨义臣东屯琵","1","1","2"
"卿杨义臣东屯琵琶","1","1","2"
"杨义臣东屯琵琶峡","1","1","2"
"将军张寿西屯泥岭","1","1","2"
"右翊卫将军李琼等","1","1","2"
"翊卫将军李琼等追","1","1","2"
"伊吾吐屯设等献西","1","1","2"
"吾吐屯设等献西域","1","1","2"
"吐屯设等献西域数","1","1","2"
"屯设等献西域数千","1","1","2"
"设等献西域数千里","1","1","2"
"银青光禄大夫长孙","1","1","2"
"青光禄大夫长孙炽","1","1","2"
"左屯卫大将军姚辩","1","1","2"
"西面突厥处罗多利","1","1","2"
"一百一十三万三千","1","1","2"
"百一十三万三千八","1","1","2"
"一十三万三千八百","1","1","2"
"左候卫大将军段文","1","1","2"
"候卫大将军段文振","1","1","2"
"右屯卫将军辛世雄","1","1","2"
"兵部侍郎斛斯政奔","2","0","2"
"部侍郎斛斯政奔高","2","0","2"
"侍郎斛斯政奔高丽","2","0","2"
"左候卫将军屈突通","1","1","2"
"候卫将军屈突通等","1","1","2"
"余杭人刘元进举兵","1","1","2"
"右御卫大将军张寿","1","1","2"
"贼帅卢明月聚众十","1","1","2"
"帅卢明月聚众十余","1","1","2"
"卢明月聚众十余万","1","1","2"
"东海贼帅李子通拥","1","1","2"
"海贼帅李子通拥众","1","1","2"
"右武卫将军皇甫逸","2","0","2"
"右御卫将军陈棱击","1","1","2"
"安定人荔非世雄杀","1","1","2"
"定人荔非世雄杀临","1","1","2"
"人荔非世雄杀临泾","1","1","2"
"弘化人刘企成聚众","1","1","2"
"化人刘企成聚众万","1","1","2"
"人刘企成聚众万余","1","1","2"
"刘企成聚众万余人","1","1","2"
"朔方人梁师都杀郡","1","1","2"
"方人梁师都杀郡丞","1","1","2"
"人梁师都杀郡丞唐","1","1","2"
"梁师都杀郡丞唐世","1","1","2"
"师都杀郡丞唐世宗","1","1","2"
