"N-gram","原文","翻译","Total"
"过了一会儿","0","104","104"
"是怎么回事","0","88","88"
"忽然有一天","0","69","69"
"忽然有一个","0","69","69"
"了很长时间","0","61","61"
"在什么地方","0","59","59"
"忽然看见一","0","51","51"
"第二天早晨","0","51","51"
"唐玄宗开元","1","48","49"
"看见一个人","0","44","44"
"殿中侍御史","17","24","41"
"然看见一个","0","41","41"
"了一个多月","0","39","39"
"是什么地方","0","38","38"
"唐德宗贞元","0","33","33"
"不一会儿就","0","33","33"
"参加科举考","0","33","33"
"加科举考试","0","33","33"
"到什么地方","0","32","32"
"了好长时间","0","32","32"
"说了这件事","0","31","31"
"金刚般若经","15","15","30"
"这是怎么回","0","30","30"
"知道这件事","0","30","30"
"当时人们都","0","30","30"
"一个多月后","0","29","29"
"你为什么不","0","29","29"
"过了很长时","0","27","27"
"念观世音经","2","24","26"
"走了十多里","0","26","26"
"是什么意思","0","26","26"
"到哪里去了","0","26","26"
"唐玄宗天宝","2","23","25"
"什么地方去","0","25","25"
"叫什么名字","0","25","25"
"没有人知道","0","25","25"
"梦见一个人","0","25","25"
"常念金刚经","5","19","24"
"这件事告诉","0","24","24"
"是什么东西","0","24","24"
"知道是什么","0","24","24"
"隋炀帝大业","4","19","23"
"居住的地方","0","23","23"
"也没有什么","0","23","23"
"不知道是什","0","23","23"
"是什么原因","0","23","23"
"有一个女子","0","23","23"
"十里的地方","0","23","23"
"州录事参军","13","9","22"
"为什么这样","0","22","22"
"了什么地方","0","22","22"
"唐宪宗元和","0","22","22"
"看见一个穿","0","22","22"
"其中有一个","0","22","22"
"有一个东西","0","22","22"
"从什么地方","0","22","22"
"常持金刚经","20","1","21"
"忽然不见了","0","21","21"
"他梦见一个","0","21","21"
"已经很久了","0","21","21"
"问他为什么","0","21","21"
"穿黄衣服的","0","20","20"
"把女儿嫁给","0","20","20"
"女儿嫁给了","0","20","20"
"到了第二天","0","20","20"
"唐朝开元年","0","20","20"
"说话的声音","0","20","20"
"什么地方来","0","20","20"
"诵读法华经","0","20","20"
"德宗贞元年","0","19","19"
"有什么不同","0","19","19"
"有什么办法","0","19","19"
"完就不见了","0","19","19"
"过了几个月","0","19","19"
"把这件事告","0","19","19"
"穿红衣服的","0","19","19"
"看见一个女","0","19","19"
"见一个女子","0","19","19"
"心念观世音","6","12","18"
"过了一年多","0","18","18"
"把这事告诉","0","18","18"
"不大一会儿","0","18","18"
"从哪里来的","0","18","18"
"说完就不见","0","18","18"
"什么也没有","0","18","18"
"不知道他是","0","18","18"
"你是什么人","0","18","18"
"唐太宗贞观","0","18","18"
"一点也没有","0","18","18"
"宗贞元年间","0","18","18"
"玄宗开元年","0","18","18"
"宗开元年间","0","18","18"
"年七月七日","8","9","17"
"顿饭的工夫","0","17","17"
"有什么东西","0","17","17"
"件事告诉了","0","17","17"
"过了十多天","0","17","17"
"然有一个人","0","17","17"
"过了一个多","0","17","17"
"活着的时候","0","17","17"
"朝开元年间","0","17","17"
"有一个道士","0","17","17"
"红衣服的人","0","17","17"
"自己的名字","0","16","16"
"一顿饭的工","0","16","16"
"已经不见了","0","16","16"
"没有什么可","0","16","16"
"人们都认为","0","16","16"
"过了好长时","0","16","16"
"很长时间了","0","16","16"
"过了一个月","0","16","16"
"很长时间才","0","16","16"
"有一个女儿","0","16","16"
"问是怎么回","0","16","16"
"到一个地方","0","16","16"
"不一会儿又","0","16","16"
"中有一个人","0","16","16"
"个穿红衣服","0","16","16"
"年轻的时候","0","16","16"
"有一天晚上","0","16","16"
"侍郎平章事","9","6","15"
"霓裳羽衣曲","6","9","15"
"这事告诉了","0","15","15"
"有一个和尚","0","15","15"
"了好一会儿","0","15","15"
"觉得很奇怪","0","15","15"
"详细地告诉","0","15","15"
"第二天早上","0","15","15"
"么地方去了","0","15","15"
"见一个道士","0","15","15"
"忽然看见有","0","15","15"
"他的妻子说","0","15","15"
"有一个儿子","0","15","15"
"在这个地方","0","15","15"
"开元二十八","7","7","14"
"元二十八年","7","7","14"
"西川节度使","7","7","14"
"是从哪里来","0","14","14"
"到哪儿去了","0","14","14"
"奇异的香味","0","14","14"
"不一会儿有","0","14","14"
"人家的女儿","0","14","14"
"走了几十步","0","14","14"
"有什么要求","0","14","14"
"不知不觉地","0","14","14"
"当时的人都","0","14","14"
"忽然来了一","0","14","14"
"后来有一天","0","14","14"
"一个穿红衣","0","14","14"
"不知道他的","0","14","14"
"了一段时间","0","14","14"
"远远地看见","0","14","14"
"当时人们称","0","14","14"
"之类的东西","0","14","14"
"诵观世音经","7","6","13"
"什么也没看","0","13","13"
"没什么两样","0","13","13"
"就这样过了","0","13","13"
"过了好一会","0","13","13"
"没有什么不","0","13","13"
"作了一首诗","0","13","13"
"什么也看不","0","13","13"
"看见有一个","0","13","13"
"果然找到了","0","13","13"
"也不知道他","0","13","13"
"去了什么地","0","13","13"
"象原来一样","0","13","13"
"有一尺多长","0","13","13"
"你怎么知道","0","13","13"
"就看见一个","0","13","13"
"唐代宗大历","0","13","13"
"皇帝下诏书","0","13","13"
"吃饭的时候","0","13","13"
"当时的人们","0","13","13"
"见一个女人","0","13","13"
"唐懿宗咸通","0","13","13"
"过了一段时","0","13","13"
"走了几十里","0","13","13"
"人告诉他说","0","13","13"
"到了第二年","0","13","13"
"感到很奇怪","0","13","13"
"才苏醒过来","0","13","13"
"过了十几天","0","13","13"
"诗是这样的","0","13","13"
"宋文帝元嘉","3","9","12"
"八月十五日","7","5","12"
"隋文帝开皇","2","10","12"
"月二十七日","6","6","12"
"七月十五日","5","7","12"
"观世音菩萨","5","7","12"
"河内王武懿","4","8","12"
"内王武懿宗","4","8","12"
"这是什么地","0","12","12"
"自己的妻子","0","12","12"
"一个多月之","0","12","12"
"个多月之后","0","12","12"
"回来的时候","0","12","12"
"个穿白衣服","0","12","12"
"变成了一只","0","12","12"
"才明白过来","0","12","12"
"希望你不要","0","12","12"
"个穿黄衣服","0","12","12"
"谁也不知道","0","12","12"
"后非常高兴","0","12","12"
"这是为什么","0","12","12"
"他说的那样","0","12","12"
"的两个儿子","0","12","12"
"韦生的女儿","0","12","12"
"不知道什么","0","12","12"
"被人们称为","0","12","12"
"为什么这么","0","12","12"
"不知哪里去","0","12","12"
"知哪里去了","0","12","12"
"第二年春天","0","12","12"
"有几十个人","0","12","12"
"写了一首诗","0","12","12"
"他叫什么名","0","12","12"
"一只老狐狸","0","12","12"
"个人对他说","0","12","12"
"有一个老人","0","12","12"
"披散着头发","0","12","12"
"什么地方的","0","12","12"
"第二天晚上","0","12","12"
"我没有什么","0","12","12"
"全都告诉了","0","12","12"
"又看见一个","0","12","12"
"自己的姓名","0","12","12"
"几天就死了","0","12","12"
"听到这件事","0","12","12"
"穿白衣服的","0","12","12"
"浙东观察使","5","6","11"
"淮南节度使","2","9","11"
"长一尺二寸","5","6","11"
"卫公李德裕","6","5","11"
"得清清楚楚","0","11","11"
"看见自己的","0","11","11"
"听说了这件","0","11","11"
"么也没看见","0","11","11"
"有一天夜里","0","11","11"
"问他的姓名","0","11","11"
"梦见一个穿","0","11","11"
"一个穿白衣","0","11","11"
"忽然梦见一","0","11","11"
"么也看不见","0","11","11"
"也看不见了","0","11","11"
"看见一个鬼","0","11","11"
"不知去了哪","0","11","11"
"知去了哪里","0","11","11"
"的人没有不","0","11","11"
"知道了这件","0","11","11"
"道了这件事","0","11","11"
"奇异的香气","0","11","11"
"左右的人说","0","11","11"
"有人告诉他","0","11","11"
"到别的地方","0","11","11"
"有一个老头","0","11","11"
"们都不知道","0","11","11"
"年考中进士","0","11","11"
"一会儿就到","0","11","11"
"问他是什么","0","11","11"
"再也看不见","0","11","11"
"不知是什么","0","11","11"
"生了一个男","0","11","11"
"了一个男孩","0","11","11"
"忽然有一只","0","11","11"
"代宗大历年","0","11","11"
"不知道这是","0","11","11"
"一会儿有一","0","11","11"
"有一位道士","0","11","11"
"一个穿黄衣","0","11","11"
"知道这是什","0","11","11"
"道这是什么","0","11","11"
"色衣服的人","0","11","11"
"寺里的和尚","0","11","11"
"看见一个大","0","11","11"
"个穿紫衣的","0","11","11"
"听到空中有","0","11","11"
"有一个僧人","0","11","11"
"唐高祖武德","0","11","11"
"有一个妇人","0","11","11"
"唐朝时有个","0","11","11"
"又过了几天","0","11","11"
"梦见一个女","0","11","11"
"皇帝的命令","0","11","11"
"步远的地方","0","11","11"
"唐文宗开成","0","11","11"
"开元二十三","5","5","10"
"元二十三年","5","5","10"
"中书侍郎平","6","4","10"
"书侍郎平章","6","4","10"
"元二十一年","5","5","10"
"监察御史李","5","5","10"
"贞元十四年","5","5","10"
"好长时间才","0","10","10"
"曾经有一个","0","10","10"
"一天比一天","0","10","10"
"老头老太太","0","10","10"
"变成一只老","0","10","10"
"然梦见一个","0","10","10"
"我现在已经","0","10","10"
"儿子的名字","0","10","10"
"问他是怎么","0","10","10"
"原来的地方","0","10","10"
"宪宗元和年","0","10","10"
"宗元和年间","0","10","10"
"可以回去了","0","10","10"
"听说这件事","0","10","10"
"不到一个月","0","10","10"
"细地告诉了","0","10","10"
"有什么关系","0","10","10"
"考中了进士","0","10","10"
"二十岁左右","0","10","10"
"自己的女儿","0","10","10"
"你为什么要","0","10","10"
"少数民族的","0","10","10"
"没有不应验","0","10","10"
"有不应验的","0","10","10"
"又苏醒过来","0","10","10"
"看见一个老","0","10","10"
"恭恭敬敬地","0","10","10"
"几个月之后","0","10","10"
"争先恐后地","0","10","10"
"个穿青衣的","0","10","10"
"十多岁的人","0","10","10"
"一个老太太","0","10","10"
"去什么地方","0","10","10"
"然来了一个","0","10","10"
"的女儿嫁给","0","10","10"
"果然看见一","0","10","10"
"当时有一个","0","10","10"
"原来是一个","0","10","10"
"才知道自己","0","10","10"
"经过的地方","0","10","10"
"个穿黑衣服","0","10","10"
"到这种程度","0","10","10"
"一个多月以","0","10","10"
"个多月以后","0","10","10"
"原来的样子","0","10","10"
"唐德宗建中","0","10","10"
"任御史中丞","0","10","10"
"宗大历年间","0","10","10"
"呻吟的声音","0","10","10"
"忽然看见两","0","10","10"
"然看见两个","0","10","10"
"又有一个人","0","10","10"
"武则天皇后","0","10","10"
"任监察御史","0","10","10"
"个什么东西","0","10","10"
"有什么功德","0","10","10"
"忽然听到有","0","10","10"
"什么不可以","0","10","10"
"的少数民族","0","10","10"
"大意是这样","0","10","10"
"意是这样的","0","10","10"
"荆南节度使","3","6","9"
"江西观察使","4","5","9"
"玄宗天宝十","1","8","9"
"正月十五日","4","5","9"
"贞观十一年","5","4","9"
"天宝十四年","2","7","9"
"宰相李德裕","1","8","9"
"刘清真等人","1","8","9"
"唐高宗永徽","1","8","9"
"专心致志地","1","8","9"
"问这是什么","0","9","9"
"的妻子儿女","0","9","9"
"你千万不要","0","9","9"
"不知道其中","0","9","9"
"有这样的事","0","9","9"
"要到哪里去","0","9","9"
"现在我已经","0","9","9"
"走了五六里","0","9","9"
"的那天晚上","0","9","9"
"里面有一个","0","9","9"
"一个月以后","0","9","9"
"曾经有一次","0","9","9"
"看见一个东","0","9","9"
"见一个东西","0","9","9"
"有十多个人","0","9","9"
"又被任命为","0","9","9"
"人们不知道","0","9","9"
"会儿就到了","0","9","9"
"他看见一个","0","9","9"
"什么地方人","0","9","9"
"走了几百步","0","9","9"
"不是人世间","0","9","9"
"道是什么地","0","9","9"
"有什么罪过","0","9","9"
"人们都不知","0","9","9"
"几里的地方","0","9","9"
"人们都叫他","0","9","9"
"刚死的时候","0","9","9"
"有一只老虎","0","9","9"
"炀帝大业年","0","9","9"
"一块大石头","0","9","9"
"有什么两样","0","9","9"
"知道其中的","0","9","9"
"穿黑衣服的","0","9","9"
"唐朝天宝年","0","9","9"
"唐代开元年","0","9","9"
"代开元年间","0","9","9"
"一种说法是","0","9","9"
"十岁的时候","0","9","9"
"原来是一只","0","9","9"
"和他的妻子","0","9","9"
"为监察御史","0","9","9"
"天亮的时候","0","9","9"
"唐宣宗大中","0","9","9"
"走了一百多","0","9","9"
"到现在已经","0","9","9"
"么地方的人","0","9","9"
"他住的地方","0","9","9"
"是我的罪过","0","9","9"
"经过一个多","0","9","9"
"过一个多月","0","9","9"
"顿饭的时间","0","9","9"
"忽然看到一","0","9","9"
"一个接一个","0","9","9"
"是这样写的","0","9","9"
"是我的过错","0","9","9"
"有个和尚叫","0","9","9"
"的吉凶祸福","0","9","9"
"然就不见了","0","9","9"
"临死的时候","0","9","9"
"看见一个妇","0","9","9"
"衣服的官员","0","9","9"
"他忽然梦见","0","9","9"
"的关系很好","0","9","9"
"有一个少年","0","9","9"
"任吏部侍郎","0","9","9"
"果然应验了","0","9","9"
"有一丈多高","0","9","9"
"云横秦岭家","3","5","8"
"横秦岭家何","3","5","8"
"雪拥蓝关马","3","5","8"
"开元十五年","4","4","8"
"年七月十五","1","7","8"
"大业十三年","4","4","8"
"吏部侍郎李","4","4","8"
"娑陀婆恨王","3","5","8"
"见一位道士","1","7","8"
"高宗永徽年","1","7","8"
"什么奇怪的","0","8","8"
"这样过了一","0","8","8"
"的病就好了","0","8","8"
"仆人和马匹","0","8","8"
"自己的衣服","0","8","8"
"做了一个梦","0","8","8"
"见一个和尚","0","8","8"
"情况告诉了","0","8","8"
"自己的孩子","0","8","8"
"就没有什么","0","8","8"
"到了什么地","0","8","8"
"他的儿子说","0","8","8"
"下起了大雨","0","8","8"
"见有一个人","0","8","8"
"活着时一样","0","8","8"
"说这件事后","0","8","8"
"和原来一样","0","8","8"
"有学问的人","0","8","8"
"清清楚楚地","0","8","8"
"作为自己的","0","8","8"
"这件事情后","0","8","8"
"事情的经过","0","8","8"
"住了一个多","0","8","8"
"知道自己的","0","8","8"
"的一些事情","0","8","8"
"了一个地方","0","8","8"
"怎么能知道","0","8","8"
"主持科举考","0","8","8"
"持科举考试","0","8","8"
"人都不知道","0","8","8"
"命中注定的","0","8","8"
"你不要害怕","0","8","8"
"三岁的时候","0","8","8"
"上题了一首","0","8","8"
"题了一首诗","0","8","8"
"他说的一样","0","8","8"
"红色的衣服","0","8","8"
"把他安置在","0","8","8"
"这是什么意","0","8","8"
"没有固定的","0","8","8"
"阴曹地府的","0","8","8"
"没有不知道","0","8","8"
"知道这些事","0","8","8"
"你为什么这","0","8","8"
"长生不老的","0","8","8"
"知道是怎么","0","8","8"
"过了很久才","0","8","8"
"写了一道符","0","8","8"
"个穿黄衣的","0","8","8"
"有什么用呢","0","8","8"
"有一种说法","0","8","8"
"把这事报告","0","8","8"
"建造了一座","0","8","8"
"感动了上天","0","8","8"
"骑马的随从","0","8","8"
"人说话的声","0","8","8"
"没有一个人","0","8","8"
"都不知道他","0","8","8"
"为什么还要","0","8","8"
"有一天忽然","0","8","8"
"个青衣女子","0","8","8"
"帝大业年间","0","8","8"
"太宗贞观年","0","8","8"
"宗贞观年间","0","8","8"
"院子里有一","0","8","8"
"的人都感到","0","8","8"
"唐朝武则天","0","8","8"
"一年多以后","0","8","8"
"路上遇到一","0","8","8"
"不知他到哪","0","8","8"
"来到一座城","0","8","8"
"六岁的时候","0","8","8"
"一个穿黑衣","0","8","8"
"仔细看了看","0","8","8"
"那人回答说","0","8","8"
"在皇帝面前","0","8","8"
"半夜的时候","0","8","8"
"德宗建中初","0","8","8"
"宗建中初年","0","8","8"
"出来的时候","0","8","8"
"穿紫衣服的","0","8","8"
"有一个人在","0","8","8"
"不知不觉就","0","8","8"
"女子回答说","0","8","8"
"有个道士叫","0","8","8"
"说不出话来","0","8","8"
"个人回答说","0","8","8"
"穿紫衣的人","0","8","8"
"流放到岭南","0","8","8"
"寺里的僧人","0","8","8"
"了一首诗说","0","8","8"
"病得很厉害","0","8","8"
"人感到奇怪","0","8","8"
"玄宗开元二","0","8","8"
"夜里梦见一","0","8","8"
"无缘无故地","0","8","8"
"都说没看见","0","8","8"
"有个姓王的","0","8","8"
"人都很害怕","0","8","8"
"有什么不可","0","8","8"
"妙的艺术品","0","8","8"
"会稽山阴人","3","4","7"
"月二十八日","4","3","7"
"天宝十二年","2","5","7"
"月十五日夜","4","3","7"
"玄宗开元末","1","6","7"
"唐文宗皇帝","4","3","7"
"写金光明经","4","3","7"
"晋国公裴度","3","4","7"
"水部员外郎","3","4","7"
"唐昭宗乾宁","2","5","7"
"福建观察使","4","3","7"
"月二十四日","3","4","7"
"荆州节度使","3","4","7"
"屯田员外郎","3","4","7"
"贞观十七年","2","5","7"
"平卢节度使","2","5","7"
"唐卫公李德","4","3","7"
"御史中丞李","4","3","7"
"浮休子张鷟","3","4","7"
"正谏大夫明","4","3","7"
"谏大夫明崇","4","3","7"
"大夫明崇俨","4","3","7"
"北齐后主武","3","4","7"
"齐后主武平","3","4","7"
"遇见一位道","1","6","7"
"宗永徽年间","1","6","7"
"常常念金刚","2","5","7"
"读观世音经","1","6","7"
"过了一顿饭","0","7","7"
"自己的身体","0","7","7"
"有什么奇怪","0","7","7"
"旁边有一个","0","7","7"
"才恍然大悟","0","7","7"
"是什么样子","0","7","7"
"一顿饭工夫","0","7","7"
"自己的儿子","0","7","7"
"我已经死了","0","7","7"
"你们这些人","0","7","7"
"都告诉了他","0","7","7"
"不一会儿便","0","7","7"
"没有什么好","0","7","7"
"不知道他到","0","7","7"
"一点儿也不","0","7","7"
"他是怎么回","0","7","7"
"没有不灵验","0","7","7"
"有不灵验的","0","7","7"
"个穿红衣的","0","7","7"
"的人对他说","0","7","7"
"王可久的妻","0","7","7"
"可久的妻子","0","7","7"
"该怎么办呢","0","7","7"
"当时正是春","0","7","7"
"才知道他是","0","7","7"
"到东都洛阳","0","7","7"
"是命中注定","0","7","7"
"从这里经过","0","7","7"
"中浮出水面","0","7","7"
"帝非常高兴","0","7","7"
"这个人就是","0","7","7"
"的几个儿子","0","7","7"
"所说的一样","0","7","7"
"很远的地方","0","7","7"
"所说的那样","0","7","7"
"象他说的那","0","7","7"
"有这么一个","0","7","7"
"有人知道这","0","7","7"
"到了约定的","0","7","7"
"没有再见到","0","7","7"
"他到哪儿去","0","7","7"
"有道术的人","0","7","7"
"道是怎么回","0","7","7"
"看见两个穿","0","7","7"
"女儿嫁给他","0","7","7"
"了一个女子","0","7","7"
"把实情告诉","0","7","7"
"参加进士考","0","7","7"
"加进士考试","0","7","7"
"就不再来了","0","7","7"
"有一个小孩","0","7","7"
"是人世间的","0","7","7"
"人们都称他","0","7","7"
"活到八十多","0","7","7"
"到八十多岁","0","7","7"
"上面写的是","0","7","7"
"打开棺材一","0","7","7"
"开棺材一看","0","7","7"
"有一个叫张","0","7","7"
"左右的侍从","0","7","7"
"看见两个人","0","7","7"
"天后就死了","0","7","7"
"就可以得到","0","7","7"
"不知道究竟","0","7","7"
"的那个女子","0","7","7"
"船上的人都","0","7","7"
"朝宋文帝元","0","7","7"
"在东都洛阳","0","7","7"
"很久才消失","0","7","7"
"第二年秋天","0","7","7"
