"N-gram","原文","翻译","Total"
"不知道是什么地方","0","9","9"
"不知去了什么地方","0","6","6"
"不知道是怎么回事","0","6","6"
"有一个穿红衣服的","0","6","6"
"不知到什么地方去","0","6","6"
"知道是什么地方人","0","5","5"
"知到什么地方去了","0","5","5"
"一个穿红衣服的人","0","5","5"
"大魏真君二年七月","2","2","4"
"魏真君二年七月七","2","2","4"
"真君二年七月七日","2","2","4"
"中书令晋国公裴度","2","2","4"
"谏议大夫李行修娶","2","2","4"
"议大夫李行修娶江","2","2","4"
"大夫李行修娶江西","2","2","4"
"夫李行修娶江西廉","2","2","4"
"李行修娶江西廉使","2","2","4"
"行修娶江西廉使王","2","2","4"
"修娶江西廉使王仲","2","2","4"
"娶江西廉使王仲舒","2","2","4"
"扬州惠照寺木兰院","2","2","4"
"重明枕长一尺二寸","2","2","4"
"从黄河中浮出水面","0","4","4"
"不知他到什么地方","0","4","4"
"知他到什么地方去","0","4","4"
"他到什么地方去了","0","4","4"
"没有人知道他到哪","0","4","4"
"不知道是什么东西","0","4","4"
"不知他到哪儿去了","0","4","4"
"知道是什么地方的","0","4","4"
"道是什么地方的人","0","4","4"
"问他这是怎么回事","0","4","4"
"不知他到哪里去了","0","4","4"
"是从什么地方来的","0","4","4"
"不是我所能知道的","0","4","4"
"不知道他叫什么名","0","4","4"
"儿子的名字分别叫","0","4","4"
"依仗自己有才学而","0","4","4"
"有什么不可以的呢","0","4","4"
"不明白是怎么回事","0","4","4"
"开元二十八年二月","2","1","3"
"邻人东安太守水立","1","2","3"
"大梦四乌衣人请命","3","0","3"
"御史中丞郎余庆弹","2","1","3"
"魏博节度使田承嗣","1","2","3"
"年五月十六日巳时","1","2","3"
"俊臣贼劫王庆诜女","2","1","3"
"华州剌史礼部尚书","1","2","3"
"州剌史礼部尚书徽","1","2","3"
"十八万六千四百日","2","1","3"
"散骑常侍庾元威撰","2","1","3"
"回到母亲的肚子里","0","3","3"
"果然像他说的那样","0","3","3"
"北边二十多里的地","0","3","3"
"边二十多里的地方","0","3","3"
"没有人知道这些事","0","3","3"
"从袖子里拿出一个","0","3","3"
"知道他到哪儿去了","0","3","3"
"所以当时人们都称","0","3","3"
"人们都不知道他是","0","3","3"
"不是人世间所能有","0","3","3"
"是人世间所能有的","0","3","3"
"不明白他的话是什","0","3","3"
"明白他的话是什么","0","3","3"
"白他的话是什么意","0","3","3"
"他的话是什么意思","0","3","3"
"不知道他是从哪里","0","3","3"
"知道他是从哪里来","0","3","3"
"道他是从哪里来的","0","3","3"
"梦见一个人对他说","0","3","3"
"不知道是什么原因","0","3","3"
"参加选拔进士的考","0","3","3"
"加选拔进士的考试","0","3","3"
"不知道他去了什么","0","3","3"
"知道他去了什么地","0","3","3"
"道他去了什么地方","0","3","3"
"恢复了原来的样子","0","3","3"
"不知他是什么地方","0","3","3"
"迦叶佛讲说佛法的","0","3","3"
"叶佛讲说佛法的地","0","3","3"
"佛讲说佛法的地方","0","3","3"
"阿育王的第四个女","0","3","3"
"育王的第四个女儿","0","3","3"
"唐玄宗开元二十三","0","3","3"
"玄宗开元二十三年","0","3","3"
"以监察御史的身份","0","3","3"
"瞪着眼睛挽起袖子","0","3","3"
"有个叫陈子良的人","0","3","3"
"喜欢上了一个婢女","0","3","3"
"不知道其中的原因","0","3","3"
"所做的梦告诉了他","0","3","3"
"不知道这是什么原","0","3","3"
"知道这是什么原因","0","3","3"
"有识别人才的能力","0","3","3"
"唐玄宗天宝十四年","0","3","3"
"诗的大意是这样的","0","3","3"
"达到出神入化的境","0","3","3"
"知道他叫什么名字","0","3","3"
"见一个穿黑衣服的","0","3","3"
"让亲家母空口来空","0","3","3"
"亲家母空口来空口","0","3","3"
"家母空口来空口去","0","3","3"
"武后称帝的周朝时","0","3","3"
