"N-gram","原文","翻译","Total"
"唐德宗贞元年间","0","17","17"
"唐玄宗开元年间","0","17","17"
"到什么地方去了","0","15","15"
"把这件事告诉了","0","13","13"
"中书侍郎平章事","6","4","10"
"一个穿红衣服的","0","10","10"
"唐宪宗元和年间","0","9","9"
"不知道是什么地","0","9","9"
"知道是什么地方","0","9","9"
"是什么地方的人","0","9","9"
"隋炀帝大业年间","0","8","8"
"唐德宗建中初年","0","8","8"
"唐代宗大历年间","0","8","8"
"个穿红衣服的人","0","8","8"
"不知道这是什么","0","8","8"
"正谏大夫明崇俨","4","3","7"
"问他是怎么回事","0","7","7"
"过了很长时间才","0","7","7"
"知道是怎么回事","0","7","7"
"唐太宗贞观年间","0","7","7"
"唐玄宗开元二十","0","7","7"
"六千三百浃辰交","3","3","6"
"唐高宗永徽年间","1","5","6"
"明白是怎么回事","0","6","6"
"什么也看不见了","0","6","6"
"不知去了什么地","0","6","6"
"知去了什么地方","0","6","6"
"不知道是怎么回","0","6","6"
"人们都不知道他","0","6","6"
"有一个穿红衣服","0","6","6"
"个穿黑衣服的人","0","6","6"
"不知到什么地方","0","6","6"
"知到什么地方去","0","6","6"
"唐玄宗开元末年","0","6","6"
"唐玄宗天宝年间","0","6","6"
"中书舍人王仁裕","1","4","5"
"中书门下平章事","2","3","5"
"凤阁侍郎李昭德","2","3","5"
"翰林学士欧阳炯","2","3","5"
"不知到哪儿去了","0","5","5"
"把女儿嫁给了他","0","5","5"
"他到什么地方去","0","5","5"
"不知到哪里去了","0","5","5"
"道是什么地方人","0","5","5"
"南朝宋文帝元嘉","0","5","5"
"一个穿黑衣服的","0","5","5"
"当时人们都认为","0","5","5"
"见一个人对他说","0","5","5"
"雪拥蓝关马不前","0","5","5"
"从什么地方来的","0","5","5"
"唐高祖武德年间","0","5","5"
"唐武宗会昌年间","0","5","5"
"忽然有一个东西","0","5","5"
"不知道什么原因","0","5","5"
"诚心念观世音经","0","5","5"
"不知道哪里去了","0","5","5"
"穿黄衣服的官员","0","5","5"
"当时人们称他为","0","5","5"
"有什么不可以的","0","5","5"
"忽然看见一个人","0","5","5"
"一个穿白衣服的","0","5","5"
"宋文帝元嘉三年","2","2","4"
"蔡叔向职居元寮","2","2","4"
"军容使西门季玄","2","2","4"
"殖业坊王戎墓北","2","2","4"
"春风一曲杜韦娘","2","2","4"
"大魏真君二年七","2","2","4"
"魏真君二年七月","2","2","4"
"真君二年七月七","2","2","4"
"君二年七月七日","2","2","4"
"写金刚经一百卷","2","2","4"
"中书令晋国公裴","2","2","4"
"书令晋国公裴度","2","2","4"
"谏议大夫李行修","2","2","4"
"议大夫李行修娶","2","2","4"
"大夫李行修娶江","2","2","4"
"夫李行修娶江西","2","2","4"
"李行修娶江西廉","2","2","4"
"行修娶江西廉使","2","2","4"
"修娶江西廉使王","2","2","4"
"娶江西廉使王仲","2","2","4"
"江西廉使王仲舒","2","2","4"
"杨柳杨柳漫头驼","2","2","4"
"刑部侍郎杨汝士","2","2","4"
"御史中丞郎余庆","2","2","4"
"吏部侍郎李敬玄","2","2","4"
"扬州惠照寺木兰","2","2","4"
"州惠照寺木兰院","2","2","4"
"饮一杯吹笛数曲","2","2","4"
"重明枕长一尺二","2","2","4"
"明枕长一尺二寸","2","2","4"
"监察御史李全交","2","2","4"
"应念路傍憔悴翼","2","2","4"
"昔年乔木幸同迁","2","2","4"
"石家金谷重新声","2","2","4"
"明珠十斛买娉婷","2","2","4"
"殿中侍御史王旭","1","3","4"
"花时同辞破春愁","2","2","4"
"十七年四月二十","2","2","4"
"二九重三四百圯","2","2","4"
"六千三百一十二","2","2","4"
"十八万六千四百","2","2","4"
"工部员外张周封","2","2","4"
"中书舍人许敬宗","2","2","4"
"贞元二十一年春","2","2","4"
"有什么奇怪的呢","0","4","4"
"却什么也没看见","0","4","4"
"详细地告诉了他","0","4","4"
"听到的人没有不","0","4","4"
"从黄河中浮出水","0","4","4"
"黄河中浮出水面","0","4","4"
"戴着高高的帽子","0","4","4"
"不一会儿就到了","0","4","4"
"不知他到什么地","0","4","4"
"知他到什么地方","0","4","4"
"没有人知道他到","0","4","4"
"有人知道他到哪","0","4","4"
"不知是怎么回事","0","4","4"
"不知道是什么东","0","4","4"
"知道是什么东西","0","4","4"
"了一顿饭的工夫","0","4","4"
"问他为什么这样","0","4","4"
"不知他到哪儿去","0","4","4"
"知他到哪儿去了","0","4","4"
"一个穿黄衣服的","0","4","4"
"的话是什么意思","0","4","4"
"已经很长时间了","0","4","4"
"不一会儿有一个","0","4","4"
"问这是什么地方","0","4","4"
"已经九十多岁了","0","4","4"
"道是什么地方的","0","4","4"
"大约走了十多里","0","4","4"
"云横秦岭家何在","0","4","4"
"问他这是怎么回","0","4","4"
"他这是怎么回事","0","4","4"
"一股奇异的香味","0","4","4"
"忽然有一个女子","0","4","4"
"有人说话的声音","0","4","4"
"活着的时候一样","0","4","4"
"不知他到哪里去","0","4","4"
"知他到哪里去了","0","4","4"
"是从什么地方来","0","4","4"
"不知道他的名字","0","4","4"
"讲说佛法的地方","0","4","4"
"不是我所能知道","0","4","4"
"是我所能知道的","0","4","4"
"忘了他叫什么名","0","4","4"
"不知道他叫什么","0","4","4"
"知道他叫什么名","0","4","4"
"忽然看见有一个","0","4","4"
"有一个道士来到","0","4","4"
"同一年考中进士","0","4","4"
"儿子的名字分别","0","4","4"
"子的名字分别叫","0","4","4"
"忽然来了一个人","0","4","4"
"识别人才的能力","0","4","4"
"去参加科举考试","0","4","4"
"唐德宗贞元末年","0","4","4"
"玄宗天宝十四年","0","4","4"
"的大意是这样的","0","4","4"
"病的人服用这个","0","4","4"
"位擅长相术的人","0","4","4"
"的话果然应验了","0","4","4"
"这首诗是这样的","0","4","4"
"唐玄宗天宝初年","0","4","4"
"依仗自己有才学","0","4","4"
"仗自己有才学而","0","4","4"
"就是人们所说的","0","4","4"
"武后称帝的周朝","0","4","4"
"猪头人身的怪物","0","4","4"
