"N-gram","原文","翻译","Total"
"国派遣使者前来朝贡","0","10","10"
"秦韩慕韩六国诸军事","4","4","8"
"加罗秦韩慕韩六国诸","3","3","6"
"罗秦韩慕韩六国诸军","3","3","6"
"新罗任加罗秦韩慕韩","4","0","4"
"新罗任那加罗秦韩慕","0","4","4"
"罗任那加罗秦韩慕韩","0","4","4"
"天监十一年十一月十","2","1","3"
"都督倭新罗任加罗秦","3","0","3"
"督倭新罗任加罗秦韩","3","0","3"
"倭新罗任加罗秦韩慕","3","0","3"
"罗任加罗秦韩慕韩六","3","0","3"
"任加罗秦韩慕韩六国","3","0","3"
"元年春季的正月初一","0","3","3"
"百济国派遣使者前来","0","3","3"
"济国派遣使者前来朝","0","3","3"
"三年春季的正月初一","0","3","3"
"大将军彭城王刘义康","0","3","3"
"少年时期就很有风度","0","3","3"
"司徒竟陵王萧子良听","0","3","3"
"徒竟陵王萧子良听到","0","3","3"
"这是它决不可以实行","0","3","3"
"是它决不可以实行的","0","3","3"
"它决不可以实行的理","0","3","3"
"决不可以实行的理由","0","3","3"
"不可以实行的理由之","0","3","3"
"都督倭新罗任那加罗","0","3","3"
"督倭新罗任那加罗秦","0","3","3"
"倭新罗任那加罗秦韩","0","3","3"
"任那加罗秦韩慕韩六","0","3","3"
"那加罗秦韩慕韩六国","0","3","3"
"毅等率壮士五六十人","1","1","2"
"遣辅国将军王仲德等","1","1","2"
"辅国将军王仲德等追","1","1","2"
"豫州刺史诸葛长人监","1","1","2"
"太尉司马丹阳尹刘穆","1","1","2"
"司豫北徐雍四州刺史","1","1","2"
"桂阳公义真爲雍州刺","2","0","2"
"阳公义真爲雍州刺史","2","0","2"
"安西中兵参军沈田子","1","1","2"
"西中兵参军沈田子杀","1","1","2"
"丹阳建康县蒋山初宁","1","1","2"
"阳建康县蒋山初宁陵","1","1","2"
"中书舍人胡母颢专权","1","1","2"
"开府仪同三司蔡兴宗","1","1","2"
"江州刺史桂阳王休范","2","0","2"
"州刺史桂阳王休范举","2","0","2"
"刺史桂阳王休范举兵","2","0","2"
"前南兖州刺史沈怀明","1","1","2"
"车骑典签茅恬开东府","2","0","2"
"骑典签茅恬开东府纳","2","0","2"
"典签茅恬开东府纳贼","2","0","2"
"南徐州刺史建平王景","2","0","2"
"徐州刺史建平王景素","2","0","2"
"征西大将军河南王吐","1","1","2"
"西大将军河南王吐谷","1","1","2"
"大将军河南王吐谷浑","1","1","2"
"将军河南王吐谷浑拾","1","1","2"
"军河南王吐谷浑拾寅","1","1","2"
"东海兰陵县中都乡中","1","1","2"
"海兰陵县中都乡中都","1","1","2"
"兰陵县中都乡中都里","1","1","2"
"江州刺史晋安王子勋","2","0","2"
"都督北讨前锋诸军事","1","1","2"
"广兴郡公沈昙亮等一","1","1","2"
"兴郡公沈昙亮等一百","1","1","2"
"郡公沈昙亮等一百二","1","1","2"
"公沈昙亮等一百二十","1","1","2"
"沈昙亮等一百二十二","1","1","2"
"昙亮等一百二十二人","1","1","2"
"散骑常侍虞炎等十二","1","1","2"
"骑常侍虞炎等十二人","1","1","2"
"会稽南山李斯刻秦望","1","1","2"
"升明三年四月二十三","1","1","2"
"明三年四月二十三日","1","1","2"
"开府仪同三司武陵王","1","1","2"
"扬州刺史始安王遥光","2","0","2"
"前南谯太守王灵秀率","1","1","2"
"太子左率李居士总督","1","1","2"
"子左率李居士总督西","1","1","2"
"左率李居士总督西讨","1","1","2"
"率李居士总督西讨诸","1","1","2"
"李居士总督西讨诸军","1","1","2"
"居士总督西讨诸军事","1","1","2"
"侍中张稷率兵入殿杀","1","1","2"
"遣征虏将军李居士迎","1","1","2"
"征虏将军李居士迎战","1","1","2"
"新亭城主江道林率兵","1","1","2"
"黄门侍郎乐法才慰劳","1","1","2"
"相国左长史王莹等率","1","1","2"
"车骑将军高丽王高云","1","1","2"
"封北秦州刺史杨绍先","1","1","2"
"西凉州刺史象舒彭进","1","1","2"
"中书监王莹等八人参","1","1","2"
"赐天下爲父后者爵一","2","0","2"
"天下爲父后者爵一级","2","0","2"
"开府仪同三司鄱阳王","1","1","2"
"南郡王前中兵参军张","1","1","2"
"郡王前中兵参军张彪","1","1","2"
"振远将军曹义宗等进","1","1","2"
"远将军曹义宗等进军","1","1","2"
"开府仪同三司王僧辩","1","1","2"
"府仪同三司王僧辩等","1","1","2"
"开府仪同三司陈霸先","1","1","2"
"都督城东城北诸军事","1","1","2"
"都督城西城南诸军事","1","1","2"
"中大通二年七月辛酉","1","1","2"
"封皇子江州刺史康乐","1","1","2"
"皇子江州刺史康乐侯","1","1","2"
"扬州刺史长沙王叔坚","2","0","2"
"州刺史长沙王叔坚爲","2","0","2"
"江州刺史豫章王叔英","2","0","2"
"东扬州刺史司马消难","1","1","2"
"开府仪同三司长沙王","1","1","2"
"开府仪同三司豫章王","1","1","2"
"南徐州南东海武进县","1","1","2"
"徐州南东海武进县东","1","1","2"
"州南东海武进县东城","1","1","2"
"南东海武进县东城里","1","1","2"
"东海武进县东城里山","1","1","2"
"中书舍人蔡景历定计","1","1","2"
"本号加开府仪同三司","2","0","2"
"太子詹事范晔等谋反","1","1","2"
"时道士范材修练形术","1","1","2"
"召前中庶子右军长史","1","1","2"
"前中庶子右军长史萧","1","1","2"
"中庶子右军长史萧斌","1","1","2"
"休仁都督征讨诸军事","1","1","2"
"义熙十四年正月十五","1","1","2"
"熙十四年正月十五日","1","1","2"
"封镇西司马南郡太守","1","1","2"
"镇西司马南郡太守王","1","1","2"
"西司马南郡太守王华","1","1","2"
"结殿中将军苗乞食等","1","1","2"
"开善寺宝志法师碑文","1","1","2"
"都督二十四州诸军事","1","1","2"
"仲德率龙骧将军朱牧","1","1","2"
"随徐州刺史薛安都入","1","1","2"
"徐州刺史薛安都入魏","1","1","2"
"前豫州主簿夏侯恭叔","1","1","2"
"中书舍人冯元嗣监军","1","1","2"
"祖舅征西将军蔡兴宗","1","1","2"
"齐高帝太傅相国主簿","1","1","2"
"时南郡江陵县人苟蒋","1","1","2"
"遣建威将军沈怀明东","1","1","2"
"庄严寺听僧达道人讲","1","1","2"
"行台刘神茂攻破义兴","1","1","2"
"护军将军萧思话留守","1","1","2"
"遣中书舍人戴明宝抱","1","1","2"
"义恭司徒太尉城局参","1","1","2"
"恭司徒太尉城局参军","1","1","2"
"后军外兵参军庞季明","1","1","2"
"平西记室参军夏侯恭","1","1","2"
"西记室参军夏侯恭叔","1","1","2"
"记室参军夏侯恭叔上","1","1","2"
"室参军夏侯恭叔上书","1","1","2"
"左卫殿中将军邯郸超","1","1","2"
"遣辅国将军前军司马","1","1","2"
"辅国将军前军司马左","1","1","2"
"国将军前军司马左兴","1","1","2"
"将军前军司马左兴盛","1","1","2"
"中书舍人徐希秀断哭","1","1","2"
"书舍人徐希秀断哭止","1","1","2"
"舍人徐希秀断哭止客","1","1","2"
"军主张灵庆等五千人","1","1","2"
"永平十六年五月二十","1","1","2"
"平十六年五月二十一","1","1","2"
"十六年五月二十一日","1","1","2"
"六年五月二十一日己","1","1","2"
"年五月二十一日己酉","1","1","2"
"都督征讨水陆诸军事","1","1","2"
"总督汉北征讨诸军事","1","1","2"
"北徐州刺史封山侯正","2","0","2"
"徐州刺史封山侯正表","2","0","2"
"遣前临江太守董绍先","1","1","2"
"旧主帅安陆人郝破敌","1","1","2"
"梓潼二郡太守永丰侯","1","1","2"
"外甥韦欣庆勇力绝人","1","1","2"
"随太尉陈显达北围马","1","1","2"
"太尉陈显达北围马圈","1","1","2"
"时梁州长史夏侯道迁","1","1","2"
"王茂率精兵先登赤鼻","1","1","2"
"茂率精兵先登赤鼻逻","1","1","2"
"梁郡太守冯道根攻魏","1","1","2"
"临海王西中郎田曹行","1","1","2"
"海王西中郎田曹行参","1","1","2"
"王西中郎田曹行参军","1","1","2"
"谘禀卫将军丹阳尹王","1","1","2"
"禀卫将军丹阳尹王俭","1","1","2"
"镇军将军丹阳尹沈约","1","1","2"
"礼仪注天监六年五月","2","0","2"
"天监六年五月二十日","1","1","2"
"监六年五月二十日上","1","1","2"
"天监九年十月二十九","1","1","2"
"监九年十月二十九日","1","1","2"
"九年十月二十九日上","1","1","2"
"礼仪注天监十一年十","2","0","2"
"仪注天监十一年十一","2","0","2"
"注天监十一年十一月","2","0","2"
"监十一年十一月十七","1","1","2"
"十一年十一月十七日","1","1","2"
"一年十一月十七日上","1","1","2"
"佐史尚书左丞刘览等","1","1","2"
"前寿州司马徐思玉先","1","1","2"
"宣城王都督城内诸军","1","1","2"
"城王都督城内诸军事","1","1","2"
"遣扬州道行台慕容俨","1","1","2"
"扬州道行台慕容俨率","1","1","2"
"扬州人茅智胜等五人","1","1","2"
"使太子舍人司马申急","1","1","2"
"太子舍人司马申急召","1","1","2"
"子舍人司马申急召右","1","1","2"
"舍人司马申急召右卫","1","1","2"
"人司马申急召右卫将","1","1","2"
"司马申急召右卫将军","1","1","2"
"马申急召右卫将军萧","1","1","2"
"申急召右卫将军萧摩","1","1","2"
"急召右卫将军萧摩诃","1","1","2"
"梁益州刺史鄱阳王萧","1","1","2"
"益州刺史鄱阳王萧范","1","1","2"
"州刺史鄱阳王萧范命","1","1","2"
"军鲁广达陈兵白土冈","1","1","2"
"人何贞秀等一百五十","1","1","2"
"何贞秀等一百五十四","1","1","2"
"贞秀等一百五十四人","1","1","2"
"年十二月二十一日下","1","1","2"
"十二月二十一日下诏","1","1","2"
"齐高帝冠军府行参军","1","1","2"
"白题国王姓支名史稽","1","1","2"
"题国王姓支名史稽毅","1","1","2"
"董督河南南北诸军事","1","1","2"
"五城王元庆等率兵救","1","1","2"
"中军大都督王贵显守","1","1","2"
"军大都督王贵显守寿","1","1","2"
"大都督王贵显守寿春","1","1","2"
"都督王贵显守寿春城","1","1","2"
"轻车长史谢禧守白下","1","1","2"
"文德主帅前白马游军","1","1","2"
"步兵校尉尹思合等马","1","1","2"
"兵校尉尹思合等马步","1","1","2"
"太府卿韦黯守西土山","1","1","2"
"左卫将军柳津守东土","1","1","2"
"卫将军柳津守东土山","1","1","2"
"南兖州刺史南康嗣王","1","1","2"
"前青冀二州刺史湘潭","1","1","2"
"青冀二州刺史湘潭侯","1","1","2"
"时东扬州刺史临城公","1","1","2"
"文宣太后庙四周柏树","1","1","2"
"辛未年十一月十九日","1","1","2"
"未年十一月十九日篡","1","1","2"
"年十一月十九日篡位","1","1","2"
"壬申年三月十九日败","1","1","2"
"晋安太守宾化侯萧云","1","1","2"
"二十九年改封湘东王","1","1","2"
"征南将军陈显达相续","1","1","2"
"南将军陈显达相续援","1","1","2"
"大将军录事参军刘敬","1","1","2"
"将军录事参军刘敬文","1","1","2"
"旧学士右军记室参军","1","1","2"
"学士右军记室参军明","1","1","2"
"士右军记室参军明山","1","1","2"
"右军记室参军明山宾","1","1","2"
"军记室参军明山宾掌","1","1","2"
"征虏记室参军陆琏掌","1","1","2"
"平南建安王二府谘议","1","1","2"
"南建安王二府谘议参","1","1","2"
"建安王二府谘议参军","1","1","2"
"竟陵王司徒中兵参军","1","1","2"
"加罗秦韩慕韩七国诸","1","1","2"
"罗秦韩慕韩七国诸军","1","1","2"
"秦韩慕韩七国诸军事","1","1","2"
"司马休之的儿子司马","0","2","2"
"马休之的儿子司马文","0","2","2"
"水军从黄河进入渭河","0","2","2"
"桂阳公刘义真为雍州","0","2","2"
"阳公刘义真为雍州刺","0","2","2"
"公刘义真为雍州刺史","0","2","2"
"下令赦免国内死刑以","0","2","2"
"令赦免国内死刑以下","0","2","2"
"赦免国内死刑以下的","0","2","2"
"免国内死刑以下的罪","0","2","2"
"国内死刑以下的罪犯","0","2","2"
"的冕冠可以有十二个","0","2","2"
"冕冠可以有十二个玉","0","2","2"
"冠可以有十二个玉串","0","2","2"
"江州刺史桂阳王刘休","0","2","2"
"州刺史桂阳王刘休范","0","2","2"
"南徐州刺史建平王刘","0","2","2"
"徐州刺史建平王刘景","0","2","2"
"州刺史建平王刘景素","0","2","2"
"江州刺史晋安王刘子","0","2","2"
"州刺史晋安王刘子勋","0","2","2"
