"N-gram","原文","翻译","Total"
"都督中外诸军事","13","13","26"
"四千五百五十九","1","18","19"
"十九万四千九百","8","9","17"
"都督荆州诸军事","8","8","16"
"九万四千九百九","7","8","15"
"万四千九百九十","7","8","15"
"一千八百四十三","1","14","15"
"法四千五百五十","0","15","15"
"都督扬州诸军事","7","7","14"
"十三万四千六百","3","11","14"
"万四千六百三十","2","12","14"
"都督青州诸军事","6","7","13"
"五万六千九百五","6","7","13"
"万六千九百五十","6","7","13"
"六千九百五十四","6","7","13"
"三十四万四千二","6","7","13"
"十四万四千二百","6","7","13"
"四万四千二百六","6","7","13"
"万四千二百六十","6","7","13"
"四千二百六十一","6","7","13"
"二十一万五千一","2","10","12"
"十一万五千一百","2","10","12"
"一万五千一百三","2","10","12"
"万五千一百三十","2","10","12"
"纪法一千八百四","0","12","12"
"法一千八百四十","0","12","12"
"都用一匹马驾车","0","12","12"
"四千九百九十分","5","6","11"
"千二百六十一分","5","6","11"
"日法四千五百五","0","11","11"
"都督幽州诸军事","5","5","10"
"万九千六百八十","5","5","10"
"二千七百九十五","3","7","10"
"三万四千六百三","1","9","10"
"早晨在东方出现","0","10","10"
"赵王司马伦篡位","0","10","10"
"万七千三百一十","3","6","9"
"魏文帝黄初四年","5","4","9"
"十一万三千九百","4","5","9"
"千九百五十四分","5","4","9"
"二万二千七百九","3","6","9"
"万二千七百九十","3","6","9"
"早晨与太阳会合","0","9","9"
"征西大将军桓温","4","4","8"
"梁州刺史司马勋","4","4","8"
"会稽王世子元显","7","1","8"
"九千六百八十三","4","4","8"
"千一百八十七分","4","4","8"
"所求年天正十一","4","4","8"
"求年天正十一月","4","4","8"
"万二千八百六十","4","4","8"
"万九千九百五十","4","4","8"
"二千四百一十九","4","4","8"
"万五千二百三十","4","4","8"
"建兴元年十二月","4","4","8"
"会稽王司马道子","0","8","8"
"度为十二次中的","0","8","8"
"纪法五百八十九","0","8","8"
"六百四十一万零","0","8","8"
"百四十一万零九","0","8","8"
"四十一万零九百","0","8","8"
"十一万零九百六","0","8","8"
"一万零九百六十","0","8","8"
"万零九百六十七","0","8","8"
"转而早晨在东方","0","8","8"
"而早晨在东方出","0","8","8"
"天运行一百一十","0","8","8"
"九十一天运行一","0","8","8"
"十一天运行一百","0","8","8"
"二千零三十四万","0","8","8"
"千零三十四万四","0","8","8"
"零三十四万四千","0","8","8"
"都督徐州诸军事","3","4","7"
"魏文帝黄初二年","3","4","7"
"一万九千六百八","2","5","7"
"一百七十三万三","3","4","7"
"百七十三万三千","4","3","7"
"六百四十一万九","7","0","7"
"百四十一万九百","7","0","7"
"四十一万九百六","7","0","7"
"十一万九百六十","7","0","7"
"一万九百六十七","7","0","7"
"行一百一十二度","1","6","7"
"魏元帝咸熙二年","3","4","7"
"六万七千三百一","2","5","7"
"七千三百一十五","2","5","7"
"听从了他的意见","0","7","7"
"一个月的气来了","0","7","7"
"以纪法一千八百","0","7","7"
"除以日法四千五","0","7","7"
"以日法四千五百","0","7","7"
"汹涌大水冲入石","0","7","7"
"涌大水冲入石头","0","7","7"
"都督江北诸军事","3","3","6"
"都督河北诸军事","3","3","6"
"征西大将军陶侃","3","3","6"
"青冀幽五州诸军","3","3","6"
"冀幽五州诸军事","3","3","6"
"怀帝永嘉元年十","3","3","6"
"元帝太兴元年四","3","3","6"
"帝太兴元年四月","3","3","6"
"孝怀帝永嘉五年","3","3","6"
"魏文帝黄初三年","3","3","6"
"十四万九千三百","3","3","6"
"二千一百八十七","3","3","6"
"千六百八十三分","3","3","6"
"万六千二百七十","3","3","6"
"六千二百七十二","3","3","6"
"三百四十八万四","3","3","6"
"百四十八万四千","3","3","6"
"四十八万四千六","3","3","6"
"十八万四千六百","3","3","6"
"八万四千六百四","3","3","6"
"万四千六百四十","3","3","6"
"四千六百四十六","3","3","6"
"百九十九万五千","3","3","6"
"日行一度九十一","6","0","6"
"行一度九十一分","6","0","6"
"天正十一月合朔","3","3","6"
"十四万七千六百","3","3","6"
"万一千一百二十","3","3","6"
"二千三十四万四","6","0","6"
"千三十四万四千","6","0","6"
"孙亮建兴元年十","3","3","6"
"亮建兴元年十二","3","3","6"
"怀帝永嘉四年十","3","3","6"
"十三年十二月乙","3","3","6"
"三年十二月乙未","3","3","6"
"都督豫州诸军事","3","3","6"
"七千八百七十四","1","5","6"
"二百五十万九千","3","3","6"
"百五十万九千九","3","3","6"
"五十万九千九百","3","3","6"
"十万九千九百五","3","3","6"
"九千九百五十六","3","3","6"
"二万五千六百二","2","4","6"
"万五千六百二十","2","4","6"
"六十七万三千一","1","5","6"
"十七万三千一百","1","5","6"
"七万三千一百五","1","5","6"
"万三千一百五十","1","5","6"
"两条白龙出现于","0","6","6"
"元年春正月初一","0","6","6"
"成都王司马颖为","0","6","6"
"畿外的五百里为","0","6","6"
"位下生而得的律","0","6","6"
"周天二十一万五","0","6","6"
"天二十一万五千","0","6","6"
"行星会合时所在","0","6","6"
"运行一百一十二","0","6","6"
"每天运行一又九","0","6","6"
"天运行一又九十","0","6","6"
"运行一又九十一","0","6","6"
"行一又九十一分","0","6","6"
"一又九十一分之","0","6","6"
"零九百六十七分","0","6","6"
"所在纪干支起算","0","6","6"
"先代大臣过去的","0","6","6"
"这是羽虫的妖孽","0","6","6"
"万一千三百九十","2","3","5"
"小余满日法大余","5","0","5"
"七十三万三千一","3","2","5"
"十三万三千一百","3","2","5"
"三万三千一百四","3","2","5"
"万三千一百四十","3","2","5"
"三千一百四十八","3","2","5"
"日行百一十二度","5","0","5"
"万九百六十七分","5","0","5"
"度六百四十一万","2","3","5"
"十二度十九万四","2","3","5"
"二度十九万四千","2","3","5"
"度十九万四千九","2","3","5"
"万九千九百八十","2","3","5"
"太元十三年四月","2","3","5"
"二千五百二十八","1","4","5"
"一千八百八十二","1","4","5"
"琅王牙王司马德","1","4","5"
"王牙王司马德文","1","4","5"
"坚决推辞不接受","0","5","5"
"琅王牙王司马亻","0","5","5"
"王牙王司马亻由","0","5","5"
"范阳王司马九虎","0","5","5"
"讨伐成都王司马","0","5","5"
"伐成都王司马颖","0","5","5"
"容暐的将领慕容","0","5","5"
"南面的三颗星叫","0","5","5"
"位上生而得的律","0","5","5"
"加上消息改正后","0","5","5"
"周法五千九百六","0","5","5"
"法五千九百六十","0","5","5"
"五千九百六十九","0","5","5"
"每天运行二十三","0","5","5"
"天运行二十三分","0","5","5"
"运行二十三分之","0","5","5"
"行二十三分之十","0","5","5"
"通数十三万四千","0","5","5"
"数十三万四千六","0","5","5"
"从所在纪干支起","0","5","5"
"晚上隐伏于西方","0","5","5"
"所推让得最多的","0","5","5"
"大都督中外诸军","2","2","4"
"散骑常侍皇甫陶","2","2","4"
"西域戊己校尉马","2","2","4"
"域戊己校尉马循","2","2","4"
"五年春正月己亥","3","1","4"
"都督关中诸军事","2","2","4"
"徐兗二州诸军事","4","0","4"
"平北将军曹武讨","2","2","4"
"都督宫城诸军事","2","2","4"
"右光禄大夫陆晔","2","2","4"
"都督征讨诸军事","2","2","4"
"任命琅邪王德文","3","1","4"
"凉武昭王李玄盛","2","2","4"
"荆州刺史司马休","2","2","4"
"三十五万七千里","2","2","4"
"文帝黄初二年六","2","2","4"
"帝黄初二年六月","2","2","4"
"帝永嘉元年十一","2","2","4"
"永嘉元年十一月","2","2","4"
"愍帝建兴四年六","2","2","4"
"帝建兴四年六月","2","2","4"
"成帝咸二年五月","4","0","4"
"吴孙权赤乌十一","2","2","4"
"孙权赤乌十一年","2","2","4"
"权赤乌十一年二","2","2","4"
"赤乌十一年二月","2","2","4"
"愍帝建兴二年正","2","2","4"
"帝建兴二年正月","2","2","4"
"元帝太兴元年十","2","2","4"
"帝太兴元年十一","2","2","4"
"太兴元年十一月","2","2","4"
"兴元年十一月乙","2","2","4"
"元年十一月乙卯","2","2","4"
"明帝太宁元年正","2","2","4"
"帝太宁元年正月","2","2","4"
"二年十一月辛巳","2","2","4"
"十四年十二月乙","2","2","4"
"兴二年七月甲午","2","2","4"
"康帝建元元年八","2","2","4"
"帝建元元年八月","2","2","4"
"元兴元年八月庚","2","2","4"
"兴元年八月庚子","2","2","4"
"二尺八寸四分四","2","2","4"
"尺八寸四分四厘","2","2","4"
"万二千九百七十","2","2","4"
"二千九百七十四","2","2","4"
"六千五百六十一","2","2","4"
"千五百六十一分","2","2","4"
"四千八百八十三","2","2","4"
"三年十一月二十","2","2","4"
"十一月十五日乙","2","2","4"
"一月十五日乙巳","2","2","4"
"五月十七日庚辰","2","2","4"
"十一月二十六日","1","3","4"
"年天正十一月朔","2","2","4"
