"N-gram","原文","翻译","Total"
"三十四万四千二百六十","6","7","13"
"十四万四千二百六十一","6","7","13"
"二十一万五千一百三十","2","10","12"
"十九万四千九百九十分","5","6","11"
"四万四千二百六十一分","5","6","11"
"五万六千九百五十四分","4","4","8"
"六百四十一万零九百六","0","8","8"
"百四十一万零九百六十","0","8","8"
"四十一万零九百六十七","0","8","8"
"六百四十一万九百六十","7","0","7"
"百四十一万九百六十七","7","0","7"
"以纪法一千八百四十三","0","7","7"
"除以日法四千五百五十","0","7","7"
"以日法四千五百五十九","0","7","7"
"二千零三十四万四千二","0","7","7"
"千零三十四万四千二百","0","7","7"
"零三十四万四千二百六","0","7","7"
"三百四十八万四千六百","3","3","6"
"百四十八万四千六百四","3","3","6"
"四十八万四千六百四十","3","3","6"
"十八万四千六百四十六","3","3","6"
"二千三十四万四千二百","6","0","6"
"千三十四万四千二百六","6","0","6"
"二百五十万九千九百五","3","3","6"
"百五十万九千九百五十","3","3","6"
"五十万九千九百五十六","3","3","6"
"六十七万三千一百五十","1","5","6"
"周天二十一万五千一百","0","6","6"
"天二十一万五千一百三","0","6","6"
"每天运行一又九十一分","0","6","6"
"天运行一又九十一分之","0","6","6"
"十一万零九百六十七分","0","6","6"
"百七十三万三千一百四","3","2","5"
"七十三万三千一百四十","3","2","5"
"十三万三千一百四十八","3","2","5"
"四十一万九百六十七分","5","0","5"
"十二度十九万四千九百","2","3","5"
"二度十九万四千九百九","2","3","5"
"度十九万四千九百九十","2","3","5"
"每天运行二十三分之十","0","5","5"
"通数十三万四千六百三","0","5","5"
"数十三万四千六百三十","0","5","5"
"吴孙权赤乌十一年二月","2","2","4"
"元帝太兴元年十一月乙","2","2","4"
"帝太兴元年十一月乙卯","2","2","4"
"所求年天正十一月朔日","2","2","4"
"十六万六千二百七十二","2","2","4"
"一百七十三万三千一百","2","2","4"
"八万四千六百四十六分","2","2","4"
"十四万二千三百二十三","2","2","4"
"四万二千三百二十三分","2","2","4"
"二度三百二十三万四千","2","2","4"
"度三百二十三万四千六","2","2","4"
"三百二十三万四千六百","2","2","4"
"百四十八万九千八百六","2","2","4"
"四十八万九千八百六十","2","2","4"
"十八万九千八百六十八","2","2","4"
"八万九千八百六十八分","2","2","4"
"百二十四万二千八百六","2","2","4"
"二十四万二千八百六十","2","2","4"
"百一十二万二千四百二","2","2","4"
"一十二万二千四百二十","2","2","4"
"十二万二千四百二十六","2","2","4"
"三万三千一百四十八分","2","2","4"
"日行一度九十一分二十","4","0","4"
"三十二度六百四十一万","2","2","4"
"所求年天正十一月合朔","2","2","4"
"百九十九万五千六百六","2","2","4"
"九十九万五千六百六十","2","2","4"
"十九万五千六百六十四","2","2","4"
"九十九万七千八百三十","2","2","4"
"十九万七千八百三十二","2","2","4"
"九万七千八百三十二分","2","2","4"
"百七十九万五千二百三","2","2","4"
"七十九万五千二百三十","2","2","4"
"十九万五千二百三十八","2","2","4"
"九万五千二百三十八分","2","2","4"
"百七十九万二千六百一","2","2","4"
"七十九万二千六百一十","2","2","4"
"十九万二千六百一十五","2","2","4"
"九万二千六百一十五分","2","2","4"
"百二十四万九千三百四","2","2","4"
"二十四万九千三百四十","2","2","4"
"十四万九千三百四十五","2","2","4"
"四万九千三百四十五分","2","2","4"
"三百八十四万七千六百","2","2","4"
"百八十四万七千六百七","2","2","4"
"八十四万七千六百七十","2","2","4"
"十四万七千六百七十五","2","2","4"
"二度六百四十九万一千","2","2","4"
"度六百四十九万一千一","2","2","4"
"六百四十九万一千一百","2","2","4"
"百四十九万一千一百二","2","2","4"
