"N-gram","原文","翻译","Total"
"尚书左仆射","51","50","101"
"开府仪同三","33","33","66"
"府仪同三司","33","33","66"
"征西大将军","26","27","53"
"尚书右仆射","26","25","51"
"赵王司马伦","0","47","47"
"海王司马越","0","44","44"
"元年春正月","26","17","43"
"督中外诸军","21","20","41"
"二州诸军事","21","19","40"
"都督中外诸","20","19","39"
"成都王司马","0","38","38"
"都王司马颖","0","38","38"
"加散骑常侍","23","14","37"
"二年春正月","20","15","35"
"魏文帝黄初","18","17","35"
"汝南王司马","1","32","33"
"任散骑常侍","0","33","33"
"东海王司马","0","33","33"
"元年十二月","16","15","31"
"中外诸军事","14","14","28"
"河间王司马","0","28","28"
"千九百五十","13","14","27"
"天戒这样说","0","27","27"
"万四千六百","8","18","26"
"齐王司马攸","0","26","26"
"四匹马驾车","0","26","26"
"五年春正月","15","10","25"
"三年春正月","15","10","25"
"元年十一月","12","13","25"
"孝武帝太元","10","15","25"
"用四匹马驾","0","25","25"
"征南大将军","12","12","24"
"左光禄大夫","12","12","24"
"的儿子司马","0","24","24"
"为尚书左仆","0","24","24"
"南王司马亮","0","24","24"
"用一匹马驾","0","24","24"
"一匹马驾车","0","24","24"
"琅王牙王司","1","22","23"
"王牙王司马","1","22","23"
"与太阳会合","0","23","23"
"抚军大将军","11","11","22"
"右光禄大夫","11","11","22"
"二年十一月","11","11","22"
"千八百四十","5","17","22"
"天正十一月","9","13","22"
"千九百九十","11","11","22"
"年春正月初","0","22","22"
"年春正月辛","18","3","21"
"骠骑将军王","10","11","21"
"年正月初一","1","20","21"
"二年十二月","10","11","21"
"九百六十七","9","12","21"
"千五百五十","2","19","21"
"太子中庶子","10","10","20"
"镇东大将军","11","9","20"
"四年春正月","13","7","20"
"征北大将军","10","10","20"
"中书监荀勖","11","9","20"
"镇军大将军","10","10","20"
"武陵王司马","4","16","20"
"琅邪王司马","0","20","20"
"所得商数为","0","20","20"
"青州诸军事","10","9","19"
"孝怀帝永嘉","9","10","19"
"万四千九百","9","10","19"
"十九万四千","9","10","19"
"四千五百五","1","18","19"
"五百五十九","1","18","19"
"春正月初一","0","19","19"
"会稽王司马","0","19","19"
"州刺史镇守","0","19","19"
"镇南大将军","9","9","18"
"五百八十九","4","14","18"
"三年十一月","9","9","18"
"怀帝永嘉元","9","9","18"
"帝永嘉元年","9","9","18"
"四年十二月","9","9","18"
"千八百六十","9","9","18"
"千六百三十","4","14","18"
"八百四十三","3","15","18"
"束海王司马","0","18","18"
"大将军曹爽","8","9","17"
"元帝太兴二","9","8","17"
"帝太兴二年","9","8","17"
"九万四千九","8","9","17"
"月二十六日","1","16","17"
"三年十二月","9","8","17"
"百四十一万","8","9","17"
"司马伦篡位","0","17","17"
"年春正月甲","11","5","16"
"都督荆州诸","8","8","16"
"督荆州诸军","8","8","16"
"荆州诸军事","8","8","16"
"督青州诸军","8","8","16"
"四州诸军事","8","8","16"
"州刺史司马","8","8","16"
"万二千七百","7","9","16"
"春秋元命包","8","8","16"
"万五千一百","4","12","16"
"九百五十四","7","9","16"
"彗星出现于","0","16","16"
"长沙王司马","0","16","16"
"王司马伦篡","0","16","16"
"苻坚的将领","0","16","16"
"有见识的人","0","16","16"
"这是其应兆","0","16","16"
"三州诸军事","8","7","15"
"万一千三百","7","8","15"
"五万六千九","7","8","15"
"万六千九百","7","8","15"
"百六十一分","7","8","15"
"六百四十一","7","8","15"
"四千九百九","7","8","15"
"千二百六十","7","8","15"
"一千八百四","1","14","15"
"千一百五十","5","10","15"
