"N-gram","原文","翻译","Total"
"派遣使者贡奉地方特","0","32","32"
"遣使者贡奉地方特产","0","32","32"
"国派遣使者贡奉地方","0","19","19"
"派遣使者进献本土物","0","17","17"
"遣使者进献本土物产","0","17","17"
"国派遣使者进献本土","0","9","9"
"开府仪同三司南平王","4","3","7"
"郢州竟陵司州随郡诸","6","0","6"
"州竟陵司州随郡诸军","6","0","6"
"竟陵司州随郡诸军事","6","0","6"
"孝悌力田的农官赐爵","0","6","6"
"各自派遣使者贡奉地","0","6","6"
"自派遣使者贡奉地方","0","6","6"
"魏国派遣使者前来通","0","6","6"
"派遣使者前来通问修","0","6","6"
"遣使者前来通问修好","0","6","6"
"从家中被征召出来任","0","6","6"
"北秦四州郢州竟陵司","5","0","5"
"秦四州郢州竟陵司州","5","0","5"
"四州郢州竟陵司州随","5","0","5"
"州郢州竟陵司州随郡","5","0","5"
"各自派遣使者进献本","0","5","5"
"皇上到南郊亲自祭天","0","5","5"
"对任孝悌力田的农官","0","5","5"
"任孝悌力田的农官赐","0","5","5"
"国派遣使者前来通问","0","5","5"
"被从家中征召出来任","0","5","5"
"有不同于树木的知觉","0","5","5"
"派遣使者进献当地特","0","5","5"
"遣使者进献当地特产","0","5","5"
"州刺史武兴王杨绍先","2","2","4"
"北益州刺史阴平王杨","2","2","4"
"益州刺史阴平王杨法","2","2","4"
"州刺史阴平王杨法深","2","2","4"
"南徐州刺史临川王正","2","2","4"
"徐州刺史临川王正义","2","2","4"
"东扬州刺史临成公大","3","1","4"
"扬州刺史临成公大连","3","1","4"
"军庐陵王法曹行参军","2","2","4"
"总督汉北征讨诸军事","2","2","4"
"天监十一年十一月十","2","2","4"
"骠骑晋安王谘议参军","2","2","4"
"国各自派遣使者进献","0","4","4"
"国各自派遣使者贡奉","0","4","4"
"芮芮国派遣使者贡奉","0","4","4"
"芮国派遣使者贡奉地","0","4","4"
"悌力田的农官赐爵位","0","4","4"
"力田的农官赐爵位一","0","4","4"
"田的农官赐爵位一级","0","4","4"
"南国派遣使者贡奉地","0","4","4"
"扬州刺史临川王萧宏","0","4","4"
"有像树木那样的物质","0","4","4"
"像树木那样的物质实","0","4","4"
"树木那样的物质实体","0","4","4"
"扬州刺史始安王遥光","2","1","3"
"长沙王深业护军将军","3","0","3"
"府仪同三司南平王伟","3","0","3"
"南兗州刺史豫章王综","3","0","3"
"前司州刺史羊鸦仁等","2","1","3"
"冀二州刺史湘潭侯萧","1","2","3"
"二州刺史湘潭侯萧退","1","2","3"
"荆州刺史巴东王子响","2","1","3"
"北徐州刺史封山侯正","2","1","3"
"徐州刺史封山侯正表","2","1","3"
"豫州刺史贞阳侯萧渊","1","2","3"
"州刺史贞阳侯萧渊明","1","2","3"
"江州刺史寻阳王大心","2","1","3"
"州刺史鄱阳王萧恢为","0","3","3"
"荆州刺史始兴王萧儋","0","3","3"
"自派遣使者进献本土","0","3","3"
"玺派遣使者贡奉地方","0","3","3"
"河南王派遣使者贡奉","0","3","3"
"王派遣使者贡奉地方","0","3","3"
"南兖州刺史豫章王萧","0","3","3"
"兖州刺史豫章王萧综","0","3","3"
"盘盘国派遣使者贡奉","0","3","3"
"盘国派遣使者贡奉地","0","3","3"
"扶南国派遣使者贡奉","0","3","3"
"对全国已判罪犯减刑","0","3","3"
"全国已判罪犯减刑或","0","3","3"
"国已判罪犯减刑或免","0","3","3"
"已判罪犯减刑或免刑","0","3","3"
"陈的吏部尚书姚察说","0","3","3"
"陈朝吏部尚书姚察说","0","3","3"
"处于选拔官吏的部门","0","3","3"
"荆州刺史鄱阳王萧恢","0","3","3"
"合州刺史鄱阳王萧范","0","3","3"
"晋安王被立为皇太子","0","3","3"
"都督扬南徐二州诸军","0","3","3"
"督扬南徐二州诸军事","0","3","3"
"又有不同于树木的知","0","3","3"
"因为父亲去世而离职","0","3","3"
"次派遣使者献纳贡品","0","3","3"
"派遣使者献纳当地特","0","3","3"
"遣使者献纳当地特产","0","3","3"
"国王派遣使者呈奉表","0","3","3"
"王派遣使者呈奉表章","0","3","3"
"派遣使者呈奉表章说","0","3","3"
"州刺史鄱阳王萧范为","0","3","3"
"副子生南台治书道赐","1","1","2"
"巴陵王南中郎法曹行","1","1","2"
"陵王南中郎法曹行参","1","1","2"
"王南中郎法曹行参军","1","1","2"
"竟陵内史曹景宗等二","1","1","2"
"陵内史曹景宗等二十","1","1","2"
"襄阳太守王茂等三十","1","1","2"
"征虏将军李居士率步","1","1","2"
"新亭城主江道林率兵","1","1","2"
"僧勇率水军二千人归","1","1","2"
"征虏将军王珍国率军","1","1","2"
"虏将军王珍国率军主","1","1","2"
"将军王珍国率军主胡","1","1","2"
"军王珍国率军主胡虎","1","1","2"
"王珍国率军主胡虎牙","1","1","2"
"珍国率军主胡虎牙等","1","1","2"
"北徐州刺史王珍国斩","1","1","2"
"散骑常侍左光禄大夫","1","1","2"
"中外都督大司马印绶","1","1","2"
"相国左长史王莹等率","1","1","2"
"国左长史王莹等率百","1","1","2"
"延陵县华阳逻主戴车","1","1","2"
"齐百官豫章王元琳等","1","1","2"
"百官豫章王元琳等八","1","1","2"
"官豫章王元琳等八百","1","1","2"
"豫章王元琳等八百一","1","1","2"
"章王元琳等八百一十","1","1","2"
"王元琳等八百一十九","1","1","2"
"元琳等八百一十九人","1","1","2"
"车骑将军夏侯详等十","1","1","2"
"骑将军夏侯详等十五","1","1","2"
"将军夏侯详等十五人","1","1","2"
"车骑将军高句骊王高","1","1","2"
"骑将军高句骊王高云","1","1","2"
"将军高句骊王高云进","1","1","2"
"镇东大将军百济王馀","2","0","2"
"安西将军宕昌王梁弥","1","1","2"
"镇东大将军倭王武进","1","1","2"
"镇西将军河南王吐谷","1","1","2"
"西将军河南王吐谷浑","1","1","2"
"将军河南王吐谷浑休","1","1","2"
"军河南王吐谷浑休留","1","1","2"
"河南王吐谷浑休留代","1","1","2"
"南王吐谷浑休留代进","1","1","2"
"行北秦州刺史杨绍先","1","1","2"
"中书监王莹等八人参","1","1","2"
"干利国遣使献方物","2","0","2"
"扬州刺史临川王宏进","2","0","2"
"魏淮阳镇都军主常邕","1","1","2"
"台阁省府州郡镇戍应","1","1","2"
"尚书右仆射袁昂尚书","2","0","2"
"开府仪同三司建安王","1","1","2"
"豫章王综南徐州刺史","2","0","2"
"天监十七年正月一日","1","1","2"
"普通元年春正月乙亥","1","1","2"
"义州刺史文僧明州叛","2","0","2"
"州刺史文僧明州叛入","2","0","2"
"刺史文僧明州叛入魏","2","0","2"
"徐州刺史元法僧彭城","2","0","2"
"南徐州刺史庐陵王续","2","0","2"
"司州刺史夏侯夔进军","1","1","2"
"开府仪同三司袁昂进","2","0","2"
"中大通元年正月辛酉","1","1","2"
"开府仪同三司袁昂中","2","0","2"
"府仪同三司袁昂中书","2","0","2"
"仪同三司袁昂中书监","2","0","2"
"州刺史元景隆安右将","2","0","2"
"刺史元景隆安右将军","2","0","2"
"南秦二州刺史武兴王","1","1","2"
"秦二州刺史武兴王杨","1","1","2"
"二州刺史武兴王杨绍","1","1","2"
"刺史阴平王杨法深进","2","0","2"
"史阴平王杨法深进号","2","0","2"
"荆州刺史湘东王绎进","2","0","2"
"州刺史湘东王绎进号","2","0","2"
"彭城二郡太守岳阳王","1","1","2"
"开府仪同三司庐陵王","1","1","2"
"孝悌力田父后者赐爵","2","0","2"
"悌力田父后者赐爵一","2","0","2"
"力田父后者赐爵一级","2","0","2"
"遣大将军慕容绍宗等","1","1","2"
"开府仪同三司邵陵王","1","1","2"
"光禄大夫临贺王正德","1","1","2"
"州刺史临成公大连等","1","1","2"
"南北秦四州郢州竟陵","2","0","2"
"开府仪同三司鄱阳嗣","1","1","2"
"府仪同三司鄱阳嗣王","1","1","2"
"仪同三司鄱阳嗣王范","1","1","2"
"南郡王大连行扬州事","1","1","2"
"贼行江州事范希荣弃","1","1","2"
"行江州事范希荣弃城","1","1","2"
"高祖武皇帝聪明神武","1","1","2"
"东南道大行台刘神茂","1","1","2"
"南道大行台刘神茂率","1","1","2"
"长宁县开国侯王僧辩","1","1","2"
"宁县开国侯王僧辩率","1","1","2"
"太清六年五月二十日","1","1","2"
"承圣元年冬十一月丙","1","1","2"
"圣元年冬十一月丙子","1","1","2"
"朕皇祖太祖文皇帝积","1","1","2"
"皇祖太祖文皇帝积德","1","1","2"
"等攻破衡州刺史丁道","2","0","2"
"攻破衡州刺史丁道贵","2","0","2"
"破衡州刺史丁道贵渌","2","0","2"
"衡州刺史丁道贵渌口","2","0","2"
"徐子初斩贼城主公孙","1","1","2"
"都督城东城北诸军事","1","1","2"
"太尉扬州刺史王僧辩","1","1","2"
"司空南徐州刺史陈霸","1","1","2"
"空南徐州刺史陈霸先","1","1","2"
"加司空陈霸先班剑三","1","1","2"
"司空陈霸先班剑三十","1","1","2"
"空陈霸先班剑三十人","1","1","2"
"遣猛烈将军侯安都水","1","1","2"
"猛烈将军侯安都水军","1","1","2"
"戍主明州刺史张怀钧","1","1","2"
"司空陈霸先进位司徒","1","1","2"
"益州刺史长沙王韶进","1","1","2"
"州刺史长沙王韶进号","1","1","2"
