"N-gram","原文","翻译","Total"
"开府仪同三","86","87","173"
"府仪同三司","86","87","173"
"事黄门侍郎","42","40","82"
"太子中庶子","39","41","80"
"尚书左仆射","40","40","80"
"尚书右仆射","39","38","77"
"金紫光禄大","36","37","73"
"紫光禄大夫","36","37","73"
"通直散骑常","34","34","68"
"直散骑常侍","34","34","68"
"南徐州刺史","33","32","65"
"左光禄大夫","31","33","64"
"遣使献方物","62","0","62"
"右光禄大夫","28","28","56"
"骠骑大将军","26","25","51"
"员外散骑常","25","25","50"
"外散骑常侍","25","25","50"
"书通事舍人","23","26","49"
"国遣使献方","47","0","47"
"中书通事舍","22","25","47"
"石头戍军事","25","21","46"
"司徒左长史","22","22","44"
"法曹行参军","21","21","42"
"太子右卫率","21","21","42"
"太子中舍人","20","20","40"
"给事黄门侍","0","40","40"
"国派遣使者","0","40","40"
"任散骑常侍","0","40","40"
"南兗州刺史","38","1","39"
"二州诸军事","20","19","39"
"吏部尚书姚","20","18","38"
"部尚书姚察","20","18","38"
"南兖州刺史","0","38","38"
"派遣使者贡","0","37","37"
"尚书殿中郎","18","18","36"
"老人星出现","0","36","36"
"中大通二年","17","18","35"
"派遣使者进","0","35","35"
"遣使者进献","0","35","35"
"遣使者贡奉","0","35","35"
"贡奉地方特","0","34","34"
"奉地方特产","0","34","34"
"陈吏部尚书","20","12","32"
"使者贡奉地","0","32","32"
"者贡奉地方","0","32","32"
"尚书吏部郎","16","14","30"
"食邑二千户","3","26","29"
"扬州刺史临","14","14","28"
"加散骑常侍","20","8","28"
"三州诸军事","14","14","28"
"中郎谘议参","14","13","27"
"郎谘议参军","14","13","27"
"刺史临川王","14","13","27"
"南豫州刺史","13","13","26"
"州刺史鄱阳","13","13","26"
"刺史鄱阳王","13","13","26"
"冀二州刺史","13","13","26"
"员外散骑侍","13","13","26"
"外散骑侍郎","13","13","26"
"司徒右长史","12","14","26"
"任太子中庶","0","26","26"
"州刺史临川","13","11","24"
"中大通元年","12","12","24"
"长沙宣武王","12","12","24"
"司徒竟陵王","12","12","24"
"王谘议参军","13","11","24"
"东扬州刺史","15","8","23"
"任太子舍人","0","23","23"
"竟陵王子良","14","8","22"
"五州诸军事","11","11","22"
"尚书姚察曰","19","3","22"
"通直散骑侍","11","11","22"
"直散骑侍郎","11","11","22"
"为散骑常侍","0","22","22"
"因母亲去世","0","22","22"
"出任使持节","0","22","22"
"督江州诸军","12","9","21"
"江州诸军事","12","9","21"
"王国左常侍","12","9","21"
"为护军将军","0","21","21"
"任吏部尚书","0","21","21"
"任中书侍郎","0","21","21"
"任通直散骑","0","21","21"
"屡经升迁任","0","21","21"
"北徐州刺史","11","9","20"
"左骁骑将军","10","10","20"
"太子左卫率","10","10","20"
"尚书仪曹郎","10","10","20"
"中大通四年","10","10","20"
"任给事黄门","0","20","20"
"将军王僧辩","10","9","19"
"迁散骑常侍","18","1","19"
"尚书祠部郎","9","10","19"
"使者进献本","0","19","19"
"任御史中丞","0","19","19"
"任太子洗马","0","19","19"
"累经升迁任","0","19","19"
"迁太子舍人","17","1","18"
"舆驾亲祠南","18","0","18"
"驾亲祠南郊","18","0","18"
"年春正月辛","12","6","18"
"开府同三司","9","9","18"
"都督江州诸","10","8","18"
"司空陈霸先","9","9","18"
"徐州诸军事","11","7","18"
"四州诸军事","9","9","18"
"为领军将军","0","18","18"
"亲去世离职","0","18","18"
"任宁远将军","0","18","18"
"兼中书通事","0","18","18"
"督中外诸军","9","8","17"
"中外诸军事","9","8","17"
"中大通三年","8","9","17"
"在任职期间","0","17","17"
"年春季正月","0","17","17"
"者进献本土","0","17","17"
"进献本土物","0","17","17"
"献本土物产","0","17","17"
"任员外散骑","0","17","17"
"征北大将军","8","8","16"
"州刺史羊鸦","9","7","16"
"刺史羊鸦仁","9","7","16"
"赠散骑常侍","10","6","16"
"食邑五百户","1","15","16"
"亲去世而离","0","16","16"
"去世而离职","0","16","16"
"任左民尚书","0","16","16"
"迁事黄门侍","15","0","15"
"都督中外诸","8","7","15"
"二年春正月","9","6","15"
"秦二州刺史","9","6","15"
"中大同元年","8","7","15"
"王记室参军","8","7","15"
"迁中书侍郎","13","2","15"
"尚书令沈约","8","7","15"
"的物质实体","0","15","15"
"为冠军将军","0","15","15"
"给鼓吹一部","0","15","15"
"为尚书左仆","0","15","15"
"皇帝亲自祭","0","15","15"
"帝亲自祭祀","0","15","15"
"任步兵校尉","0","15","15"
"派遣使者献","0","15","15"
"遣使者献纳","0","15","15"
"征讨诸军事","7","7","14"
"书左仆射王","7","7","14"
"将军始兴王","7","7","14"
"刺史豫章王","7","7","14"
"司州刺史羊","8","6","14"
"徐二州诸军","8","6","14"
"右骁骑将军","7","7","14"
"亲信二十人","7","7","14"
"本州大中正","7","7","14"
"军记室参军","7","7","14"
"晋安王长史","7","7","14"
"文集二十卷","6","8","14"
"济阳考城人","7","7","14"
"天监十三年","4","10","14"
"任职期间去","0","14","14"
"职期间去世","0","14","14"
"祖登上帝位","0","14","14"
"母亲去世离","0","14","14"
"服丧期满后","0","14","14"
"任尚书左丞","0","14","14"
"征召出来任","0","14","14"
"州刺史豫章","7","6","13"
"徐州刺史元","7","6","13"
"彭城二郡太","7","6","13"
"城二郡太守","7","6","13"
"冀五州诸军","8","5","13"
"王府行参军","7","6","13"
"食邑一千户","1","12","13"
"邑一千五百","6","7","13"
"一千五百户","6","7","13"
"高祖登上帝","0","13","13"
"临川王萧宏","0","13","13"
"为吏部尚书","0","13","13"
"为平北将军","0","13","13"
"豫章王萧综","0","13","13"
"鄱阳王萧范","0","13","13"
"军队驻扎在","0","13","13"
"尚书姚察说","0","13","13"
"因父亲去世","0","13","13"
"任明威将军","0","13","13"
"又派遣使者","0","13","13"
"进献当地特","0","13","13"
"献当地特产","0","13","13"
"征东大将军","8","4","12"
"车骑大将军","6","6","12"
"将军鄱阳王","6","6","12"
"元年春正月","6","6","12"
"司州刺史柳","6","6","12"
"州刺史柳仲","6","6","12"
"刺史柳仲礼","6","6","12"
"七州诸军事","7","5","12"
"中军临川王","7","5","12"
"太守鲁休烈","6","6","12"
"尚书三公郎","6","6","12"
"掌东宫管记","9","3","12"
"豫州诸军事","6","6","12"
"迁御史中丞","12","0","12"
"王法曹行参","6","6","12"
"南徐州诸军","7","5","12"
"授散骑常侍","4","8","12"
"吴兴武康人","6","6","12"
"丧期满之后","0","12","12"
"长大成人之","0","12","12"
"大成人之后","0","12","12"
"屡经升迁为","0","12","12"
"史鄱阳王萧","0","12","12"
"为尚书右仆","0","12","12"
"邵陵王萧纶","0","12","12"
