"N-gram","原文","翻译","Total"
"派遣使者贡奉地","0","32","32"
"遣使者贡奉地方","0","32","32"
"使者贡奉地方特","0","32","32"
"者贡奉地方特产","0","32","32"
"陈吏部尚书姚察","20","10","30"
"吏部尚书姚察曰","19","3","22"
"扬州刺史临川王","11","9","20"
"国派遣使者贡奉","0","20","20"
"任给事黄门侍郎","0","20","20"
"派遣使者进献本","0","19","19"
"都督江州诸军事","10","8","18"
"兼中书通事舍人","0","18","18"
"遣使者进献本土","0","17","17"
"使者进献本土物","0","17","17"
"者进献本土物产","0","17","17"
"都督中外诸军事","8","7","15"
"司州刺史羊鸦仁","8","6","14"
"在任职期间去世","0","14","14"
"任通直散骑常侍","0","14","14"
"吏部尚书姚察说","0","13","13"
"司州刺史柳仲礼","6","6","12"
"国派遣使者进献","0","12","12"
"州刺史鄱阳王萧","0","12","12"
"因母亲去世离职","0","12","12"
"任员外散骑常侍","0","12","12"
"州刺史临川王宏","10","1","11"
"西中郎谘议参军","6","5","11"
"北中郎谘议参军","5","6","11"
"皇帝亲自祭祀南","0","11","11"
"帝亲自祭祀南郊","0","11","11"
"徐州刺史元法僧","5","5","10"
"巴西太守鲁休烈","5","5","10"
"迁员外散骑常侍","10","0","10"
"南徐二州诸军事","5","4","9"
"开府同三司之仪","0","9","9"
"任金紫光禄大夫","0","9","9"
"母亲去世而离职","0","9","9"
"派遣使者献纳贡","0","9","9"
"遣使者献纳贡品","0","9","9"
"州刺史鄱阳王恢","8","0","8"
"号开府仪同三司","5","3","8"
"荆州刺史鄱阳王","4","4","8"
"孝悌力田赐爵一","8","0","8"
"悌力田赐爵一级","8","0","8"
"大司马谘议参军","4","4","8"
"西中郎中兵参军","4","4","8"
"加通直散骑常侍","5","3","8"
"都督南徐州诸军","5","3","8"
"督南徐州诸军事","5","3","8"
"司徒竟陵王子良","4","4","8"
"国各自派遣使者","0","8","8"
"为给事黄门侍郎","0","8","8"
"从家中征召出来","0","8","8"
"家中征召出来任","0","8","8"
"荆州刺史始兴王","4","3","7"
"本号开府仪同三","5","2","7"
"开府仪同三司南","4","3","7"
"府仪同三司南平","4","3","7"
"仪同三司南平王","4","3","7"
"荆州刺史湘东王","4","3","7"
"前司州刺史羊鸦","4","3","7"
"司州随郡诸军事","6","1","7"
"湘东王谘议参军","4","3","7"
"刺史鄱阳王萧恢","0","7","7"
"派遣使者前来通","0","7","7"
"食邑一千五百户","0","7","7"
"父亲去世而离职","0","7","7"
"任通直散骑侍郎","0","7","7"
"迁任员外散骑常","0","7","7"
"为员外散骑侍郎","0","7","7"
"派遣使者呈奉表","0","7","7"
"遣使者呈奉表章","0","7","7"
"益州刺史刘季连","3","3","6"
"州刺史安成王秀","6","0","6"
"尚书右仆射袁昂","3","3","6"
"州刺史豫章王综","6","0","6"
"开府仪同三司袁","4","2","6"
"州刺史湘东王绎","6","0","6"
"高州刺史李迁仕","3","3","6"
"郢州竟陵司州随","6","0","6"
"州竟陵司州随郡","6","0","6"
"竟陵司州随郡诸","6","0","6"
"陵司州随郡诸军","6","0","6"
"左卫将军王僧辩","3","3","6"
"都督司州诸军事","3","3","6"
"庐陵王法曹行参","3","3","6"
"陵王法曹行参军","3","3","6"
"司徒法曹行参军","3","3","6"
"前后部羽葆鼓吹","3","3","6"
"入中书通事舍人","6","0","6"
"晋安王谘议参军","3","3","6"
"都督百济诸军事","3","3","6"
"进升官爵名号为","0","6","6"
"孝悌力田的农官","0","6","6"
"悌力田的农官赐","0","6","6"
"力田的农官赐爵","0","6","6"
"各自派遣使者贡","0","6","6"
"自派遣使者贡奉","0","6","6"
"州刺史豫章王萧","0","6","6"
"魏国派遣使者前","0","6","6"
"国派遣使者前来","0","6","6"
"遣使者前来通问","0","6","6"
"使者前来通问修","0","6","6"
"者前来通问修好","0","6","6"
"给鼓吹乐队一部","0","6","6"
"因母亲去世而离","0","6","6"
"迁任给事黄门侍","0","6","6"
"调任给事黄门侍","0","6","6"
"从家中被征召出","0","6","6"
"家中被征召出来","0","6","6"
"中被征召出来任","0","6","6"
"使者进献当地特","0","6","6"
"者进献当地特产","0","6","6"
"车骑将军夏侯详","2","3","5"
"尚书左仆射沈约","3","2","5"
"西秦河二州刺史","1","4","5"
"高丽国遣使献方","5","0","5"
"丽国遣使献方物","5","0","5"
"林邑国遣使献方","5","0","5"
"邑国遣使献方物","5","0","5"
"芮芮国遣使献方","5","0","5"
"芮国遣使献方物","5","0","5"
"南国遣使献方物","5","0","5"
"府仪同三司袁昂","4","1","5"
"东扬州刺史临成","3","2","5"
"扬州刺史临成公","3","2","5"
"北秦四州郢州竟","5","0","5"
"秦四州郢州竟陵","5","0","5"
"四州郢州竟陵司","5","0","5"
"州郢州竟陵司州","5","0","5"
"刺史寻阳王大心","3","2","5"
"左卫将军徐文盛","3","2","5"
"迁通直散骑常侍","5","0","5"
"累迁太子中舍人","3","2","5"
"太尉临川王长史","3","2","5"
"庐陵王谘议参军","3","2","5"
"魏徐州刺史元法","3","2","5"
"合州刺史鄱阳王","2","3","5"
"州刺史鄱阳王范","5","0","5"
"中军临川王行参","3","2","5"
"军临川王行参军","3","2","5"
"郢州刺史鄱阳王","3","2","5"
"各自派遣使者进","0","5","5"
"自派遣使者进献","0","5","5"
"任命尚书左仆射","0","5","5"
"皇上到南郊亲自","0","5","5"
"上到南郊亲自祭","0","5","5"
"到南郊亲自祭天","0","5","5"
"芮芮国派遣使者","0","5","5"
"对任孝悌力田的","0","5","5"
"任孝悌力田的农","0","5","5"
"王派遣使者贡奉","0","5","5"
"皇帝亲自耕种藉","0","5","5"
"帝亲自耕种藉田","0","5","5"
"刺史豫章王萧综","0","5","5"
"南国派遣使者贡","0","5","5"
"任员外散骑侍郎","0","5","5"
"赐给鼓吹乐队一","0","5","5"
"授通直散骑常侍","0","5","5"
"增加食邑二百户","0","5","5"
"授任太子中庶子","0","5","5"
"选拔官吏的部门","0","5","5"
"迁任太子中庶子","0","5","5"
"刺史鄱阳王萧范","0","5","5"
