"N-gram","原文","翻译","Total"
"西域都护治所乌垒城","0","23","23"
"到西域都护治所乌垒","0","22","22"
"北到西域都护治所乌","0","12","12"
"大司马车骑将军王音","5","5","10"
"女子每百户牛酒若干","0","10","10"
"东北到西域都护治所","0","9","9"
"域都护治所乌垒城二","0","8","8"
"都护治所乌垒城二千","0","8","8"
"束到西域都护治所乌","0","8","8"
"称赞的就是安汉公啊","0","7","7"
"百二十九万五千三百","3","3","6"
"二十九万五千三百五","3","3","6"
"十九万五千三百五十","3","3","6"
"古代文字记载认为是","0","6","6"
"西南到都护治所一千","0","6","6"
"大司马大将军博陆侯","2","3","5"
"九万五千三百五十二","2","3","5"
"万五千三百五十二分","2","3","5"
"大司马车骑将军许嘉","2","3","5"
"长安九千九百五十里","3","2","5"
"鳏寡孤独高年帛若干","0","5","5"
"侍奉皇帝左右的人是","0","5","5"
"域都护治所乌垒城五","0","5","5"
"都护治所乌垒城五千","0","5","5"
"伟大的皇始祖考虞舜","0","5","5"
"车骑将军光禄勋富平","2","2","4"
"骑将军光禄勋富平侯","2","2","4"
"将军光禄勋富平侯安","2","2","4"
"军光禄勋富平侯安世","2","2","4"
"都护西域骑都尉郑吉","2","2","4"
"百八十二万八千三百","2","2","4"
"八十二万八千三百六","2","2","4"
"十二万八千三百六十","2","2","4"
"八十六万二千四百五","2","2","4"
"十六万二千四百五十","2","2","4"
"六万二千四百五十五","2","2","4"
"万二千四百五十五分","2","2","4"
"千五百六十八万九千","2","2","4"
"度八百二十一万八千","2","2","4"
"度四千六百六十一万","2","2","4"
"司马车骑将军许嘉等","2","2","4"
"春秋二百四十二年间","2","2","4"
"哀帝建平元年正月丁","2","2","4"
"帝建平元年正月丁未","2","2","4"
"僖公三十三年十二月","2","2","4"
"成公十六年六月甲午","2","2","4"
"公十六年六月甲午晦","2","2","4"
"舅大司马大将军王凤","2","2","4"
"十三万七千七百六十","2","2","4"
"子右贤王铢娄渠堂入","2","2","4"
"三百三十三万四千七","2","2","4"
"百三十三万四千七百","2","2","4"
"三十三万四千七百三","2","2","4"
"十三万四千七百三十","2","2","4"
"三万四千七百三十七","2","2","4"
"万四千七百三十七分","2","2","4"
"度四百三十六万五千","2","2","4"
"四百三十六万五千二","2","2","4"
"百三十六万五千二百","2","2","4"
"三十六万五千二百二","2","2","4"
"十六万五千二百二十","2","2","4"
"六万五千二百二十分","2","2","4"
"成帝时将作大匠李长","2","2","4"
"大司马骠骑将军王根","1","3","4"
"轻车将军成武侯孙建","2","2","4"
"敬酒祝寿的音乐的人","0","4","4"
"酒祝寿的音乐的人有","0","4","4"
"祝寿的音乐的人有十","0","4","4"
"中说不出三月就生成","0","4","4"
