"N-gram","原文","翻译","Total"
"大司马车骑将","28","31","59"
"司马车骑将军","28","31","59"
"大司马大将军","13","16","29"
"贰师将军李广","7","22","29"
"师将军李广利","7","22","29"
"大司马卫将军","12","14","26"
"西域都护治所","0","26","26"
"都护治所乌垒","1","24","25"
"护治所乌垒城","1","23","24"
"到西域都护治","0","24","24"
"域都护治所乌","0","24","24"
"左将军上官桀","8","14","22"
"车骑将军王音","8","14","22"
"武帝元鼎六年","11","10","21"
"二百四十二年","10","10","20"
"大司马骠骑将","2","17","19"
"司马骠骑将军","2","17","19"
"关内侯的爵位","0","19","19"
"楼船将军杨仆","5","13","18"
"骠骑将军霍去","0","18","18"
"骑将军霍去病","0","18","18"
"定陵侯淳于长","0","17","17"
"度辽将军范明","7","8","15"
"后将军赵充国","7","8","15"
"左将军公孙禄","7","8","15"
"大司马票骑将","15","0","15"
"司马票骑将军","15","0","15"
"一种说法认为","0","15","15"
"有彗星出现在","0","15","15"
"这件事记载在","0","15","15"
"辽将军范明友","6","8","14"
"昭帝元凤元年","7","7","14"
"百户牛酒若干","0","14","14"
"听说了这件事","0","14","14"
"匈奴呼韩邪单","6","7","13"
"马车骑将军王","6","7","13"
"武帝建元六年","6","7","13"
"东北都护治所","13","0","13"
"二千石的官员","0","13","13"
"御史大夫桑弘","6","6","12"
"史大夫桑弘羊","6","6","12"
"太子太傅萧望","6","6","12"
"御史大夫张汤","4","8","12"
"平帝元始二年","6","6","12"
"车骑将军张安","6","6","12"
"骑将军张安世","6","6","12"
"听到这个消息","0","12","12"
"北到西域都护","0","12","12"
"侍中驸马都尉","3","8","11"
"大鸿胪田广明","3","8","11"
"成帝建始元年","5","6","11"
"御史大夫郑弘","5","6","11"
"侍中奉车都尉","6","5","11"
"都护治所二千","10","1","11"
"每百户牛酒若","0","11","11"
"前将军萧望之","0","11","11"
"这些话记载在","0","11","11"
"强弩都尉路博","5","5","10"
"弩都尉路博德","5","5","10"
"万一千五百二","5","5","10"
"一千五百二十","5","5","10"
"车骑将军许嘉","4","6","10"
"哀帝建平三年","5","5","10"
"大将军霍光秉","10","0","10"
"将军霍光秉政","10","0","10"
"舅阳平侯王凤","5","5","10"
"皇后为皇太后","0","10","10"
"女子每百户牛","0","10","10"
"子每百户牛酒","0","10","10"
"水从这裹流出","0","10","10"
"入朝拜见天子","0","10","10"
"升任御史大夫","0","10","10"
"御史大夫丙吉","4","5","9"
"侍中光禄大夫","4","5","9"
"千四百六十九","5","4","9"
"九千九百五十","4","5","9"
"御史大夫孔光","4","5","9"
"祖母定陶傅太","5","4","9"
"母定陶傅太后","5","4","9"
"千九百五十里","4","5","9"
"大逆不道之罪","0","9","9"
"二千石的官吏","0","9","9"
"古代文字记载","0","9","9"
"向东流入大海","0","9","9"
"官吏和百姓都","0","9","9"
"东北到西域都","0","9","9"
