"N-gram","原文","翻译","Total"
"水又往东南流经","0","115","115"
"水又往东北流经","0","68","68"
"水发源于北方的","0","30","30"
"水又往西南流经","0","29","29"
"汉武帝元朔二年","16","11","27"
"河水又往东流经","0","22","22"
"水发源于西北方","0","22","22"
"汉武帝元朔四年","9","10","19"
"水发源于南方的","0","19","19"
"汉武帝元朔三年","9","9","18"
"水发源于西南的","0","18","18"
"说的就是这条水","0","17","17"
"水发源于西北的","0","17","17"
"汉水又往东流经","0","17","17"
"水就发源在这里","0","16","16"
"江水又往东流经","0","16","16"
"汉武帝元朔五年","6","9","15"
"发源于西北方的","0","15","15"
"汉水又往西南流","0","14","14"
"汝水又往东南流","0","14","14"
"这就是王莽时的","0","13","13"
"水又往东流经长","0","12","12"
"现在已经无水了","0","12","12"
"睢水又往东流经","0","12","12"
"清河又往东北流","0","11","11"
"水发源于北面的","0","11","11"
"渭水又往东流经","0","11","11"
"汉武帝元封二年","4","6","10"
"汉武帝元鼎六年","6","4","10"
"说的就是这地方","0","10","10"
"河水又往东北流","0","10","10"
"长沙定王的儿子","0","10","10"
"谷水又往东流经","0","10","10"
"汉武帝元朔元年","4","5","9"
"水又往西北流经","0","9","9"
"水发源于东方的","0","9","9"
"武帝元朔五年前","0","9","9"
"洋水又往东北流","0","9","9"
"汉宣帝地节三年","4","4","8"
"秦始皇二十二年","5","3","8"
"水发源于西南方","0","8","8"
"发源于西南方的","0","8","8"
"淮水又往东北流","0","8","8"
"水就发源在那里","0","8","8"
"又往东南流经阳","0","8","8"
"河又往东北流经","0","8","8"
"帝把这地方封给","0","8","8"
"水发源于高平县","0","8","8"
"谷水发源于南山","0","8","8"
"水又往东流经武","0","8","8"
"颖水又往东南流","0","8","8"
"巨洋水又往东北","0","8","8"
"洛水又往东流经","0","8","8"
"世祖建武十三年","4","3","7"
"指的就是这地方","0","7","7"
"济水又往东北流","0","7","7"
"武帝元朔四年前","0","7","7"
"封给长沙定王的","0","7","7"
"给长沙定王的儿","0","7","7"
"江水继续往东流","0","7","7"
"水发源于东南方","0","7","7"
