"N-gram","原文","翻译","Total"
"水发源于西北方的","0","15","15"
"汉武帝元朔五年前","0","9","9"
"汝水又往东南流经","0","9","9"
"巨洋水又往东北流","0","8","8"
"河水又往东北流经","0","7","7"
"水发源于西南方的","0","7","7"
"汉武帝元朔四年前","0","7","7"
"封给长沙定王的儿","0","7","7"
"给长沙定王的儿子","0","7","7"
"汉武帝元朔二年前","0","7","7"
"清河又往东北流经","0","7","7"
"汉武帝元封二年前","0","6","6"
"溪水发源于北方的","0","6","6"
"水发源于高平县西","0","6","6"
"颖水又往东南流经","0","6","6"
"汉武帝元鼎六年开","4","1","5"
"汉武帝元朔三年前","0","5","5"
"水从西北流来注人","0","5","5"
"水从东南流来注人","0","5","5"
"发源于高平县西南","0","5","5"
"这条水发源于高平","0","5","5"
"条水发源于高平县","0","5","5"
"西汉水又往西南流","0","5","5"
"水又往东南流经阳","0","5","5"
"水支流又往东流经","0","5","5"
"桑泉水又往东南流","0","5","5"
"建元王子侯者年表","4","0","4"
"高祖功臣侯者年表","2","2","4"
"济水又往东北流经","0","4","4"
"谷水发源于南方的","0","4","4"
"水从北方流来注人","0","4","4"
"水又在左边汇合了","0","4","4"
"水发源于北方的大","0","4","4"
"水从东边流来注人","0","4","4"
"清水又往东南流经","0","4","4"
"史记•建元以来王","0","4","4"
"记•建元以来王子","0","4","4"
"•建元以来王子侯","0","4","4"
"建元以来王子侯者","0","4","4"
"元以来王子侯者年","0","4","4"
"以来王子侯者年表","0","4","4"
"汉水又往西南流经","0","4","4"
"谷水发源于西南的","0","4","4"
"汉水又往东南流经","0","4","4"
"此水发源于北面的","0","4","4"
"这两条水都发源于","0","4","4"
"水又往东南流经下","0","4","4"
"水从南方流来注人","0","4","4"
"泗水又往东南流经","0","4","4"
"封给中山靖王的儿","0","4","4"
"给中山靖王的儿子","0","4","4"
"中山靖王的儿子刘","0","4","4"
"世祖把这地方封给","0","4","4"
"漳水又往东北流经","0","4","4"
"往东流经容城县老","0","4","4"
"东流经容城县老城","0","4","4"
"瓦亭水又往东南流","0","4","4"
"水―诸水都发源于","0","4","4"
"这条水发源于西北","0","4","4"
"陇西郡河关县西南","1","2","3"
"南乡筑阳亭侯李胜","1","2","3"
"世祖建武二十八年","2","1","3"
"封长沙定王子节侯","3","0","3"
"金城西门逍遥楼下","1","2","3"
"武街东北四十五里","1","2","3"
"西北天水郡黄卢山","1","2","3"
"梁惠成王三十一年","2","1","3"
"南径彭城县故城东","3","0","3"
"秦始皇二十二年灭","2","1","3"
"年九月二十日刻石","1","2","3"
"这三条水都发源于","0","3","3"
"水又往东北流经石","0","3","3"
"河水又往东流经临","0","3","3"
"东南六十里的山下","0","3","3"
"在左边汇合了一条","0","3","3"
"左边汇合了一条水","0","3","3"
"溪流尽头就是水源","0","3","3"
"水又往东南流经白","0","3","3"
"汉武帝元朔元年前","0","3","3"
"把这地方封给他的","0","3","3"
"就是因山而得名的","0","3","3"
"温泉水发源于北山","0","3","3"
"水发源于东北方的","0","3","3"
