"N-gram","原文","翻译","Total"
"封给长沙定王的儿子","0","7","7"
"水发源于高平县西南","0","5","5"
"这条水发源于高平县","0","5","5"
"史记•建元以来王子","0","4","4"
"记•建元以来王子侯","0","4","4"
"•建元以来王子侯者","0","4","4"
"建元以来王子侯者年","0","4","4"
"元以来王子侯者年表","0","4","4"
"条水发源于高平县西","0","4","4"
"封给中山靖王的儿子","0","4","4"
"给中山靖王的儿子刘","0","4","4"
"往东流经容城县老城","0","4","4"
"在左边汇合了一条水","0","3","3"
"江水发源于三天子都","0","3","3"
"给长沙定王的儿子敬","0","3","3"
"长沙定王的儿子敬侯","0","3","3"
"发源于高平县西南四","0","3","3"
"源于高平县西南四十","0","3","3"
"汝水支流又往东流经","0","3","3"
"把这里封给齐悼惠王","0","3","3"
"巨洋水又往东北流经","0","3","3"
"封给齐悼惠王的儿子","0","3","3"
"东流经容城县老城北","0","3","3"
"谷水―诸水都发源于","0","3","3"
"这条水发源于西北的","0","3","3"
"水又往南流经美阳县","0","3","3"
"北水新浦县北高梁山","2","0","2"
"水新浦县北高梁山分","2","0","2"
"新浦县北高梁山分溪","2","0","2"
"云中城西南二百余里","1","1","2"
"遣将作大匠梁公叱干","1","1","2"
"将作大匠梁公叱干阿","1","1","2"
"作大匠梁公叱干阿利","1","1","2"
"弋阳虞丘郭二十五里","1","1","2"
"鲁阳关外分头山横岭","1","1","2"
"阳关外分头山横岭下","1","1","2"
"汉桓帝元嘉三年杜仲","1","1","2"
"桓帝元嘉三年杜仲长","1","1","2"
"晋蜀郡太守邓义山墓","1","1","2"
"蜀郡太守邓义山墓南","1","1","2"
"交州治中合浦姚文式","1","1","2"
"州治中合浦姚文式问","1","1","2"
"巴东郡西二百九十里","1","1","2"
"晋太康元年改曰晋宁","2","0","2"
"东大湖十里二百二十","1","1","2"
"大湖十里二百二十六","1","1","2"
"湖十里二百二十六步","1","1","2"
"益州郡弄栋县东农山","1","1","2"
"州郡弄栋县东农山母","1","1","2"
"郡弄栋县东农山母血","1","1","2"
"弄栋县东农山母血谷","1","1","2"
"江水东径巫县故城南","2","0","2"
"梁州晋兴郡宣汉县东","1","1","2"
"城共县故城西北二十","2","0","2"
"共县故城西北二十里","2","0","2"
"山阳县东北二十五里","1","1","2"
"白鹿山东南二十五里","1","1","2"
"河内郡功曹山阳荀灵","1","1","2"
"内郡功曹山阳荀灵龟","1","1","2"
"河内山阳西北六十里","1","1","2"
"东武城县西北五十里","1","1","2"
"乌孙赤谷六百一十里","1","1","2"
"东通姑墨二百七十里","1","1","2"
"玉门阳关二千七百三","1","1","2"
"门阳关二千七百三十","1","1","2"
"阳关二千七百三十八","1","1","2"
