"N-gram","原文","翻译","Total"
"夏国派遣使者","0","53","53"
"国派遣使者来","0","47","47"
"路兵马都总管","23","23","46"
"对宰相大臣说","0","42","42"
"耨碗温敦思忠","1","40","41"
"皇上对宰相大","0","38","38"
"上对宰相大臣","0","38","38"
"开府仪同三司","17","18","35"
"行台尚书省事","17","17","34"
"应奉翰林文字","17","15","32"
"横海军节度使","15","14","29"
"州管内观察使","14","14","28"
"遣使者来祝贺","0","28","28"
"翰林侍讲学士","13","13","26"
"右副元帅完颜","12","13","25"
"派遣使者来祝","0","24","24"
"遣使者来朝贺","0","24","24"
"元帅完颜谋衍","10","13","23"
"派遣使者前来","0","23","23"
"平章政事完颜","10","12","22"
"太白金星白天","0","22","22"
"白金星白天显","0","22","22"
"金星白天显现","0","22","22"
"同中书门下平","10","10","20"
"中书门下平章","10","10","20"
"书门下平章事","10","10","20"
"派遣使者来朝","0","20","20"
"副元帅完颜谋","9","9","18"
"等贺宋正旦使","17","0","17"
"通远军节度使","9","8","17"
"金紫光禄大夫","8","9","17"
"安武军节度使","8","8","16"
"西北路招讨使","8","8","16"
"签书枢密院事","8","7","15"
"军节度使完颜","7","8","15"
"翰林学士承旨","8","7","15"
"定武军节度使","7","8","15"
"同判大宗正事","7","7","14"
"丞纥石烈良弼","7","7","14"
"大定二十五年","4","10","14"
"安化军节度使","7","7","14"
"平章政事仆散","7","7","14"
"金吾卫上将军","7","7","14"
"副元帅纥石烈","6","8","14"
"元帅纥石烈志","6","8","14"
"帅纥石烈志宁","6","8","14"
"丞相仆散忠义","6","8","14"
"丞相纥石烈良","7","7","14"
"相纥石烈良弼","7","7","14"
"为尚书右丞相","0","14","14"
"国派遣使者前","0","13","13"
"金世宗皇帝说","0","13","13"
"翰林侍读学士","6","6","12"
"步军都指挥使","6","6","12"
"彰化军节度使","6","6","12"
"补尚书省令史","9","3","12"
"中都路都转运","6","6","12"
"行台平章政事","6","6","12"
"元帅仆散忠义","5","7","12"
"元帅右都监完","6","6","12"
"帅右都监完颜","6","6","12"
"泰宁军节度使","6","6","12"
"纥石烈牙吾塔","6","6","12"
"国史院编修官","6","6","12"
"汾阳军节度使","6","6","12"
"大定二十六年","2","10","12"
"为贺宋正旦使","0","12","12"
"年春正月初一","0","12","12"
"宣徽使敬嗣晖","6","5","11"
"等贺宋生日使","11","0","11"
"都监完颜思敬","5","6","11"
"为尚书左丞相","0","11","11"
"左丞相兼侍中","0","11","11"
"领行台尚书省","0","11","11"
"国分别派遣使","0","11","11"
"分别派遣使者","0","11","11"
"京路都转运使","5","5","10"
"右丞相中书令","10","0","10"
"行台尚书左丞","5","5","10"
"左宣徽使敬嗣","5","5","10"
"金安军节度使","5","5","10"
"河南路统军使","5","5","10"
"大定二十八年","4","6","10"
"西路宣抚副使","5","5","10"
"山东西路转运","5","5","10"
"元帅右监军完","5","5","10"
"帅右监军完颜","5","5","10"
"勃极烈吴乞买","5","5","10"
"枢密使仆散忽","5","5","10"
"密使仆散忽土","5","5","10"
"西南路招讨使","5","5","10"
"左副元帅纥石","4","6","10"
"右丞相仆散忠","5","5","10"
"政事完颜守道","5","5","10"
"左丞相纥石烈","5","5","10"
"左谏议大夫张","5","5","10"
"谏议大夫张行","5","5","10"
"议大夫张行信","5","5","10"
"河北西路转运","5","5","10"
"丞相兼中书令","0","10","10"
"纥石烈志宁为","0","10","10"
"夏国派使者来","0","10","10"
"二年正月初一","0","10","10"
"使者前来祝贺","0","10","10"
"彰德军节度使","4","5","9"
"绛阳军节度使","5","4","9"
"加开府仪同三","8","1","9"
"谙班勃极烈吴","4","5","9"
"班勃极烈吴乞","4","5","9"
"右都监完颜思","4","5","9"
"大夫张行信上","5","4","9"
"皇帝对宰臣说","0","9","9"
"右丞相兼中书","0","9","9"
"纥石烈良弼为","0","9","9"
"任尚书省令史","0","9","9"
"遣使者前来祝","0","9","9"
"当贺宋生日使","0","9","9"
"别派遣使者前","0","9","9"
"夏国分别派遣","0","9","9"
"章宗即皇帝位","0","9","9"
"碗温敦思忠说","0","9","9"
"皇帝金世宗说","0","9","9"
"唐括安礼回答","0","9","9"
"括安礼回答说","0","9","9"
"代理参知政事","0","9","9"
"招抚副使黄掴","5","3","8"
"抚副使黄掴阿","5","3","8"
"副使黄掴阿鲁","5","3","8"
"使黄掴阿鲁答","5","3","8"
"左副元帅宗翰","4","4","8"
"尚书右丞纥石","4","4","8"
"书右丞纥石烈","4","4","8"
"右丞纥石烈良","4","4","8"
"使纥石烈志宁","4","4","8"
"平章政事徒单","4","4","8"
"元帅左监军必","4","4","8"
"帅左监军必兰","4","4","8"
"尚书省元帅府","4","4","8"
"武卫军都指挥","4","4","8"
"卫军都指挥使","4","4","8"
"东西路转运使","4","4","8"
"东路兵马都总","4","4","8"
"章政事仆散揆","4","4","8"
"震武军节度使","4","4","8"
"秦晋国王耶律","4","4","8"
"晋国王耶律捏","4","4","8"
"国王耶律捏里","4","4","8"
"四月二十五日","1","7","8"
"知枢密院事刘","4","4","8"
"枢密院事刘彦","4","4","8"
"密院事刘彦宗","4","4","8"
"侍卫亲军都指","4","4","8"
"卫亲军都指挥","4","4","8"
"亲军都指挥使","4","4","8"
"枢密副使仆散","4","4","8"
"部尚书苏保衡","4","4","8"
"西京留守萧怀","4","4","8"
"京留守萧怀忠","4","4","8"
"北面兵马都统","4","4","8"
"兴平军节度使","4","4","8"
"左副元帅完颜","4","4","8"
"州防御使蒲察","4","4","8"
"临海军节度使","4","4","8"
"赤盏胡速鲁改","4","4","8"
"北京留守完颜","4","4","8"
"参知政事完颜","4","4","8"
"政事唐括安礼","4","4","8"
"沁南军节度使","3","5","8"
"州防御使完颜","4","4","8"
"山东西路宣抚","4","4","8"
"泰定军节度使","4","4","8"
"御史中丞完颜","4","4","8"
"史中丞完颜伯","4","4","8"
"中丞完颜伯嘉","4","4","8"
"同签枢密院事","4","4","8"
"保大军节度使","4","4","8"
"银青光禄大夫","4","4","8"
"同知西京留守","4","4","8"
"章政事完颜守","4","4","8"
"军副都指挥使","4","4","8"
"西路兵马都总","4","4","8"
"陕西路统军使","4","4","8"
"迁翰林侍讲学","6","2","8"
"同知北京留守","4","4","8"
"当夏国生日使","0","8","8"
"尚书左丞相兼","0","8","8"
"任命平章政事","0","8","8"
"为开府仪同三","0","8","8"
"三年正月初一","0","8","8"
"夏国遣使者来","0","8","8"
"使者前来朝贺","0","8","8"
"世宗即皇帝位","0","8","8"
"纥石烈志宁的","0","8","8"
"给纥石烈志宁","0","8","8"
"平章政事胥鼎","3","4","7"
"右副元帅宗辅","4","3","7"
"枢密副使徒单","4","3","7"
"配享太祖庙廷","4","3","7"
"国论昊勃极烈","3","4","7"
"参知政事敬嗣","3","4","7"
"知政事敬嗣晖","3","4","7"
"营建南京宫室","3","4","7"
"镇西军节度使","3","4","7"
"右监军完颜福","3","4","7"
"监军完颜福寿","3","4","7"
"利涉军节度使","4","3","7"
"平章政事移剌","3","4","7"
"霿｛雨松｝河","7","0","7"
"右丞仆散忠义","3","4","7"
"都监徒单合喜","3","4","7"
"左监军必兰阿","3","4","7"
"监军必兰阿鲁","3","4","7"
"军必兰阿鲁带","3","4","7"
"大定二十四年","1","6","7"
"大定二十二年","2","5","7"
"当高丽生日使","0","7","7"
"上表请求退休","0","7","7"
"为元帅右都监","0","7","7"
"为谙班勃极烈","0","7","7"
"任命尚书左丞","0","7","7"
"升为尚书右丞","0","7","7"
"十二月十一日","0","7","7"
"夏国派遣使臣","0","7","7"
"派使者来祝贺","0","7","7"
"遣使者前来朝","0","7","7"
"任命参知政事","0","7","7"
"元朝军队占领","0","7","7"
"元朝军队攻打","0","7","7"
"海陵王完颜亮","0","7","7"
"西北路招讨司","3","3","6"
"礼部尚书杨云","3","3","6"
"部尚书杨云翼","3","3","6"
"监察御史完颜","3","3","6"
"都统耶律讹里","3","3","6"
"统耶律讹里朵","3","3","6"
"谙班勃极烈杲","3","3","6"
"赉勃极烈宗翰","3","3","6"
"国论右勃极烈","3","3","6"
"尚书左丞相侍","6","0","6"
"书左丞相侍中","6","0","6"
"判大宗正事宗","3","3","6"
"平章政事秉德","3","3","6"
"同知中都留守","3","3","6"
"东京留守徒单","3","3","6"
"命元帅左监军","1","5","6"
"授定远大将军","6","0","6"
"归德军节度使","3","3","6"
"广宁尹仆散浑","3","3","6"
"宁尹仆散浑坦","3","3","6"
"顺义军节度使","3","3","6"
"礼部尚书张行","3","3","6"
"赠开府仪同三","5","1","6"
"阳军节度副使","3","3","6"
"同知东平府事","3","3","6"
"左都监乌古论","3","3","6"
"都监乌古论庆","3","3","6"
"监乌古论庆寿","3","3","6"
"兴平军节度副","3","3","6"
"平军节度副使","3","3","6"
"都路都转运使","3","3","6"
"静难军节度使","3","3","6"
"米里迷石罕城","3","3","6"
"收国元年正月","3","3","6"
"咸州路都统斡","3","3","6"
"州路都统斡鲁","3","3","6"
"路都统斡鲁古","3","3","6"
"西北两路都统","3","3","6"
"同知宣徽院事","3","3","6"
"东京留守宗隽","4","2","6"
"同知中京留守","3","3","6"
"左副元帅撒离","3","3","6"
"副元帅撒离喝","3","3","6"
"御史大夫赵资","3","3","6"
"史大夫赵资福","3","3","6"
"昭义军节度使","3","3","6"
"崇义军节度使","3","3","6"
"安国军节度使","3","3","6"
"宿直将军仆散","3","3","6"
"工部尚书苏保","3","3","6"
"参知政事李通","3","3","6"
"左宣徽使许霖","3","3","6"
"右卫将军萧秃","3","3","6"
"卫将军萧秃剌","3","3","6"
"骁骑副都指挥","3","3","6"
"北路招讨使唐","3","3","6"
"路招讨使唐括","3","3","6"
"招讨使唐括孛","3","3","6"
"北京留守萧赜","3","3","6"
"尚书左丞纥石","3","3","6"
"书左丞纥石烈","3","3","6"
"左丞纥石烈良","3","3","6"
"圣明仁孝皇帝","3","3","6"
"军节度使独吉","3","3","6"
"节度使独吉义","3","3","6"
"北面行营都统","3","3","6"
"统纥石烈志宁","3","3","6"
