"N-gram","原文","翻译","Total"
"夏国分别派遣使者前来","0","8","8"
"元帅左监军必兰阿鲁带","3","4","7"
"西南路招讨使完颜思敬","3","3","6"
"丹州刺史赤盏胡速鲁改","3","3","6"
"卫亲军马步军都指挥使","3","3","6"
"崇天体道钦明文武圣德","2","3","5"
"侍卫亲军马步军都指挥","3","2","5"
"步军都指挥使完颜思恭","2","2","4"
"同知临洮府事术虎高琪","2","2","4"
"体元应运世德昭功哲惠","2","2","4"
"元应运世德昭功哲惠仁","2","2","4"
"应运世德昭功哲惠仁圣","2","2","4"
"运世德昭功哲惠仁圣文","2","2","4"
"世德昭功哲惠仁圣文烈","2","2","4"
"德昭功哲惠仁圣文烈皇","2","2","4"
"昭功哲惠仁圣文烈皇帝","2","2","4"
"弘基缵武庄靖孝成皇帝","2","2","4"
"西北路招讨使唐括孛古","2","2","4"
"光天兴运文德武功圣明","2","2","4"
"天兴运文德武功圣明仁","2","2","4"
"兴运文德武功圣明仁孝","2","2","4"
"运文德武功圣明仁孝皇","2","2","4"
"文德武功圣明仁孝皇帝","2","2","4"
"太子少詹事乌古论三合","2","2","4"
"宿州防御使乌林答剌撒","2","2","4"
"尚书左丞相纥石烈良弼","2","2","4"
"继天兴统述道勤仁英武","2","2","4"
"天兴统述道勤仁英武圣","2","2","4"
"兴统述道勤仁英武圣孝","2","2","4"
"统述道勤仁英武圣孝皇","2","2","4"
"述道勤仁英武圣孝皇帝","2","2","4"
"左谏议大夫张行信上疏","2","2","4"
"元帅左都监乌古论庆寿","2","2","4"
"潞州元帅左监军必兰阿","2","2","4"
"州元帅左监军必兰阿鲁","2","2","4"
"翰林侍讲学士徒单子温","2","2","4"
"夏国派遣使者前来祝贺","0","4","4"
"夏国派遣使者前来朝贺","0","4","4"
"侍卫亲军步军都指挥使","1","2","3"
"卫亲军步军都指挥使完","1","2","3"
"亲军步军都指挥使完颜","1","2","3"
"军步军都指挥使完颜思","1","2","3"
"皇子平章政事濮王守纯","2","1","3"
"参知政事敬嗣晖营建南","1","2","3"
"知政事敬嗣晖营建南京","1","2","3"
"政事敬嗣晖营建南京宫","1","2","3"
"事敬嗣晖营建南京宫室","1","2","3"
"登大定二十五年进士第","2","1","3"
"平章政事仆散揆宣抚河","2","1","3"
"章政事仆散揆宣抚河南","2","1","3"
"天体道钦明文武圣德皇","1","2","3"
"体道钦明文武圣德皇帝","1","2","3"
"右都监纥石烈德同行帅","2","1","3"
"都监纥石烈德同行帅府","2","1","3"
"监纥石烈德同行帅府事","2","1","3"
"领完颜陈和尚的忠孝军","0","3","3"
"完颜陈和尚的忠孝军一","0","3","3"
"颜陈和尚的忠孝军一千","0","3","3"
"秦晋国王耶律捏里在燕","0","3","3"
"到明德宫朝见太皇太后","0","3","3"
"国分别派遣使者前来祝","0","3","3"
"分别派遣使者前来祝贺","0","3","3"
"派遣使者来祝贺皇上获","0","3","3"
"遣使者来祝贺皇上获得","0","3","3"
"使者来祝贺皇上获得尊","0","3","3"
"者来祝贺皇上获得尊号","0","3","3"
"国分别派遣使者前来庆","0","3","3"
"分别派遣使者前来庆贺","0","3","3"
"国分别派遣使者前来朝","0","3","3"
"分别派遣使者前来朝贺","0","3","3"
"夏国派遣使者前来庆贺","0","3","3"
"西北路招讨司勒猛安谋","1","1","2"
"北路招讨司勒猛安谋克","1","1","2"
"路招讨司勒猛安谋克官","1","1","2"
"招讨司勒猛安谋克官督","1","1","2"
"河北行尚书省侯挚入见","1","1","2"
"许州长社县何冕等谋反","1","1","2"
"命濮王府尉完颜毛良虎","1","1","2"
"礼部尚书杨云翼祭社稷","1","1","2"
"秦州元帅粘哥完展权参","1","1","2"
"州元帅粘哥完展权参知","1","1","2"
"元帅粘哥完展权参知政","1","1","2"
"帅粘哥完展权参知政事","1","1","2"
"诸道盐铁使依旧文武参","1","1","2"
"道盐铁使依旧文武参注","1","1","2"
"中都路胡土爱割蛮猛安","1","1","2"
"都路胡土爱割蛮猛安人","1","1","2"
"宋吏部侍郎史弥远定计","1","1","2"
"吏部侍郎史弥远定计杀","1","1","2"
"部侍郎史弥远定计杀韩","1","1","2"
"中都路火鲁虎必剌猛安","1","1","2"
"都路火鲁虎必剌猛安人","1","1","2"
"知开封府事温迪罕二十","1","1","2"
"开封府事温迪罕二十等","1","1","2"
"封府事温迪罕二十等二","1","1","2"
"府事温迪罕二十等二十","1","1","2"
"事温迪罕二十等二十六","1","1","2"
"温迪罕二十等二十六人","1","1","2"
"才选直禁林者首尾十年","1","1","2"
"应乾兴运昭德定功睿神","1","1","2"
"乾兴运昭德定功睿神庄","1","1","2"
"兴运昭德定功睿神庄孝","1","1","2"
"运昭德定功睿神庄孝仁","1","1","2"
"昭德定功睿神庄孝仁明","1","1","2"
"德定功睿神庄孝仁明大","1","1","2"
"定功睿神庄孝仁明大圣","1","1","2"
"功睿神庄孝仁明大圣武","1","1","2"
"睿神庄孝仁明大圣武元","1","1","2"
"神庄孝仁明大圣武元皇","1","1","2"
"庄孝仁明大圣武元皇帝","1","1","2"
"左金吾上将军耶律余睹","1","1","2"
