"N-gram","原文","翻译","Total"
"开府仪同三司","188","188","376"
"通直散骑常侍","54","54","108"
"金紫光禄大夫","38","38","76"
"银青光禄大夫","27","27","54"
"员外散骑侍郎","25","25","50"
"开府仪同大将","23","23","46"
"府仪同大将军","23","23","46"
"魏孝武帝西迁","0","41","41"
"加骠骑大将军","25","10","35"
"授车骑大将军","16","18","34"
"任骠骑大将军","0","32","32"
"为骠骑大将军","0","31","31"
"任车骑大将军","0","29","29"
"位骠骑大将军","20","5","25"
"加车骑大将军","16","8","24"
"进位骠骑大将","19","5","24"
"授骠骑大将军","11","13","24"
"加通直散骑常","19","3","22"
"州总管府长史","11","11","22"
"进骠骑大将军","20","0","20"
"员外散骑常侍","10","10","20"
"为车骑大将军","0","20","20"
"侯莫陈悦杀害","0","20","20"
"增邑通前一千","18","0","18"
"等十州诸军事","9","9","18"
"给事黄门侍郎","0","18","18"
"增加食邑一千","0","18","18"
"进车骑大将军","17","0","17"
"升任骠骑大将","0","17","17"
"善于骑马射箭","0","17","17"
"上开府仪同大","8","8","16"
"授通直散骑常","1","15","16"
"任开府仪同三","0","16","16"
"朝廷追赠他为","0","16","16"
"为柱国大将军","0","16","16"
"梁国公侯莫陈","7","8","15"
"孝武帝西迁时","0","15","15"
"侯莫陈悦所害","13","1","14"
"升任车骑大将","0","14","14"
"加授通直散骑","0","14","14"
"派使者前来通","0","14","14"
"使者前来通问","0","14","14"
"者前来通问修","0","14","14"
"前来通问修好","0","14","14"
"十二州诸军事","7","6","13"
"岳侯莫陈悦所","13","0","13"
"升为骠骑大将","0","13","13"
"增加食邑三百","0","13","13"
"加食邑三百户","0","13","13"
"被侯莫陈悦杀","0","13","13"
"食邑增至一千","0","13","13"
"刺史独孤永业","6","6","12"
"等六州诸军事","6","6","12"
"加开府仪同三","8","4","12"
"大将军达奚武","7","5","12"
"任员外散骑侍","0","12","12"
"任通直散骑常","0","12","12"
"加食邑一千户","0","12","12"
"岳被侯莫陈悦","0","12","12"
"蜀国公尉迟迥","5","6","11"
"洛州刺史独孤","6","5","11"
"州刺史独孤永","6","5","11"
"迁骠骑大将军","11","0","11"
"增邑通前三千","11","0","11"
"邑一千五百户","6","5","11"
"位柱国大将军","11","0","11"
"增邑通前二千","11","0","11"
"他的儿子宇文","0","11","11"
"任给事黄门侍","0","11","11"
"魏孝武帝初年","0","11","11"
"平定侯莫陈悦","0","11","11"
"陈国派使者前","0","11","11"
"国派使者前来","0","11","11"
"食邑增至二千","0","11","11"
"贺拔岳被侯莫","0","11","11"
"拔岳被侯莫陈","0","11","11"
"凉州刺史宇文","5","5","10"
"州刺史宇文仲","5","5","10"
"十三州诸军事","5","5","10"
"上仪同大将军","5","5","10"
"迁车骑大将军","10","0","10"
"大将军豆卢宁","5","5","10"
"许国公宇文贵","6","4","10"
"湘州刺史华皎","6","4","10"
"通直散骑侍郎","5","5","10"
"加授骠骑大将","0","10","10"
"升车骑大将军","0","10","10"
"任御正中大夫","0","10","10"
"讨伐侯莫陈悦","0","10","10"
"增加食邑五百","0","10","10"
"加食邑五百户","0","10","10"
"率领步兵骑兵","0","10","10"
"派遣使者来贡","0","10","10"
"遣使者来贡献","0","10","10"
"郑国公达奚震","6","3","9"
"十五州诸军事","5","4","9"
"齐将斛律明月","7","2","9"
"授开府仪同三","4","5","9"
"进位柱国大将","9","0","9"
"跟随尔朱天光","0","9","9"
"太祖收复弘农","0","9","9"
"位开府仪同大","8","0","8"
"郑国公达奚武","4","4","8"
"国公侯莫陈芮","4","4","8"
"魏北豫州刺史","4","4","8"
"北豫州刺史高","4","4","8"
"豫州刺史高仲","4","4","8"
"州刺史高仲密","4","4","8"
"上开府仪同三","4","4","8"
"位车骑大将军","7","1","8"
"陇右总管府长","4","4","8"
"右总管府长史","4","4","8"
"州五防诸军事","4","4","8"
"右金紫光禄大","4","4","8"
"陈湘州刺史华","6","2","8"
"东魏洛州刺史","4","4","8"
"继承他的爵位","0","8","8"
"杞国公宇文亮","0","8","8"
"任大行台郎中","0","8","8"
"升骠骑大将军","0","8","8"
"卫国公宇文直","0","8","8"
"讨伐平定了他","0","8","8"
"擅长骑马射箭","0","8","8"
"食邑增加一千","0","8","8"
"朝廷授任他为","0","8","8"
"从家中被征召","0","8","8"
"家中被征召出","0","8","8"
"中被征召出来","0","8","8"
"国公侯莫陈崇","3","4","7"
"吴国公尉迟纲","3","4","7"
"阳公司马消难","4","3","7"
"位开府仪同三","6","1","7"
"东魏北豫州刺","4","3","7"
"进位车骑大将","6","1","7"
"二十州诸军事","3","4","7"
"贺兰祥讨吐谷","7","0","7"
"兰祥讨吐谷浑","7","0","7"
"邑通前二千户","6","1","7"
"增加食邑累计","0","7","7"
"隋文帝辅佐朝","0","7","7"
"文帝辅佐朝政","0","7","7"
"宇文护被诛杀","0","7","7"
"邑增加一千户","0","7","7"
"增加食邑四百","0","7","7"
"从家中征召出","0","7","7"
"家中征召出来","0","7","7"
"迎接魏孝武帝","0","7","7"
"晋升为骠骑大","0","7","7"
"增加食邑八百","0","7","7"
"秉承皇帝旨意","0","7","7"
"其王派遣使者","0","7","7"
"王派遣使者来","0","7","7"
"等七州诸军事","3","3","6"
"督中外诸军事","3","3","6"
"配享太祖庙庭","5","1","6"
"高阳公达奚武","3","3","6"
"周昌公侯莫陈","3","3","6"
"昌公侯莫陈琼","3","3","6"
"郧国公韦孝宽","3","3","6"
"天元圣皇太后","3","3","6"
"天元上皇太后","3","3","6"
"等十二州诸军","3","3","6"
"邑一千二百户","4","2","6"
