"N-gram","原文","翻译","Total"
"开府仪同大将军","23","23","46"
"进位骠骑大将军","19","5","24"
"加通直散骑常侍","19","3","22"
"升任骠骑大将军","0","17","17"
"上开府仪同大将","8","8","16"
"授通直散骑常侍","1","15","16"
"任开府仪同三司","0","16","16"
"升任车骑大将军","0","14","14"
"加授通直散骑常","0","14","14"
"派使者前来通问","0","14","14"
"使者前来通问修","0","14","14"
"者前来通问修好","0","14","14"
"岳侯莫陈悦所害","13","0","13"
"升为骠骑大将军","0","13","13"
"魏孝武帝西迁时","0","13","13"
"增加食邑三百户","0","13","13"
"被侯莫陈悦杀害","0","13","13"
"加开府仪同三司","8","4","12"
"任员外散骑侍郎","0","12","12"
"任通直散骑常侍","0","12","12"
"增加食邑一千户","0","12","12"
"岳被侯莫陈悦杀","0","12","12"
"洛州刺史独孤永","6","5","11"
"州刺史独孤永业","6","5","11"
"任给事黄门侍郎","0","11","11"
"陈国派使者前来","0","11","11"
"国派使者前来通","0","11","11"
"贺拔岳被侯莫陈","0","11","11"
"拔岳被侯莫陈悦","0","11","11"
"凉州刺史宇文仲","5","5","10"
"加授骠骑大将军","0","10","10"
"增加食邑五百户","0","10","10"
"派遣使者来贡献","0","10","10"
"授开府仪同三司","4","5","9"
"进位柱国大将军","9","0","9"
"位开府仪同大将","8","0","8"
"梁国公侯莫陈芮","4","4","8"
"魏北豫州刺史高","4","4","8"
"北豫州刺史高仲","4","4","8"
"豫州刺史高仲密","4","4","8"
"上开府仪同三司","4","4","8"
"陇右总管府长史","4","4","8"
"右金紫光禄大夫","4","4","8"
"陈湘州刺史华皎","6","2","8"
"从家中被征召出","0","8","8"
"家中被征召出来","0","8","8"
"梁国公侯莫陈崇","3","4","7"
"位开府仪同三司","6","1","7"
"东魏北豫州刺史","4","3","7"
"进位车骑大将军","6","1","7"
"贺兰祥讨吐谷浑","7","0","7"
"隋文帝辅佐朝政","0","7","7"
"食邑增加一千户","0","7","7"
"从家中征召出来","0","7","7"
"晋升为骠骑大将","0","7","7"
"其王派遣使者来","0","7","7"
"王派遣使者来贡","0","7","7"
"周昌公侯莫陈琼","3","3","6"
"等十二州诸军事","3","3","6"
"丞相府墨曹参军","3","3","6"
"益州总管府长史","3","3","6"
"家员外散骑侍郎","6","0","6"
"中外府记室参军","3","3","6"
"增邑通前一千户","6","0","6"
"邑通前三千七百","4","2","6"
"通前三千七百户","4","2","6"
"豫州刺史王士良","2","4","6"
"至开府仪同大将","0","6","6"
"加授车骑大将军","0","6","6"
"当时晋公宇文护","0","6","6"
"食邑增加五百户","0","6","6"
"侯莫陈悦杀害贺","0","6","6"
"莫陈悦杀害贺拔","0","6","6"
"陈悦杀害贺拔岳","0","6","6"
"随太祖收复弘农","0","6","6"
"采纳了他的意见","0","6","6"
"增加食邑四百户","0","6","6"
"太祖平定侯莫陈","0","6","6"
"增加食邑八百户","0","6","6"
"使者来贡献特产","0","6","6"
"进授骠骑大将军","4","1","5"
"司州刺史柳仲礼","3","2","5"
"湘州刺史华皎举","3","2","5"
"州刺史华皎举州","3","2","5"
"迁开府仪同三司","5","0","5"
"追赠柱国大将军","4","1","5"
"寻进车骑大将军","5","0","5"
"加授开府仪同三","1","4","5"
"州刺史宇文仲和","0","5","5"
"后来多次升迁任","0","5","5"
"食邑一千五百户","0","5","5"
"晋升车骑大将军","0","5","5"
"晋为骠骑大将军","0","5","5"
"派使者前来贡献","0","5","5"
"武帝前往云阳宫","0","5","5"
"太祖讨伐侯莫陈","0","5","5"
"祖讨伐侯莫陈悦","0","5","5"
"母亲以孝顺闻名","0","5","5"
"跟随太祖收复弘","0","5","5"
"升为柱国大将军","0","5","5"
"为开府仪同三司","0","5","5"
"祖平定侯莫陈悦","0","5","5"
"为员外散骑侍郎","0","5","5"
"朝廷追赠他为太","0","5","5"
"从魏孝武帝西迁","0","5","5"
"孝武帝与齐神武","0","5","5"
"食邑增至一千户","0","5","5"
"遣使者来贡献特","0","5","5"
"基本上与华夏相","0","5","5"
"本上与华夏相同","0","5","5"
"陕州刺史李徽伯","2","2","4"
"平高公侯伏侯龙","2","2","4"
"高公侯伏侯龙恩","2","2","4"
"荥阳公司马消难","4","0","4"
"右银青光禄大夫","2","2","4"
"凉甘瓜三州诸军","2","2","4"
"甘瓜三州诸军事","2","2","4"
"齐洛州刺史独孤","3","1","4"
"大丞相府墨曹参","2","2","4"
"丞相府记室参军","2","2","4"
"迁通直散骑常侍","4","0","4"
"潼关等六防诸军","2","2","4"
"关等六防诸军事","2","2","4"
"等十三州诸军事","2","2","4"
"四州五防诸军事","2","2","4"
"帅夏州刺史刘平","2","2","4"
"夏州刺史刘平伏","2","2","4"
"沃野镇人破六汗","2","2","4"
"野镇人破六汗拔","2","2","4"
"镇人破六汗拔陵","2","2","4"
"破六汗拔陵作乱","2","2","4"
"都督中外诸军事","2","2","4"
"北豫州刺史司马","2","2","4"
"豫州刺史司马消","2","2","4"
"州刺史司马消难","2","2","4"
"突厥遣使献方物","4","0","4"
"吐谷浑遣使献方","4","0","4"
"谷浑遣使献方物","4","0","4"
"小司寇淮南公元","2","2","4"
"司寇淮南公元伟","2","2","4"
"齐昌王莫多娄敬","2","2","4"
"昌王莫多娄敬显","2","2","4"
"徐州总管梁士彦","2","2","4"
"等十五州诸军事","2","2","4"
"荆州刺史李魔怜","2","2","4"
"进位开府仪同三","3","1","4"
"贺拔岳讨万俟丑","4","0","4"
"拔岳讨万俟丑奴","4","0","4"
"等二十州诸军事","2","2","4"
"增邑通前一千五","4","0","4"
"邑通前一千五百","4","0","4"
"通前一千五百户","4","0","4"
"褐员外散骑侍郎","4","0","4"
"宜丰侯萧循固守","3","1","4"
"迁员外散骑侍郎","4","0","4"
"增邑通前二千户","4","0","4"
"增邑通前三千七","4","0","4"
"州十五镇诸军事","2","2","4"
"州白马傥城二防","2","2","4"
"白马傥城二防诸","2","2","4"
"马傥城二防诸军","2","2","4"
"傥城二防诸军事","2","2","4"
"加上开府仪同大","2","2","4"
"中外府乐曹参军","2","2","4"
"东魏洛州刺史独","2","2","4"
"魏洛州刺史独孤","2","2","4"
"蜀国公尉迟迥为","0","4","4"
"杞国公宇文亮为","0","4","4"
"被追赠为使持节","0","4","4"
"授任车骑大将军","0","4","4"
"任开府仪同大将","0","4","4"
"兼任尚书右仆射","0","4","4"
"为给事黄门侍郎","0","4","4"
"转任御正中大夫","0","4","4"
"晋为车骑大将军","0","4","4"
"尉迟迥征伐蜀地","0","4","4"
"别将的身份跟随","0","4","4"
"食邑增至五千户","0","4","4"
"坐骑被乱箭射中","0","4","4"
"举行大规模阅兵","0","4","4"
"突厥派使者进献","0","4","4"
"贡献当地土特产","0","4","4"
"武帝从同州返回","0","4","4"
"使者前来贡献土","0","4","4"
"讨伐平定了他们","0","4","4"
"北齐派使者前来","0","4","4"
"武帝从云阳宫返","0","4","4"
"帝从云阳宫返回","0","4","4"
"陈国将领吴明彻","0","4","4"
"皇后出家为尼姑","0","4","4"
"公宇文护被诛杀","0","4","4"
"晋公宇文护执掌","0","4","4"
"奉母亲以孝顺闻","0","4","4"
"郡一万户人家作","0","4","4"
"一万户人家作为","0","4","4"
"食邑增加二千户","0","4","4"
"升任开府仪同三","0","4","4"
"贺兰祥讨伐吐谷","0","4","4"
"兰祥讨伐吐谷浑","0","4","4"
"食邑增至二千户","0","4","4"
"魏孝武帝向西迁","0","4","4"
"晋公宇文护束征","0","4","4"
"增加封地一千户","0","4","4"
"增加封地八百户","0","4","4"
"采纳了他的建议","0","4","4"
"增加封地连原来","0","4","4"
"加封地连原来的","0","4","4"
"封地连原来的一","0","4","4"
"地连原来的一共","0","4","4"
"中被征召出来任","0","4","4"
"贺兰祥征讨吐谷","0","4","4"
"兰祥征讨吐谷浑","0","4","4"
"跟从大军战于河","0","4","4"
"从大军战于河桥","0","4","4"
