"N-gram","原文","翻译","Total"
"开府仪同三","188","188","376"
"府仪同三司","188","188","376"
"骠骑大将军","155","156","311"
"车骑大将军","144","144","288"
"通直散骑常","54","54","108"
"直散骑常侍","54","54","108"
"仪同大将军","48","48","96"
"柱国大将军","46","45","91"
"金紫光禄大","38","38","76"
"紫光禄大夫","38","38","76"
"晋公宇文护","0","72","72"
"孝闵帝践阼","71","0","71"
"银青光禄大","27","27","54"
"青光禄大夫","27","27","54"
"食邑五百户","0","52","52"
"魏恭帝元年","26","25","51"
"员外散骑侍","25","25","50"
"外散骑侍郎","25","25","50"
"魏孝武西迁","48","0","48"
"孝武帝西迁","0","48","48"
"开府仪同大","23","23","46"
"府仪同大将","23","23","46"
"食邑一千户","0","46","46"
"魏孝武帝西","0","43","43"
"左光禄大夫","20","20","40"
"魏废帝元年","20","20","40"
"三州诸军事","19","19","38"
"赐姓宇文氏","20","18","38"
"十州诸军事","18","19","37"
"魏恭帝二年","19","17","36"
"事黄门侍郎","18","18","36"
"食邑三百户","0","36","36"
"进位大将军","32","3","35"
"加骠骑大将","25","10","35"
"总管府长史","17","18","35"
"孝闵帝登基","0","35","35"
"授车骑大将","16","18","34"
"魏废帝二年","17","16","33"
"御正中大夫","16","16","32"
"任骠骑大将","0","32","32"
"为骠骑大将","0","31","31"
"五州诸军事","15","15","30"
"加散骑常侍","19","11","30"
"任车骑大将","0","29","29"
"孝闵帝即位","0","29","29"
"六州诸军事","14","14","28"
"遣使献方物","28","0","28"
"齐王宇文宪","0","28","28"
"七州诸军事","13","13","26"
"的儿子宇文","0","26","26"
"派使者前来","0","26","26"
"二州诸军事","13","12","25"
"位骠骑大将","20","5","25"
"加车骑大将","16","8","24"
"进位骠骑大","19","5","24"
"上开府仪同","12","12","24"
"授骠骑大将","11","13","24"
"府记室参军","12","12","24"
"右光禄大夫","12","12","24"
"任命大将军","0","24","24"
"增邑五百户","23","0","23"
"朝廷追赠他","0","23","23"
"司会中大夫","11","11","22"
"加通直散骑","19","3","22"
"尚书右仆射","11","11","22"
"州总管府长","11","11","22"
"大统十六年","7","15","22"
"大行台郎中","10","11","21"
"增邑一千户","21","0","21"
"食邑二百户","0","21","21"
"年春季正月","0","21","21"
"食邑一万户","0","21","21"
"四州诸军事","10","10","20"
"进骠骑大将","20","0","20"
"员外散骑常","10","10","20"
"外散骑常侍","10","10","20"
"任开府仪同","0","20","20"
"为车骑大将","0","20","20"
"侯莫陈悦杀","0","20","20"
"莫陈悦杀害","0","20","20"
"增邑通前一","19","0","19"
"增邑三百户","19","0","19"
"增加食邑一","0","19","19"
"提升爵位为","0","19","19"
"邑通前一千","18","0","18"
"等十州诸军","9","9","18"
"一千五百户","10","8","18"
"授通直散骑","1","17","18"
"给事黄门侍","0","18","18"
"加食邑一千","0","18","18"
"武帝下诏说","0","18","18"
"于骑马射箭","0","18","18"
"郑国公达奚","10","7","17"
"北雍州刺史","9","8","17"
"进车骑大将","17","0","17"
"破六汗拔陵","7","10","17"
"升任骠骑大","0","17","17"
"善于骑马射","0","17","17"
"派遣使者来","0","17","17"
"魏恭帝三年","9","7","16"
"河南洛阳人","10","6","16"
"北豫州刺史","8","8","16"
"工部中大夫","8","8","16"
"民部中大夫","8","8","16"
"司宪中大夫","8","8","16"
"尚书左仆射","8","8","16"
"廷追赠他为","0","16","16"
"进封爵位为","0","16","16"
"为柱国大将","0","16","16"
"位开府仪同","14","1","15"
"梁国公侯莫","7","8","15"
"国公侯莫陈","7","8","15"
"武陵王萧纪","5","10","15"
"追赠大将军","6","9","15"
"邑通前二千","14","1","15"
"食邑八百户","0","15","15"
"武帝西迁时","0","15","15"
"任员外散骑","0","15","15"
"食邑二千户","0","15","15"
"食邑四百户","0","15","15"
"许国公宇文","8","6","14"
"随国公杨坚","6","8","14"
"邑通前三千","11","3","14"
"内史中大夫","7","7","14"
"本州大中正","7","7","14"
"加开府仪同","9","5","14"
"宜丰侯萧循","8","6","14"
"大统十四年","4","10","14"
"进位上柱国","14","0","14"
"大行台尚书","7","7","14"
"侯莫陈悦所","13","1","14"
"莫陈悦所害","13","1","14"
"孝武帝初年","0","14","14"
"升任车骑大","0","14","14"
"加授通直散","0","14","14"
"屡经升迁为","0","14","14"
"任通直散骑","0","14","14"
"使者前来通","0","14","14"
"者前来通问","0","14","14"
"前来通问修","0","14","14"
"来通问修好","0","14","14"
"食邑增至一","0","14","14"
"州刺史独孤","7","6","13"
"十二州诸军","7","6","13"
"莫多娄贷文","5","8","13"
"御伯中大夫","6","7","13"
"大将军杨忠","7","6","13"
"岳侯莫陈悦","13","0","13"
"封国被撤销","0","13","13"
"升为骠骑大","0","13","13"
"增加食邑三","0","13","13"
"加食邑三百","0","13","13"
"卫公宇文直","0","13","13"
"被侯莫陈悦","0","13","13"
"邑增至一千","0","13","13"
"刺史宇文仲","6","6","12"
"食邑三千户","1","11","12"
"绥德公陆通","6","6","12"
"刺史独孤永","6","6","12"
"史独孤永业","6","6","12"
"中山公宇文","1","11","12"
"等六州诸军","6","6","12"
"司宗中大夫","6","6","12"
"邑一千五百","6","6","12"
"授抚军将军","5","7","12"
"三年春正月","8","4","12"
"大将军达奚","7","5","12"
"将军达奚武","7","5","12"
"将斛律明月","8","4","12"
"隋开皇元年","8","4","12"
"内史下大夫","6","6","12"
"增邑八百户","12","0","12"
"平定侯莫陈","0","12","12"
"使者来贡献","0","12","12"
"岳被侯莫陈","0","12","12"
"孝闵帝登位","0","12","12"
"大统十七年","3","8","11"
"大将军王雄","6","5","11"
"州刺史宇文","5","6","11"
"蜀国公尉迟","5","6","11"
"国公尉迟迥","5","6","11"
"洛州刺史独","6","5","11"
"申国公李穆","6","5","11"
"授仪同三司","5","6","11"
"迁骠骑大将","11","0","11"
"增邑通前三","11","0","11"
"授征虏将军","5","6","11"
"大将军宇文","6","5","11"
"位柱国大将","11","0","11"
"增邑通前二","11","0","11"
"平侯莫陈悦","8","3","11"
"加授大都督","3","8","11"
"大统十五年","3","8","11"
"他的儿子宇","0","11","11"
"任给事黄门","0","11","11"
"魏孝武帝初","0","11","11"
"齐公宇文宪","0","11","11"
"的身份跟随","0","11","11"
"定侯莫陈悦","0","11","11"
"陈国派使者","0","11","11"
"国派使者前","0","11","11"
"讨伐平定了","0","11","11"
"陈王宇文纯","0","11","11"
"增加食邑五","0","11","11"
"食邑增至二","0","11","11"
"邑增至二千","0","11","11"
"采纳了他的","0","11","11"
"贺拔岳被侯","0","11","11"
"拔岳被侯莫","0","11","11"
"领步兵骑兵","0","11","11"
"封地一千户","0","11","11"
"为行台郎中","0","11","11"
"东雍州刺史","7","3","10"
"凉州刺史宇","5","5","10"
"神武公窦毅","5","5","10"
"公侯莫陈芮","5","5","10"
"天中大皇后","5","5","10"
"十三州诸军","5","5","10"
"追赠使持节","5","5","10"
"合内大都督","6","4","10"
"上仪同大将","5","5","10"
"加仪同三司","7","3","10"
"州列曹参军","5","5","10"
"刺史高仲密","5","5","10"
"迁车骑大将","10","0","10"
"加车骑将军","6","4","10"
"八州诸军事","5","5","10"
"大行台右丞","5","5","10"
"南荆州刺史","5","5","10"
"大将军豆卢","5","5","10"
"将军豆卢宁","5","5","10"
"国公宇文贵","6","4","10"
"陈湘州刺史","6","4","10"
"湘州刺史华","6","4","10"
"州刺史华皎","6","4","10"
"宗师中大夫","5","5","10"
"隋文帝践极","10","0","10"
"通直散骑侍","5","5","10"
"直散骑侍郎","5","5","10"
"中外府记室","5","5","10"
"杞国公宇文","0","10","10"
"加授骠骑大","0","10","10"
"多次升迁任","0","10","10"
"升车骑大将","0","10","10"
"任御正中大","0","10","10"
"讨伐侯莫陈","0","10","10"
"伐侯莫陈悦","0","10","10"
"派使者进献","0","10","10"
"讨伐吐谷浑","0","10","10"
"加食邑五百","0","10","10"
"升为大将军","0","10","10"
"贺拔岳被害","0","10","10"
"率领步兵骑","0","10","10"
"官位提升为","0","10","10"
"遣使者来贡","0","10","10"
"国公达奚震","6","3","9"
"增邑二百户","9","0","9"
"齐将段孝先","6","3","9"
"东魏将侯景","9","0","9"
"累迁大都督","9","0","9"
"十五州诸军","5","4","9"
"加镇远将军","5","4","9"
"尉迟迥伐蜀","8","1","9"
"关西大行台","4","5","9"
"齐将斛律明","7","2","9"
"讨侯莫陈悦","5","4","9"
"授开府仪同","4","5","9"
"侯伏侯元进","3","6","9"
"增邑四百户","9","0","9"
"进位柱国大","9","0","9"
"授散骑常侍","1","8","9"
"大统十二年","3","6","9"
"至开府仪同","0","9","9"
"任雍州刺史","0","9","9"
"任仪同三司","0","9","9"
"散骑常侍衔","0","9","9"
"任华州刺史","0","9","9"
"任散骑常侍","0","9","9"
"仪同三司衔","0","9","9"
"从魏孝武帝","0","9","9"
"跟随贺拔岳","0","9","9"
"侯莫陈悦的","0","9","9"
"没有听说过","0","9","9"
"越王宇文盛","0","9","9"
"增加五百户","0","9","9"
"跟随尔朱天","0","9","9"
"随尔朱天光","0","9","9"
"太祖收复弘","0","9","9"
"祖收复弘农","0","9","9"
"打败了他们","0","9","9"
"国公达奚武","4","4","8"
"公侯莫陈琼","4","4","8"
"公司马消难","4","4","8"
"北华州刺史","4","4","8"
"魏北豫州刺","4","4","8"
"豫州刺史高","4","4","8"
"州刺史高仲","4","4","8"
"位车骑大将","7","1","8"
"一千四百户","4","4","8"
"一千二百户","4","4","8"
"吏部下大夫","4","4","8"
"南汾州刺史","4","4","8"
"北徐州刺史","4","4","8"
"位仪同三司","6","2","8"
"魏孝武入关","8","0","8"
"益州总管府","4","4","8"
"陇右总管府","4","4","8"
"右总管府长","4","4","8"
"丞相府记室","4","4","8"
"一千三百户","4","4","8"
"蛮帅文子荣","4","4","8"
"州五防诸军","4","4","8"
"五防诸军事","4","4","8"
"右金紫光禄","4","4","8"
"南秦州刺史","4","4","8"
"都督韦孝宽","4","4","8"
"刺史王士良","4","4","8"
"柱国宇文盛","4","4","8"
"大将军尉迟","4","4","8"
"陈将吴明彻","6","2","8"
"隋文帝辅政","8","0","8"
"魏文帝东征","4","4","8"
"晋公护执政","8","0","8"
"广阳王元深","3","5","8"
"贺拔岳西征","4","4","8"
"家员外散骑","8","0","8"
"等五州刺史","4","4","8"
"东南道行台","4","4","8"
"岳阳王萧察","6","2","8"
"御正下大夫","4","4","8"
"贺拔岳征讨","3","5","8"
"三千七百户","4","4","8"
"加冠军将军","5","3","8"
"东魏洛州刺","4","4","8"
"魏洛州刺史","4","4","8"
"继承他的爵","0","8","8"
"承他的爵位","0","8","8"
"魏将领侯景","0","8","8"
"任命上柱国","0","8","8"
"国公宇文亮","0","8","8"
"任益州总管","0","8","8"
"任岐州刺史","0","8","8"
"授任大都督","0","8","8"
"任宜州刺史","0","8","8"
"任大行台郎","0","8","8"
"升骠骑大将","0","8","8"
"州前来归附","0","8","8"
"举行大规模","0","8","8"
"卫国公宇文","0","8","8"
"国公宇文直","0","8","8"
"伐平定了他","0","8","8"
"平定了他们","0","8","8"
"赵王宇文招","0","8","8"
"升任大将军","0","8","8"
"隋文帝辅佐","0","8","8"
"以孝顺闻名","0","8","8"
"擅长骑马射","0","8","8"
"长骑马射箭","0","8","8"
"跟随太祖在","0","8","8"
"又跟随太祖","0","8","8"
"食邑增加一","0","8","8"
"邑增加一千","0","8","8"
"朝廷授任他","0","8","8"
"廷授任他为","0","8","8"
"从家中被征","0","8","8"
"家中被征召","0","8","8"
"中被征召出","0","8","8"
"被征召出来","0","8","8"
"隋文帝所害","7","0","7"
"弘农华阴人","4","3","7"
"河东汾阴人","4","3","7"
"元年春正月","6","1","7"
"公侯莫陈崇","3","4","7"
"吴国公尉迟","3","4","7"
"国公尉迟纲","3","4","7"
"阳公司马消","4","3","7"
"丞相府司马","3","4","7"
