"N-gram","原文","翻译","Total"
"增赐食邑合计以前赐","0","11","11"
"赐食邑合计以前赐予","0","11","11"
"食邑合计以前赐予的","0","11","11"
"邑合计以前赐予的共","0","11","11"
"皇帝舆驾亲临太庙祭","0","8","8"
"帝舆驾亲临太庙祭祀","0","8","8"
"合计以前赐予的共一","0","7","7"
"计以前赐予的共一千","0","7","7"
"开府仪同三司吴明彻","4","2","6"
"调出京城担任使持节","0","6","6"
"元帝秉承皇帝的旨意","0","6","6"
"开府仪同三司章昭达","3","2","5"
"都督江吴二州诸军事","2","3","5"
"派使者献上地方特产","0","5","5"
"在家中以布衣身份直","0","5","5"
"家中以布衣身份直接","0","5","5"
"中以布衣身份直接出","0","5","5"
"以布衣身份直接出任","0","5","5"
"任命为给事黄门侍郎","0","5","5"
"中正的职务依旧担任","0","5","5"
"都督会稽等十郡诸军","2","2","4"
"督会稽等十郡诸军事","2","2","4"
"扬州刺史始兴王叔陵","2","2","4"
"镇东鄱阳王谘议参军","3","1","4"
"吴兴太守武陵王伯礼","2","2","4"
"国派使者献上地方特","0","4","4"
"赠给散骑常侍的官衔","0","4","4"
"以前赐予的共一千户","0","4","4"
"任命为员外散骑常侍","0","4","4"
"扬州刺史始兴王伯茂","3","0","3"
"孝悌力田父后者赐爵","3","0","3"
"开府仪同三司黄法抃","3","0","3"
"南徐州刺史鄱阳王伯","3","0","3"
"徐州刺史鄱阳王伯山","3","0","3"
"广州刺史新渝侯萧映","2","1","3"
"都督南豫州缘江诸军","2","1","3"
"督南豫州缘江诸军事","2","1","3"
"征南鄱阳王谘议参军","1","2","3"
"都督荆信二州诸军事","1","2","3"
"湘州刺史始兴王叔陵","2","1","3"
"都督荆郢巴武四州水","1","2","3"
"督荆郢巴武四州水陆","1","2","3"
"荆郢巴武四州水陆诸","1","2","3"
"郢巴武四州水陆诸军","1","2","3"
"巴武四州水陆诸军事","1","2","3"
"皇帝舆驾亲往南郊祭","0","3","3"
"帝舆驾亲往南郊祭祀","0","3","3"
"开府仪同三司淳于量","0","3","3"
"府仪同三司淳于量为","0","3","3"
"以前赐予的共一千五","0","3","3"
"前赐予的共一千五百","0","3","3"
"赐予的共一千五百户","0","3","3"
"都督郢巴武三州诸军","0","3","3"
"督郢巴武三州诸军事","0","3","3"
"合计以前赐予的共二","0","3","3"
"计以前赐予的共二千","0","3","3"
"以前赐予的共二千户","0","3","3"
"梁元帝秉承皇帝的旨","0","3","3"
"布衣身份直接出任为","0","3","3"
"因为有战功被任命为","0","3","3"
"又调出京城担任使持","0","3","3"
"帝秉承皇帝的旨意任","0","3","3"
"任命为通直散骑常侍","0","3","3"
"天子征召他入朝担任","0","3","3"
"朝廷任命为给事黄门","0","3","3"
"廷任命为给事黄门侍","0","3","3"
"出任梁朝秘书郎起家","0","3","3"
"参与掌管选拔人才之","0","3","3"
"与掌管选拔人才之事","0","3","3"
"广泛地涉猎文史知识","0","3","3"
"将军的职务依旧担任","0","3","3"
"增加食邑和以前的一","0","3","3"
"加食邑和以前的一共","0","3","3"
"不久兼通直散骑常侍","0","3","3"
"高州刺史李迁仕大皋","2","0","2"
"都督会稽东阳新安临","1","1","2"
"督会稽东阳新安临海","1","1","2"
"会稽东阳新安临海永","1","1","2"
"稽东阳新安临海永嘉","1","1","2"
"东阳新安临海永嘉五","1","1","2"
"阳新安临海永嘉五郡","1","1","2"
"新安临海永嘉五郡诸","1","1","2"
"安临海永嘉五郡诸军","1","1","2"
"临海永嘉五郡诸军事","1","1","2"
"遣中记室参军江元礼","1","1","2"
"宁远石城公外兵参军","1","1","2"
"远石城公外兵参军王","1","1","2"
"石城公外兵参军王位","1","1","2"
"东广州刺史独孤辟恶","1","1","2"
"大司马门外白虎阙下","1","1","2"
"中书侍郎昙朗袭封南","1","1","2"
"书侍郎昙朗袭封南康","1","1","2"
"侍郎昙朗袭封南康王","1","1","2"
"王琳立梁永嘉王萧庄","2","0","2"
"琳立梁永嘉王萧庄郢","2","0","2"
"立梁永嘉王萧庄郢州","2","0","2"
"开府仪同三司侯安都","1","1","2"
"府仪同三司侯安都等","1","1","2"
"广州刺史欧阳頠进号","2","0","2"
"州刺史欧阳頠进号征","2","0","2"
"刺史欧阳頠进号征南","2","0","2"
"悌力田父后者赐爵一","2","0","2"
"力田父后者赐爵一级","2","0","2"
"南豫州刺史余孝顷谋","1","1","2"
"豫州刺史余孝顷谋反","1","1","2"
"将长胡公拓跋定率步","2","0","2"
"长胡公拓跋定率步骑","2","0","2"
"胡公拓跋定率步骑二","2","0","2"
"公拓跋定率步骑二万","2","0","2"
"高祖武皇帝拨乱反正","1","1","2"
"梁中大通二年七月辛","1","1","2"
"中大通二年七月辛酉","1","1","2"
"都督扬南徐东扬南豫","1","1","2"
"太建元年春正月甲午","1","1","2"
"江州刺史康乐侯叔陵","1","1","2"
"北讨大都督吴明彻统","1","1","2"
"府仪同三司吴明彻进","2","0","2"
"州刺史鄱阳王伯山征","2","0","2"
"州刺史长沙王叔坚平","2","0","2"
"始兴王叔陵扬州刺史","2","0","2"
"武毅将军任忠都督寿","1","1","2"
"毅将军任忠都督寿阳","1","1","2"
"镇右将军新安王伯固","1","1","2"
"仆射陆缮尚书左仆射","2","0","2"
"武毅将军萧摩诃率步","1","1","2"
"仪同三司望蔡贞宪侯","1","1","2"
"同三司望蔡贞宪侯君","1","1","2"
"三司望蔡贞宪侯君理","1","1","2"
"新吴洞主余孝顷举兵","2","0","2"
"吴洞主余孝顷举兵应","2","0","2"
"平西邵陵王中兵参军","1","1","2"
"西邵陵王中兵参军事","1","1","2"
"信义太守沌阳县开国","1","1","2"
"义太守沌阳县开国侯","1","1","2"
"冀二州刺史沌阳县开","1","1","2"
"二州刺史沌阳县开国","1","1","2"
"州刺史沌阳县开国侯","1","1","2"
"新安太守湘西乡侯萧","1","1","2"
"安太守湘西乡侯萧隐","1","1","2"
"太守湘西乡侯萧隐奔","1","1","2"
"王府限内中直兵参军","1","1","2"
"周将长胡公拓跋定等","1","1","2"
"台军主陈景详率兵追","1","1","2"
"年随都督吴明彻北讨","2","0","2"
"世祖遣都督章昭达征","2","0","2"
"祖遣都督章昭达征迪","2","0","2"
"御史中丞徐君敷奏曰","2","0","2"
"广州刺史马靖久居岭","1","1","2"
"州刺史马靖久居岭表","1","1","2"
"承制总督征讨诸军事","1","1","2"
"武等二十四州诸军事","1","1","2"
"北徐州刺史吉阳县开","1","1","2"
"徐州刺史吉阳县开国","1","1","2"
"州刺史吉阳县开国侯","1","1","2"
"萧琮尚书左仆射安平","1","1","2"
"琮尚书左仆射安平王","1","1","2"
"尚书左仆射安平王萧","1","1","2"
"书左仆射安平王萧岩","1","1","2"
"湘州刺史晋熙王叔文","1","1","2"
"巴州刺史毕宝等请降","2","0","2"
"受欧阳武威饷绢百匹","1","1","2"
"太尉临川王府外兵参","1","1","2"
"尉临川王府外兵参军","1","1","2"
"都督广州等二十州诸","1","1","2"
"督广州等二十州诸军","1","1","2"
"广州等二十州诸军事","1","1","2"
"骠骑庐陵王谘议参军","1","1","2"
"宁远始兴王府法曹参","1","1","2"
"远始兴王府法曹参军","1","1","2"
"南北新蔡五郡诸军事","1","1","2"
"中军宣城王中录事谘","1","1","2"
"军宣城王中录事谘议","1","1","2"
"宣城王中录事谘议参","1","1","2"
"城王中录事谘议参军","1","1","2"
"宣惠豫章王谘议参军","1","1","2"
"中书舍人刘师知等入","1","1","2"
"除中卫始兴王咨议参","2","0","2"
"中卫始兴王咨议参军","2","0","2"
"都督东西二衡州诸军","1","1","2"
"督东西二衡州诸军事","1","1","2"
"鄱阳嗣王中兵参军事","1","1","2"
"张讥等三百一十二人","1","1","2"
"西中郎湘东王外兵记","1","1","2"
"中郎湘东王外兵记室","1","1","2"
"郎湘东王外兵记室参","1","1","2"
"湘东王外兵记室参军","1","1","2"
"都督衡州五郡征讨诸","1","1","2"
"督衡州五郡征讨诸军","1","1","2"
"衡州五郡征讨诸军事","1","1","2"
"安西邵陵王水曹中兵","1","1","2"
"西邵陵王水曹中兵参","1","1","2"
"邵陵王水曹中兵参军","1","1","2"
"陵王水曹中兵参军事","1","1","2"
"镇西湘东王中记室参","1","1","2"
"西湘东王中记室参军","1","1","2"
"南徐州大中正建昌县","1","1","2"
"徐州大中正建昌县开","1","1","2"
"州大中正建昌县开国","1","1","2"
"大中正建昌县开国侯","1","1","2"
"宣惠武陵王府法曹参","1","1","2"
"惠武陵王府法曹参军","1","1","2"
"中军宣城王府限内录","1","1","2"
"军宣城王府限内录事","1","1","2"
"宣城王府限内录事参","1","1","2"
"城王府限内录事参军","1","1","2"
"仪同始兴王府记室参","1","1","2"
"同始兴王府记室参军","1","1","2"
"就钟山明庆寺尚禅师","2","0","2"
