"N-gram","原文","翻译","Total"
"都督南徐州诸军事","9","9","18"
"都督南豫州诸军事","7","6","13"
"增赐食邑合计以前","0","11","11"
"赐食邑合计以前赐","0","11","11"
"食邑合计以前赐予","0","11","11"
"邑合计以前赐予的","0","11","11"
"合计以前赐予的共","0","11","11"
"州刺史始兴王叔陵","5","4","9"
"皇帝舆驾亲临太庙","0","8","8"
"帝舆驾亲临太庙祭","0","8","8"
"舆驾亲临太庙祭祀","0","8","8"
"计以前赐予的共一","0","7","7"
"以前赐予的共一千","0","7","7"
"被任命为散骑常侍","0","7","7"
"帝秉承皇帝的旨意","0","7","7"
"开府仪同三司徐度","3","3","6"
"开府仪同三司吴明","4","2","6"
"府仪同三司吴明彻","4","2","6"
"州刺史鄱阳王伯山","5","1","6"
"本号开府仪同三司","4","2","6"
"使者献上地方特产","0","6","6"
"调出京城担任使持","0","6","6"
"出京城担任使持节","0","6","6"
"元帝秉承皇帝的旨","0","6","6"
"又使事情十分明显","0","6","6"
"开府仪同三司章昭","3","2","5"
"府仪同三司章昭达","3","2","5"
"开府仪同三司黄法","3","2","5"
"都督江吴二州诸军","2","3","5"
"督江吴二州诸军事","2","3","5"
"增邑前一千五百户","5","0","5"
"派使者献上地方特","0","5","5"
"因有战功被任命为","0","5","5"
"在家中以布衣身份","0","5","5"
"家中以布衣身份直","0","5","5"
"中以布衣身份直接","0","5","5"
"以布衣身份直接出","0","5","5"
"布衣身份直接出任","0","5","5"
"任命为给事黄门侍","0","5","5"
"命为给事黄门侍郎","0","5","5"
"参与掌管选拔人才","0","5","5"
"中正的职务依旧担","0","5","5"
"正的职务依旧担任","0","5","5"
"都督会稽等十郡诸","2","2","4"
"督会稽等十郡诸军","2","2","4"
"会稽等十郡诸军事","2","2","4"
"北江州刺史熊昙朗","2","2","4"
"开府仪同三司王冲","2","2","4"
"高丽国遣使献方物","4","0","4"
"州刺史长沙王叔坚","4","0","4"
"开府仪同三司淳量","4","0","4"
"扬州刺史始兴王叔","2","2","4"
"镇东鄱阳王谘议参","3","1","4"
"东鄱阳王谘议参军","3","1","4"
"吴兴太守武陵王伯","2","2","4"
"兴太守武陵王伯礼","2","2","4"
"武四州水陆诸军事","2","2","4"
"皇上亲临太庙祭祖","0","4","4"
"国派使者献上地方","0","4","4"
"尊崇皇后为皇太后","0","4","4"
"赠给散骑常侍的官","0","4","4"
"给散骑常侍的官衔","0","4","4"
"元帝秉承皇帝旨意","0","4","4"
"帝秉承皇帝旨意任","0","4","4"
"前赐予的共一千户","0","4","4"
"任命为员外散骑常","0","4","4"
"命为员外散骑常侍","0","4","4"
"任梁朝秘书郎起家","0","4","4"
"升任给事黄门侍郎","0","4","4"
"掌管选拔人才之事","0","4","4"
"升任通直散骑常侍","0","4","4"
"增加食邑和以前的","0","4","4"
"侍中职务依旧担任","0","4","4"
"州刺史吴明彻进号","2","1","3"
"州刺史欧阳頠进号","3","0","3"
"陈吏部尚书姚察曰","2","1","3"
"扬州刺史始兴王伯","3","0","3"
"州刺史始兴王伯茂","3","0","3"
"孝悌力田父后者赐","3","0","3"
"悌力田父后者赐爵","3","0","3"
"周将长胡公拓跋定","2","1","3"
"扬州刺史安成王顼","3","0","3"
"新罗国遣使献方物","3","0","3"
"府仪同三司黄法抃","3","0","3"
"南徐州刺史鄱阳王","3","0","3"
"徐州刺史鄱阳王伯","3","0","3"
"广州刺史新渝侯萧","2","1","3"
"州刺史新渝侯萧映","2","1","3"
"增邑前二千五百户","3","0","3"
"都督南豫州缘江诸","2","1","3"
"督南豫州缘江诸军","2","1","3"
"南豫州缘江诸军事","2","1","3"
"御史中丞徐君敷奏","2","1","3"
"征南鄱阳王谘议参","1","2","3"
"南鄱阳王谘议参军","1","2","3"
"钟山明庆寺尚禅师","2","1","3"
"都督荆信二州诸军","1","2","3"
"督荆信二州诸军事","1","2","3"
"湘州刺史始兴王叔","2","1","3"
"都督荆郢巴武四州","1","2","3"
"督荆郢巴武四州水","1","2","3"
"荆郢巴武四州水陆","1","2","3"
"郢巴武四州水陆诸","1","2","3"
"巴武四州水陆诸军","1","2","3"
"这是我不明白的第","0","3","3"
"梁朝的永嘉王萧庄","0","3","3"
"皇帝舆驾亲往南郊","0","3","3"
"帝舆驾亲往南郊祭","0","3","3"
"舆驾亲往南郊祭祀","0","3","3"
"开府仪同三司淳于","0","3","3"
"府仪同三司淳于量","0","3","3"
"仪同三司淳于量为","0","3","3"
"他为开府仪同三司","0","3","3"
"前赐予的共一千五","0","3","3"
"赐予的共一千五百","0","3","3"
"予的共一千五百户","0","3","3"
"都督郢巴武三州诸","0","3","3"
"督郢巴武三州诸军","0","3","3"
"郢巴武三州诸军事","0","3","3"
"计以前赐予的共二","0","3","3"
"以前赐予的共二千","0","3","3"
"前赐予的共二千户","0","3","3"
"加任通直散骑常侍","0","3","3"
"梁元帝秉承皇帝的","0","3","3"
"衣身份直接出任为","0","3","3"
"因为有战功被任命","0","3","3"
"为有战功被任命为","0","3","3"
"又调出京城担任使","0","3","3"
"升任员外散骑常侍","0","3","3"
"被任命为贞威将军","0","3","3"
"秉承皇帝的旨意任","0","3","3"
"任命为通直散骑常","0","3","3"
"命为通直散骑常侍","0","3","3"
"天子征召他入朝担","0","3","3"
"子征召他入朝担任","0","3","3"
"赏赐的鼓吹乐仍旧","0","3","3"
"改任给事黄门侍郎","0","3","3"
"改任员外散骑常侍","0","3","3"
"灵位筵席拊于宗庙","0","3","3"
"敬帝秉承皇帝旨意","0","3","3"
"朝廷任命为给事黄","0","3","3"
"廷任命为给事黄门","0","3","3"
"出任梁朝秘书郎起","0","3","3"
"与掌管选拔人才之","0","3","3"
"金紫光禄大夫的官","0","3","3"
"广泛地涉猎文史知","0","3","3"
"泛地涉猎文史知识","0","3","3"
"被任命为中书侍郎","0","3","3"
"将军的职务依旧担","0","3","3"
"军的职务依旧担任","0","3","3"
"当时年纪六十三岁","0","3","3"
"加食邑和以前的一","0","3","3"
"食邑和以前的一共","0","3","3"
"不久兼通直散骑常","0","3","3"
"久兼通直散骑常侍","0","3","3"
"吴兴长城下若里人","1","1","2"
"梁天监二年癸未岁","1","1","2"
"行台选郎殷外臣等","1","1","2"
"高祖员外散骑常侍","1","1","2"
"高州刺史李迁仕大","2","0","2"
"州刺史李迁仕大皋","2","0","2"
"时宁都人刘蔼等资","1","1","2"
"承制授高祖使持节","2","0","2"
"都督会稽东阳新安","1","1","2"
"督会稽东阳新安临","1","1","2"
"会稽东阳新安临海","1","1","2"
"稽东阳新安临海永","1","1","2"
"东阳新安临海永嘉","1","1","2"
"阳新安临海永嘉五","1","1","2"
"新安临海永嘉五郡","1","1","2"
"安临海永嘉五郡诸","1","1","2"
"临海永嘉五郡诸军","1","1","2"
"海永嘉五郡诸军事","1","1","2"
"遣中记室参军江元","1","1","2"
"中记室参军江元礼","1","1","2"
"高祖遣侯安都水军","2","0","2"
"宁远石城公外兵参","1","1","2"
"远石城公外兵参军","1","1","2"
"石城公外兵参军王","1","1","2"
"城公外兵参军王位","1","1","2"
"东广州刺史独孤辟","1","1","2"
"广州刺史独孤辟恶","1","1","2"
"大司马门外白虎阙","1","1","2"
"司马门外白虎阙下","1","1","2"
"南江州刺史余孝顷","1","1","2"
"中外都督太傅印绶","1","1","2"
