"N-gram","原文","翻译","Total"
"增赐食邑合计以前赐予","0","11","11"
"赐食邑合计以前赐予的","0","11","11"
"食邑合计以前赐予的共","0","11","11"
"皇帝舆驾亲临太庙祭祀","0","8","8"
"邑合计以前赐予的共一","0","7","7"
"合计以前赐予的共一千","0","7","7"
"在家中以布衣身份直接","0","5","5"
"家中以布衣身份直接出","0","5","5"
"中以布衣身份直接出任","0","5","5"
"都督会稽等十郡诸军事","2","2","4"
"国派使者献上地方特产","0","4","4"
"计以前赐予的共一千户","0","4","4"
"南徐州刺史鄱阳王伯山","3","0","3"
"都督南豫州缘江诸军事","2","1","3"
"都督荆郢巴武四州水陆","1","2","3"
"督荆郢巴武四州水陆诸","1","2","3"
"荆郢巴武四州水陆诸军","1","2","3"
"郢巴武四州水陆诸军事","1","2","3"
"皇帝舆驾亲往南郊祭祀","0","3","3"
"开府仪同三司淳于量为","0","3","3"
"计以前赐予的共一千五","0","3","3"
"以前赐予的共一千五百","0","3","3"
"前赐予的共一千五百户","0","3","3"
"都督郢巴武三州诸军事","0","3","3"
"邑合计以前赐予的共二","0","3","3"
"合计以前赐予的共二千","0","3","3"
"计以前赐予的共二千户","0","3","3"
"梁元帝秉承皇帝的旨意","0","3","3"
"以布衣身份直接出任为","0","3","3"
"又调出京城担任使持节","0","3","3"
"元帝秉承皇帝的旨意任","0","3","3"
"朝廷任命为给事黄门侍","0","3","3"
"廷任命为给事黄门侍郎","0","3","3"
"参与掌管选拔人才之事","0","3","3"
"增加食邑和以前的一共","0","3","3"
"都督会稽东阳新安临海","1","1","2"
"督会稽东阳新安临海永","1","1","2"
"会稽东阳新安临海永嘉","1","1","2"
"稽东阳新安临海永嘉五","1","1","2"
"东阳新安临海永嘉五郡","1","1","2"
"阳新安临海永嘉五郡诸","1","1","2"
"新安临海永嘉五郡诸军","1","1","2"
"安临海永嘉五郡诸军事","1","1","2"
"宁远石城公外兵参军王","1","1","2"
"远石城公外兵参军王位","1","1","2"
"中书侍郎昙朗袭封南康","1","1","2"
"书侍郎昙朗袭封南康王","1","1","2"
"王琳立梁永嘉王萧庄郢","2","0","2"
"琳立梁永嘉王萧庄郢州","2","0","2"
"开府仪同三司侯安都等","1","1","2"
"广州刺史欧阳頠进号征","2","0","2"
"州刺史欧阳頠进号征南","2","0","2"
"孝悌力田父后者赐爵一","2","0","2"
"悌力田父后者赐爵一级","2","0","2"
"南豫州刺史余孝顷谋反","1","1","2"
"将长胡公拓跋定率步骑","2","0","2"
"长胡公拓跋定率步骑二","2","0","2"
"胡公拓跋定率步骑二万","2","0","2"
"梁中大通二年七月辛酉","1","1","2"
"开府仪同三司吴明彻进","2","0","2"
"武毅将军任忠都督寿阳","1","1","2"
"仪同三司望蔡贞宪侯君","1","1","2"
"同三司望蔡贞宪侯君理","1","1","2"
"新吴洞主余孝顷举兵应","2","0","2"
"平西邵陵王中兵参军事","1","1","2"
