"N-gram","原文","翻译","Total"
"部尚书东阁大学士","37","1","38"
"尚书兼东阁大学士","0","33","33"
"礼部尚书东阁大学","31","1","32"
"部尚书兼东阁大学","0","32","32"
"礼部尚书兼东阁大","0","26","26"
"侍郎兼右佥都御史","0","24","24"
"部右侍郎右佥都御","23","0","23"
"右侍郎右佥都御史","23","0","23"
"兵部右侍郎右佥都","20","0","20"
"为礼部尚书兼东阁","0","20","20"
"部右侍郎兼右佥都","0","20","20"
"右侍郎兼右佥都御","0","20","20"
"兵部右侍郎兼右佥","0","18","18"
"开国辅运推诚宣力","8","8","16"
"国辅运推诚宣力武","8","8","16"
"辅运推诚宣力武臣","8","8","16"
"尚书文渊阁大学士","16","0","16"
"部尚书文渊阁大学","15","0","15"
"尚书兼文渊阁大学","0","15","15"
"书兼文渊阁大学士","0","15","15"
"大祭天地于京城南","0","15","15"
"总督陕西三边军务","8","6","14"
"抹金铜鈒花叶片装","14","0","14"
"金铜鈒花叶片装钉","14","0","14"
"为兵部右侍郎兼右","0","14","14"
"部尚书兼文渊阁大","0","14","14"
"文渊阁参与机要事","0","14","14"
"渊阁参与机要事务","0","14","14"
"祭天地于京城南郊","0","14","14"
"万历四十一年进士","7","6","13"
"色服饰的甲士五人","0","13","13"
"进士及第以及其他","0","13","13"
"士及第以及其他不","0","13","13"
"及第以及其他不同","0","13","13"
"京城南郊大祭天地","0","12","12"
"总督军务威武大将","6","5","11"
"督军务威武大将军","6","5","11"
"提升为右佥都御史","0","11","11"
"派使者向朝廷献贡","0","11","11"
"当地组织训练的军","0","11","11"
"地组织训练的军队","0","11","11"
"在京城南郊大祭天","0","11","11"
"万历三十八年进士","5","5","10"
"礼部尚书文渊阁大","10","0","10"
"被加封为太子太保","0","10","10"
"礼部尚书兼文渊阁","0","10","10"
"黑色角质材料装饰","0","10","10"
"色角质材料装饰的","0","10","10"
"在南郊隆重祭祀天","0","10","10"
"南郊隆重祭祀天地","0","10","10"
"入值文渊阁参与机","0","10","10"
"值文渊阁参与机要","0","10","10"
"大祭天地于京师南","0","10","10"
"祭天地于京师南郊","0","10","10"
"万历四十四年进士","6","3","9"
"军务威武大将军总","5","4","9"
"务威武大将军总兵","5","4","9"
"威武大将军总兵官","5","4","9"
"升为代理都督佥事","0","9","9"
"兼任文渊阁大学士","0","9","9"
"提拔为右佥都御史","0","9","9"
"并被授予世袭凭证","0","9","9"
"进升为都指挥同知","0","9","9"
"为代理都指挥佥事","0","9","9"
"洪武二十六年规定","0","9","9"
"及其他不同的出身","0","9","9"
"为进士及第以及其","0","9","9"
"万历四十七年进士","5","3","8"
"本生皇考恭穆献皇","4","4","8"
"生皇考恭穆献皇帝","4","4","8"
"总河都御史傅希挚","4","4","8"
"一万四千八百二十","4","4","8"
"万四千八百二十三","4","4","8"
"四千八百二十三度","4","4","8"
"千八百二十三度零","4","4","8"
"八百二十三度零六","4","4","8"
"钞二千二百五十贯","4","4","8"
"为少傅兼太子太傅","0","8","8"
"撒马儿罕入朝进贡","0","8","8"
"尚书兼右副都御史","0","8","8"
"进升为都指挥佥事","0","8","8"
"被加封为太子少保","0","8","8"
"侍郎兼东阁大学士","0","8","8"
"升为代理都指挥佥","0","8","8"
"旗下四人手持弓箭","0","8","8"
"色有花纹的丝织品","0","8","8"
"衔着珍珠装饰的结","0","8","8"
"第以及其他不同的","0","8","8"
"以及其他不同的出","0","8","8"
"隆重祭奠先师孔子","0","8","8"
"嘉靖二十六年进士","6","1","7"
"俱礼部尚书东阁大","7","0","7"
"部尚书右副都御史","7","0","7"
"左侍郎东阁大学士","7","0","7"
"万历三十五年进士","4","3","7"
"为少师兼太子太师","0","7","7"
"部尚书兼右副都御","0","7","7"
"以都督佥事的身份","0","7","7"
"任南京兵部右侍郎","0","7","7"
"左侍郎兼东阁大学","0","7","7"
"入阁参与机要事务","0","7","7"
"升为大都督府佥事","0","7","7"
"嵌有花纹的铜质叶","0","7","7"
"有花纹的铜质叶片","0","7","7"
"花纹的铜质叶片装","0","7","7"
"口里衔着珍珠装饰","0","7","7"
"里衔着珍珠装饰的","0","7","7"
"衣领袖端衣边缘饰","0","7","7"
"等人为进士及第以","0","7","7"
"人为进士及第以及","0","7","7"
"为开国辅运推诚宣","0","7","7"
"右佥都御史巡抚山","3","3","6"
"特进金紫光禄大夫","3","3","6"
"十七卫亲军指挥使","3","3","6"
"七卫亲军指挥使司","3","3","6"
"开天行道肇纪立极","3","3","6"
"天行道肇纪立极大","3","3","6"
"行道肇纪立极大圣","3","3","6"
"神仁文义武俊德成","3","3","6"
"仁文义武俊德成功","3","3","6"
"文义武俊德成功高","3","3","6"
"义武俊德成功高皇","3","3","6"
"武俊德成功高皇帝","3","3","6"
"南京兵部尚书吕维","3","3","6"
"京兵部尚书吕维祺","3","3","6"
"嘉靖二十三年进士","4","2","6"
"礼部侍郎郭正域请","3","3","6"
"本生圣母章圣皇太","3","3","6"
"生圣母章圣皇太后","3","3","6"
"奉天靖难推诚宣力","3","3","6"
"天靖难推诚宣力武","3","3","6"
"靖难推诚宣力武臣","3","3","6"
"太子爱猷识理达腊","3","3","6"
"二十五年二月癸亥","3","3","6"
"金吾侍卫亲军都护","3","3","6"
"一百八十零万四千","6","0","6"
"二十三度七十一分","3","3","6"
"总河都御史刘士忠","3","3","6"
"总河都御史潘季驯","3","3","6"
"提升为右副都御史","0","6","6"
"都御史的身份巡抚","0","6","6"
"他的一个儿子做官","0","6","6"
"加封他为太子少保","0","6","6"
"他升任右佥都御史","0","6","6"
"掌管詹事府的事务","0","6","6"
"加封他为太子太保","0","6","6"
"为礼部尚书兼文渊","0","6","6"
"功升至都指挥佥事","0","6","6"
"南京刮大风降大雨","0","6","6"
"用穿青色服饰的甲","0","6","6"
"穿青色服饰的甲士","0","6","6"
"用穿红色服饰的甲","0","6","6"
"穿红色服饰的甲士","0","6","6"
"红色服饰的甲士五","0","6","6"
"有云形图案的小板","0","6","6"
"纹的铜质叶片装钉","0","6","6"
"洪武二十六年制定","0","6","6"
"野鸡羽毛图纹的衣","0","6","6"
"鸡羽毛图纹的衣服","0","6","6"
"色衣领袖端衣边缘","0","6","6"
