"N-gram","原文","翻译","Total"
"礼部尚书东阁大学士","31","1","32"
"部尚书兼东阁大学士","0","32","32"
"礼部尚书兼东阁大学","0","26","26"
"部右侍郎右佥都御史","23","0","23"
"兵部右侍郎右佥都御","20","0","20"
"为礼部尚书兼东阁大","0","20","20"
"部右侍郎兼右佥都御","0","20","20"
"右侍郎兼右佥都御史","0","20","20"
"兵部右侍郎兼右佥都","0","18","18"
"开国辅运推诚宣力武","8","8","16"
"国辅运推诚宣力武臣","8","8","16"
"部尚书文渊阁大学士","15","0","15"
"尚书兼文渊阁大学士","0","15","15"
"抹金铜鈒花叶片装钉","14","0","14"
"部尚书兼文渊阁大学","0","14","14"
"文渊阁参与机要事务","0","14","14"
"大祭天地于京城南郊","0","14","14"
"进士及第以及其他不","0","13","13"
"士及第以及其他不同","0","13","13"
"为兵部右侍郎兼右佥","0","12","12"
"总督军务威武大将军","6","5","11"
"当地组织训练的军队","0","11","11"
"在京城南郊大祭天地","0","11","11"
"礼部尚书文渊阁大学","10","0","10"
"礼部尚书兼文渊阁大","0","10","10"
"黑色角质材料装饰的","0","10","10"
"在南郊隆重祭祀天地","0","10","10"
"入值文渊阁参与机要","0","10","10"
"值文渊阁参与机要事","0","10","10"
"大祭天地于京师南郊","0","10","10"
"督军务威武大将军总","5","4","9"
"军务威武大将军总兵","5","4","9"
"务威武大将军总兵官","5","4","9"
"为进士及第以及其他","0","9","9"
"本生皇考恭穆献皇帝","4","4","8"
"一万四千八百二十三","4","4","8"
"万四千八百二十三度","4","4","8"
"四千八百二十三度零","4","4","8"
"千八百二十三度零六","4","4","8"
"升为代理都指挥佥事","0","8","8"
"及第以及其他不同的","0","8","8"
"第以及其他不同的出","0","8","8"
"以及其他不同的出身","0","8","8"
"俱礼部尚书东阁大学","7","0","7"
"部尚书兼右副都御史","0","7","7"
"左侍郎兼东阁大学士","0","7","7"
"嵌有花纹的铜质叶片","0","7","7"
"有花纹的铜质叶片装","0","7","7"
"口里衔着珍珠装饰的","0","7","7"
"里衔着珍珠装饰的结","0","7","7"
"等人为进士及第以及","0","7","7"
"人为进士及第以及其","0","7","7"
"为开国辅运推诚宣力","0","7","7"
"十七卫亲军指挥使司","3","3","6"
"开天行道肇纪立极大","3","3","6"
"天行道肇纪立极大圣","3","3","6"
"神仁文义武俊德成功","3","3","6"
"仁文义武俊德成功高","3","3","6"
"文义武俊德成功高皇","3","3","6"
"义武俊德成功高皇帝","3","3","6"
"南京兵部尚书吕维祺","3","3","6"
"本生圣母章圣皇太后","3","3","6"
"奉天靖难推诚宣力武","3","3","6"
"天靖难推诚宣力武臣","3","3","6"
"为礼部尚书兼文渊阁","0","6","6"
"用穿青色服饰的甲士","0","6","6"
"用穿红色服饰的甲士","0","6","6"
"穿红色服饰的甲士五","0","6","6"
"红色服饰的甲士五人","0","6","6"
"花纹的铜质叶片装钉","0","6","6"
"野鸡羽毛图纹的衣服","0","6","6"
"色衣领袖端衣边缘饰","0","6","6"
"这是不足以倚恃的第","0","6","6"
"按照一定的时间开关","0","6","6"
"施州卫军民指挥使司","2","3","5"
"运圣武神功纯仁孝文","5","0","5"
"圣武神功纯仁孝文皇","5","0","5"
"武神功纯仁孝文皇帝","5","0","5"
"启天弘道高明肇运圣","3","2","5"
"天弘道高明肇运圣武","3","2","5"
"弘道高明肇运圣武神","3","2","5"
"道高明肇运圣武神功","3","2","5"
"高明肇运圣武神功纯","3","2","5"
"明肇运圣武神功纯仁","3","2","5"
"兵部尚书东阁大学士","5","0","5"
"右都御史兵部右侍郎","5","0","5"
"部左侍郎东阁大学士","5","0","5"
"威武大将军总兵官朱","3","2","5"
"武大将军总兵官朱寿","3","2","5"
"授开国辅运推诚宣力","5","0","5"
