"N-gram","原文","翻译","Total"
"骠骑将军霍去病","0","18","18"
"以皇子的身份受","0","12","12"
"皇子的身份受封","0","12","12"
"子的身份受封为","0","12","12"
"杀死自己的国君","0","10","10"
"杀死了自己的国","0","9","9"
"死了自己的国君","0","9","9"
"御史大夫韩安国","4","4","8"
"跟随大将军卫青","0","8","8"
"齐悼惠王的儿子","0","8","8"
"贰师将军李广利","1","6","7"
"把自己的女儿嫁","0","7","7"
"自己的女儿嫁给","0","7","7"
"这是不能那样做","0","7","7"
"是不能那样做的","0","7","7"
"不能那样做的第","0","7","7"
"犯法而失掉侯爵","0","6","6"
"将军打匈奴有功","0","6","6"
"身份跟随大将军","0","6","6"
"从定襄出兵打匈","0","6","6"
"定襄出兵打匈奴","0","6","6"
"这是什么原因呢","0","6","6"
"许多医生都认为","0","6","6"
"多医生都认为是","0","6","6"
"在孝景帝前元二","0","6","6"
"孝景帝前元二年","0","6","6"
"年前以皇子的身","0","6","6"
"前以皇子的身份","0","6","6"
"齐桓公开始称霸","0","6","6"
"皇帝敬问匈奴大","3","2","5"
"帝敬问匈奴大单","3","2","5"
"皇帝使御史大夫","3","2","5"
"楚公子弃疾弑君","5","0","5"
"公子弃疾弑君灵","5","0","5"
"子弃疾弑君灵王","5","0","5"
"楚太子商臣弑父","5","0","5"
"太子商臣弑父成","5","0","5"
"子商臣弑父成王","5","0","5"
"齐田常弑君简公","5","0","5"
"就是人们所说的","0","5","5"
"我所以能知道他","0","5","5"
"多得要用十来计","0","5","5"
"得要用十来计算","0","5","5"
"所生的儿子是刘","0","5","5"
"元二年以皇子的","0","5","5"
"二年以皇子的身","0","5","5"
"年以皇子的身份","0","5","5"
"国的第一代国王","0","5","5"
"端正心性中的一","0","5","5"
"正心性中的一个","0","5","5"
"孝景前二年皇子","4","0","4"
"周幽王犬戎所杀","4","0","4"
"商臣弑父成王代","4","0","4"
"臣弑父成王代立","4","0","4"
"大将军卫青从定","0","4","4"
"将军卫青从定襄","0","4","4"
"军卫青从定襄出","0","4","4"
"卫青从定襄出兵","0","4","4"
"指挥兵车跟从高","0","4","4"
"挥兵车跟从高祖","0","4","4"
"的意思是说万物","0","4","4"
"王听到这个消息","0","4","4"
"答应了他的要求","0","4","4"
"淮南王刘安谋反","0","4","4"
"杀死和俘虏匈奴","0","4","4"
"骑将军霍去病率","0","4","4"
"因杅将军公孙敖","0","4","4"
"因犯法而失掉侯","0","4","4"
"份跟随大将军打","0","4","4"
"跟随大将军打匈","0","4","4"
"随大将军打匈奴","0","4","4"
"是个百姓不定居","0","4","4"
"个百姓不定居一","0","4","4"
"百姓不定居一处","0","4","4"
"姓不定居一处的","0","4","4"
"不定居一处的国","0","4","4"
"定居一处的国家","0","4","4"
"我私下认为陛下","0","4","4"
"听从了他的计策","0","4","4"
