"N-gram","原文","翻译","Total"
"中书门下平章","88","88","176"
"书门下平章事","88","88","176"
"同中书门下平","87","87","174"
"步军都指挥使","33","33","66"
"马步军都指挥","22","22","44"
"面行营招讨使","15","15","30"
"天平军节度使","14","14","28"
"义成军节度使","14","13","27"
"匡国军节度使","12","12","24"
"北面行营招讨","12","12","24"
"天雄军节度使","11","12","23"
"保义军节度使","12","10","22"
"武宁军节度使","9","9","18"
"泰宁军节度使","9","8","17"
"唐庄宗消灭梁","0","17","17"
"宣义军节度使","8","8","16"
"翰林学士承旨","8","8","16"
"昭义军节度使","9","7","16"
"成德军节度使","8","8","16"
"忠武军节度使","7","9","16"
"高祖在太原起","0","16","16"
"宣武军节度使","8","7","15"
"振武军节度使","6","9","15"
"判六军诸卫事","8","7","15"
"祖在太原起兵","0","15","15"
"四面行营都统","7","7","14"
"平卢军节度使","7","7","14"
"安国军节度使","7","7","14"
"横海军节度使","7","7","14"
"义武军节度使","8","6","14"
"大同军节度使","7","7","14"
"右厢都指挥使","7","7","14"
"金吾卫上将军","7","6","13"
"卢龙军节度使","6","7","13"
"枢密使安重诲","7","6","13"
"契丹耶律德光","7","6","13"
"镇国军节度使","6","6","12"
"亲军都指挥使","6","6","12"
"马军都指挥使","6","6","12"
"左骁卫上将军","6","6","12"
"武胜军节度使","6","6","12"
"武信军节度使","6","5","11"
"为北面行营招","0","11","11"
"事情无论大小","0","11","11"
"擅长骑马射箭","0","11","11"
"金吾卫大将军","5","5","10"
"侍卫亲军都指","5","5","10"
"卫亲军都指挥","5","5","10"
"侍卫步军都指","5","5","10"
"卫步军都指挥","5","5","10"
"镇宁军节度使","5","5","10"
"左骁卫大将军","5","5","10"
"东南面招讨使","5","5","10"
"马步军都虞候","5","5","10"
"为人聪明机敏","0","10","10"
"右金吾卫上将","5","4","9"
"彰德军节度使","4","5","9"
"晋高祖在太原","0","9","9"
"节度使杨师厚","4","4","8"
"宁国军节度使","4","4","8"
"军节度使王彦","4","4","8"
"大同军防御使","4","4","8"
"大行皇帝山陵","4","4","8"
"州行营都部署","4","4","8"
"保大军节度使","4","4","8"
"左监门卫将军","4","4","8"
"右武卫大将军","4","4","8"
"加同中书门下","6","2","8"
"枢密使范延光","4","4","8"
"枢密院直学士","4","4","8"
"侍卫亲军马步","4","4","8"
"节度使石敬瑭","4","4","8"
"都督中外诸军","4","4","8"
"督中外诸军事","4","4","8"
"任河东节度使","0","8","8"
"军节度使李嗣","3","4","7"
"面行营都部署","4","3","7"
"雄武军节度使","3","4","7"
"归德军节度使","3","4","7"
"他的两个儿子","0","7","7"
"把女儿嫁给他","0","7","7"
"契丹侵犯京师","0","7","7"
"拜为中书侍郎","0","7","7"
"境内实行大赦","0","7","7"
"御史大夫薛贻","3","3","6"
"史大夫薛贻矩","3","3","6"
"佑国军节度使","3","3","6"
"义军节度使王","3","3","6"
"镇南军节度使","3","3","6"
"军节度使李存","3","3","6"
"镇州兵马留后","3","3","6"
"新罗国王金朴","3","3","6"
"罗国王金朴英","3","3","6"
"河南尹张全义","3","3","6"
"静难军节度使","4","2","6"
"河阳三城节度","3","3","6"
"阳三城节度使","3","3","6"
"行营都招讨使","3","3","6"
"金紫光禄大夫","3","3","6"
"军节度使高行","3","3","6"
"节度使高行周","3","3","6"
"北面行营都部","3","3","6"
"侍卫亲军都虞","3","3","6"
"卫亲军都虞候","3","3","6"
"先锋都指挥使","3","3","6"
"左屯卫大将军","3","3","6"
"潞王珂反凤翔","6","0","6"
"山南东道节度","5","1","6"
"南东道节度使","5","1","6"
"左武卫上将军","3","3","6"
"卫亲军马步军","3","3","6"
"亲军马步军都","3","3","6"
"军马步军都指","3","3","6"
"京马步军都指","3","3","6"
"侍卫马步军都","3","3","6"
"严卫指挥使尹","3","3","6"
"卫指挥使尹晖","3","3","6"
"梁太祖镇宣武","5","1","6"
"晋昌军节度使","3","3","6"
"侍御史知杂事","3","3","6"
"镇海军节度使","3","3","6"
"行皇帝山陵使","3","3","6"
"为同中书门下","0","6","6"
"为河中节度使","0","6","6"
"潞王李从珂在","0","6","6"
"王李从珂在凤","0","6","6"
"对他的部下说","0","6","6"
"唐庄宗在胡柳","0","6","6"
"跟随唐庄宗在","0","6","6"
"高祖进入京师","0","6","6"
"为人骁悍勇猛","0","6","6"
"高祖镇守太原","0","6","6"
"他的妻子儿女","0","6","6"
"黄巢攻陷长安","0","6","6"
"任命他的弟弟","0","6","6"
"亲自率兵攻打","0","6","6"
"他的儿子王继","0","6","6"
"护国军节度使","2","3","5"
"宦官韩全诲等","2","3","5"
"千牛卫大将军","3","2","5"
"西京副留守刘","3","2","5"
"京副留守刘遂","3","2","5"
"副留守刘遂雍","3","2","5"
"南面行营都统","3","2","5"
"天下兵马大元","2","3","5"
"下兵马大元帅","2","3","5"
"蕃汉马步军都","4","1","5"
"赐姓名曰李绍","5","0","5"
"右武卫上将军","3","2","5"
"永平军节度使","2","3","5"
"群臣上尊号曰","2","3","5"
"威为北面行营","0","5","5"
"任端明殿学士","0","5","5"
"叛北汉来归附","0","5","5"
"任河中节度使","0","5","5"
"周世宗征伐淮","0","5","5"
"唐庄宗进入魏","0","5","5"
"李从珂在凤翔","0","5","5"
"从珂在凤翔反","0","5","5"
"珂在凤翔反叛","0","5","5"
"为匡国军节度","0","5","5"
"为天雄军节度","0","5","5"
"多次立下战功","0","5","5"
"唐庄宗认为他","0","5","5"
"二州的军队在","0","5","5"
"和梁在黄河边","0","5","5"
"不知道他的家","0","5","5"
"知道他的家世","0","5","5"
"唐庄宗在魏州","0","5","5"
"年轻时考中进","0","5","5"
"轻时考中进士","0","5","5"
"漠高祖在太原","0","5","5"
"他的儿子刘守","0","5","5"
"于是任命他为","0","5","5"
"留下他的儿子","0","5","5"
"抓获他们的将","0","5","5"
"获他们的将领","0","5","5"
"授任杜重威为","0","5","5"
"派使臣到京师","0","5","5"
"前来请求任命","0","5","5"
"左金吾卫大将","2","2","4"
"面行营兵马都","2","2","4"
"行营兵马都统","2","2","4"
"节度使安师儒","2","2","4"
"州四面行营都","2","2","4"
"天复元年正月","2","2","4"
"诸道兵马元帅","2","2","4"
"枢密使蒋玄晖","2","2","4"
"追尊祖考皇帝","4","0","4"
"国军节度使刘","2","2","4"
"国军节度使王","2","2","4"
"州东面行营招","2","2","4"
