"N-gram","原文","翻译","Total"
"加同中书门下平章事","6","2","8"
"侍卫亲军马步军都指","3","3","6"
"卫亲军马步军都指挥","3","3","6"
"亲军马步军都指挥使","3","3","6"
"为同中书门下平章事","0","6","6"
"潞王李从珂在凤翔反","0","5","5"
"王李从珂在凤翔反叛","0","5","5"
"宣义军节度使王彦章","2","2","4"
"天平军节度使高行周","2","2","4"
"剑南西川节度副大使","2","2","4"
"侍卫马步军都指挥使","2","2","4"
"渤海国王大讠巽派使","0","4","4"
"海国王大讠巽派使者","0","4","4"
"西京副留守刘遂雍叛","2","1","3"
"世宗显德四年夏四月","2","1","3"
"威塞等军蕃汉马步军","2","1","3"
"塞等军蕃汉马步军都","2","1","3"
"看见骑白马穿红镗甲","0","3","3"
"见骑白马穿红镗甲的","0","3","3"
"骑白马穿红镗甲的人","0","3","3"
"国王大讠巽派使者来","0","3","3"
"威为北面行营招讨使","0","3","3"
"加授同中书门下平章","0","3","3"
"授同中书门下平章事","0","3","3"
"随唐庄宗在胡柳打仗","0","3","3"
"刘仁恭被他的儿子刘","0","3","3"
"仁恭被他的儿子刘守","0","3","3"
"恭被他的儿子刘守光","0","3","3"
"必定上奏说别人是朋","0","3","3"
"定上奏说别人是朋党","0","3","3"
"的事记载在本朝国史","0","3","3"
"加封尊号为英武睿圣","0","3","3"
"遣泗州牙将王知朗徐","2","0","2"
"泗州牙将王知朗徐州","2","0","2"
"东南面行营兵马都统","1","1","2"
"秦宗权遣弟宗衡掠地","2","0","2"
"宗权遣弟宗衡掠地淮","2","0","2"
"权遣弟宗衡掠地淮南","2","0","2"
"河东叛将冯霸杀潞州","1","1","2"
"东叛将冯霸杀潞州守","1","1","2"
"叛将冯霸杀潞州守将","1","1","2"
"将冯霸杀潞州守将李","1","1","2"
"冯霸杀潞州守将李克","1","1","2"
"霸杀潞州守将李克恭","1","1","2"
"茂贞杀韩全诲等二十","1","1","2"
"贞杀韩全诲等二十人","1","1","2"
"匡国军节度使刘知俊","1","1","2"
"翰林学士承旨礼部侍","1","1","2"
"林学士承旨礼部侍郎","1","1","2"
"学士承旨礼部侍郎张","1","1","2"
"士承旨礼部侍郎张策","1","1","2"
"潞州行营都虞候康怀","1","1","2"
"州行营都虞候康怀英","1","1","2"
"杀右金吾卫上将军王","1","1","2"
"右金吾卫上将军王师","1","1","2"
"金吾卫上将军王师范","1","1","2"
"左仆射杨涉同中书门","1","1","2"
"仆射杨涉同中书门下","1","1","2"
"射杨涉同中书门下平","1","1","2"
"杨涉同中书门下平章","1","1","2"
"涉同中书门下平章事","1","1","2"
"杀佑国军节度使王重","1","1","2"
"佑国军节度使王重师","1","1","2"
"同州东面行营招讨使","1","1","2"
"行营招讨使左卫上将","1","1","2"
"营招讨使左卫上将军","1","1","2"
"招讨使左卫上将军陈","1","1","2"
"讨使左卫上将军陈晖","1","1","2"
"潞州东面行营招讨使","1","1","2"
"镇国军节度使康怀英","1","1","2"
"护国军节度使杨师厚","1","1","2"
"宁国军节度使王景仁","1","1","2"
"王景仁北面行营招讨","2","0","2"
"景仁北面行营招讨使","2","0","2"
"天雄军节度使杨师厚","1","1","2"
"安国军节度使阎宝叛","1","1","2"
"横海军节度使戴思远","1","1","2"
"右千牛卫大将军刘璩","1","1","2"
"泰宁军节度使张守进","1","1","2"
"宁军节度使张守进叛","1","1","2"
"天平军节度使霍彦威","1","1","2"
"滑州兵马留后段凝攻","1","1","2"
"州兵马留后段凝攻卫","1","1","2"
"兵马留后段凝攻卫州","1","1","2"
"神策大将军康承训统","1","1","2"
