"N-gram","原文","翻译","Total"
"中书门下平","88","88","176"
"书门下平章","88","88","176"
"门下平章事","88","88","176"
"同中书门下","87","87","174"
"军都指挥使","50","50","100"
"武军节度使","35","37","72"
"国军节度使","36","35","71"
"步军都指挥","33","33","66"
"义军节度使","32","28","60"
"宁军节度使","23","22","45"
"行营招讨使","22","22","44"
"马步军都指","22","22","44"
"德军节度使","18","20","38"
"端明殿学士","19","19","38"
"为中书侍郎","0","36","36"
"平军节度使","17","18","35"
"面行营招讨","15","15","30"
"天平军节度","14","14","28"
"雄军节度使","13","14","27"
"河中节度使","13","14","27"
"义成军节度","14","13","27"
"成军节度使","14","13","27"
"北面行营招","13","13","26"
"唐明宗登位","0","26","26"
"河东节度使","12","13","25"
"行营都部署","13","12","25"
"匡国军节度","12","12","24"
"军节度使李","11","13","24"
"魏王李继岌","0","24","24"
"面行营都统","12","11","23"
"天雄军节度","11","12","23"
"晋高祖登位","0","23","23"
"保义军节度","12","10","22"
"海军节度使","11","11","22"
"跟随唐庄宗","0","22","22"
"武宁军节度","10","10","20"
"梁太祖登位","0","20","20"
"唐庄宗消灭","0","20","20"
"成德军节度","10","9","19"
"凤翔节度使","9","10","19"
"为北面行营","0","19","19"
"军节度使王","9","9","18"
"河阳节度使","9","9","18"
"左散骑常侍","9","9","18"
"高祖在太原","0","18","18"
"在太原起兵","0","18","18"
"泰宁军节度","9","8","17"
"州司户参军","9","8","17"
"在南郊祭天","0","17","17"
"周太祖登位","0","17","17"
"庄宗消灭梁","0","17","17"
"宣义军节度","8","8","16"
"翰林学士承","8","8","16"
"林学士承旨","8","8","16"
"横海军节度","8","8","16"
"昭义军节度","9","7","16"
"宣徽南院使","8","8","16"
"侍卫亲军都","8","8","16"
"忠武军节度","7","9","16"
"北面行营都","8","8","16"
"六军诸卫事","8","8","16"
"厢都指挥使","8","8","16"
"年轻时跟随","0","16","16"
"祖在太原起","0","16","16"
"唐明宗即位","0","16","16"
"宣武军节度","8","7","15"
"燕王刘守光","7","8","15"
"振武军节度","6","9","15"
"左卫大将军","8","7","15"
"判六军诸卫","8","7","15"
"四面行营都","7","7","14"
"平卢军节度","7","7","14"
"卢军节度使","7","7","14"
"左卫上将军","7","7","14"
"安国军节度","7","7","14"
"义武军节度","8","6","14"
"大同军节度","7","7","14"
"同军节度使","7","7","14"
"左谏议大夫","7","7","14"
"宣徽北院使","7","7","14"
"南面招讨使","7","7","14"
"步军都虞候","7","7","14"
"右厢都指挥","7","7","14"
"把女儿嫁给","0","14","14"
"派他的将领","0","14","14"
"金吾卫上将","7","6","13"
"吾卫上将军","7","6","13"
"卢龙军节度","6","7","13"
"龙军节度使","6","7","13"
"枢密使安重","7","6","13"
"密使安重诲","7","6","13"
"契丹耶律德","7","6","13"
"丹耶律德光","7","6","13"
"信军节度使","7","6","13"
"唐废帝登位","0","13","13"
"契丹阿保机","7","5","12"
"镇国军节度","6","6","12"
"亲军都指挥","6","6","12"
"侍卫步军都","6","6","12"
"马军都指挥","6","6","12"
"汉高祖太原","11","1","12"
"左骁卫上将","6","6","12"
"骁卫上将军","6","6","12"
"晋高祖入立","12","0","12"
"武胜军节度","6","6","12"
"胜军节度使","6","6","12"
"任翰林学士","0","12","12"
"任河东节度","0","12","12"
"史弘肇等人","0","12","12"
"唐庄宗进入","0","12","12"
"潞王李从珂","0","12","12"
"长骑马射箭","0","12","12"
"唐庄宗登位","0","12","12"
"的妻子儿女","0","12","12"
"西京副留守","6","5","11"
"武卫上将军","6","5","11"
"武信军节度","6","5","11"
"梁末帝登位","0","11","11"
"事情无论大","0","11","11"
"情无论大小","0","11","11"
"擅长骑马射","0","11","11"
"随唐庄宗在","0","11","11"
"派他的弟弟","0","11","11"
"派使臣前来","0","11","11"
"金吾卫大将","5","5","10"
"吾卫大将军","5","5","10"
"振武节度使","6","4","10"
"加检校太师","5","5","10"
"节度使李嗣","5","5","10"
"北面招讨使","5","5","10"
"卫亲军都指","5","5","10"
"卫步军都指","5","5","10"
"镇宁军节度","5","5","10"
"左骁卫大将","5","5","10"
"骁卫大将军","5","5","10"
"严卫指挥使","5","5","10"
"武卫大将军","5","5","10"
"右卫上将军","5","5","10"
"左龙武统军","5","5","10"
"监军张承业","5","5","10"
"步军指挥使","5","5","10"
"晋高祖太原","10","0","10"
"郑州防御使","5","5","10"
"东南面招讨","5","5","10"
"马步军都虞","5","5","10"
"唐庄宗灭梁","7","3","10"
"讨伐张文礼","0","10","10"
"的两个儿子","0","10","10"
"为人聪明机","0","10","10"
"人聪明机敏","0","10","10"
"他的儿子刘","0","10","10"
"军节度使刘","4","5","9"
"右金吾卫上","5","4","9"
"契丹犯京师","9","0","9"
"汝州防御使","5","4","9"
"赠太子太师","5","4","9"
"彰德军节度","4","5","9"
"刘氏为皇后","0","9","9"
"跟随梁太祖","0","9","9"
"晋高祖在太","0","9","9"
"不知道他的","0","9","9"
"派他的儿子","0","9","9"
"汉高祖登位","0","9","9"
"他的儿子王","0","9","9"
"他们的将领","0","9","9"
"淮南节度使","4","4","8"
"凤翔李茂贞","4","4","8"
"元年春正月","8","0","8"
"渤海国王大","4","4","8"
"军节度使杨","4","4","8"
"节度使杨师","4","4","8"
"度使杨师厚","4","4","8"
"宁国军节度","4","4","8"
"军节度使张","4","4","8"
"州兵马留后","4","4","8"
"节度使王彦","4","4","8"
"大同军防御","4","4","8"
"同军防御使","4","4","8"
"灵武节度使","4","4","8"
"难军节度使","4","4","8"
"雄武军节度","4","4","8"
"大行皇帝山","4","4","8"
"行皇帝山陵","4","4","8"
"州行营都部","4","4","8"
"行营副都统","4","4","8"
"保大军节度","4","4","8"
"大军节度使","4","4","8"
"大内都点检","4","4","8"
"宰相豆卢革","4","4","8"
"都知兵马使","4","4","8"
"左监门卫将","4","4","8"
"监门卫将军","4","4","8"
"千牛卫将军","4","4","8"
"右武卫大将","4","4","8"
"加同中书门","6","2","8"
"枢密使范延","4","4","8"
"密使范延光","4","4","8"
"枢密院直学","4","4","8"
"密院直学士","4","4","8"
"侍卫亲军马","4","4","8"
"卫亲军马步","4","4","8"
"军马步军都","4","4","8"
"殿中侍御史","4","4","8"
"黔南节度使","4","4","8"
"节度掌书记","4","4","8"
"水部员外郎","4","4","8"
"昌军节度使","4","4","8"
"节度使石敬","4","4","8"
"度使石敬瑭","4","4","8"
"潞州节度使","4","4","8"
"金吾大将军","4","4","8"
"右龙武统军","4","4","8"
"镇海军节度","4","4","8"
"都督中外诸","4","4","8"
"督中外诸军","4","4","8"
"中外诸军事","4","4","8"
"洪州节度使","4","4","8"
"西川节度使","4","4","8"
"他的儿子们","0","8","8"
"杜重威等人","0","8","8"
"关闭城门不","0","8","8"
"多次被打败","0","8","8"
"他的部下说","0","8","8"
"跟随唐明宗","0","8","8"
"我们的军队","0","8","8"
"二州的军队","0","8","8"
"和梁在黄河","0","8","8"
"唐明宗进入","0","8","8"
"屡经升迁为","0","8","8"
"李景的军队","0","8","8"
"为节度副使","0","8","8"
"收养作儿子","0","8","8"
"女儿嫁给他","0","8","8"
"契丹侵犯京","0","8","8"
"为翰林学士","0","8","8"
"宋太祖皇帝","0","8","8"
"襄州赵匡凝","4","3","7"
"节度使阎宝","4","3","7"
"面行营都部","4","3","7"
"归德军节度","3","4","7"
"右卫大将军","3","4","7"
"右神武统军","4","3","7"
"太祖镇宣武","6","1","7"
"蕃汉马步军","5","2","7"
"赐姓名曰李","7","0","7"
"加检校太尉","4","3","7"
"枢密直学士","4","3","7"
"高祖入京师","6","1","7"
"京马步军都","4","3","7"
"清军节度使","3","4","7"
"昭义节度使","2","5","7"
"高思继兄弟","1","6","7"
"州回到京城","0","7","7"
"晋派周德威","0","7","7"
"祖镇守太原","0","7","7"
"梁太祖于是","0","7","7"
"在凤翔反叛","0","7","7"
"梁太祖进攻","0","7","7"
"等人的军队","0","7","7"
"为兵部尚书","0","7","7"
"唐庄宗于是","0","7","7"
"他的两个儿","0","7","7"
"宗进入洛阳","0","7","7"
"姓名叫李绍","0","7","7"
"唐庄宗派李","0","7","7"
"抓获他们的","0","7","7"
"的所作所为","0","7","7"
"唐庄宗即位","0","7","7"
"为中书舍人","0","7","7"
"年轻时当兵","0","7","7"
"他的儿子李","0","7","7"
"于是派他的","0","7","7"
"让他的儿子","0","7","7"
"的军队攻打","0","7","7"
"率兵攻打他","0","7","7"
"任行军司马","0","7","7"
"丹侵犯京师","0","7","7"
"亲自率兵攻","0","7","7"
"到京师朝拜","0","7","7"
"拜为中书侍","0","7","7"
"境内实行大","0","7","7"
"内实行大赦","0","7","7"
"德元年正月","3","3","6"
"州四面行营","3","3","6"
"宦官韩全诲","2","4","6"
"岐王李茂贞","3","3","6"
"御史大夫薛","3","3","6"
"史大夫薛贻","3","3","6"
"大夫薛贻矩","3","3","6"
"行营都虞候","3","3","6"
"群臣上尊号","3","3","6"
"佑国军节度","3","3","6"
"左龙虎统军","3","3","6"
"镇南军节度","3","3","6"
"南军节度使","3","3","6"
"牛卫大将军","3","3","6"
"太原节度使","3","3","6"
"硃友谦河中","6","0","6"
"节度使李存","3","3","6"
"镇州兵马留","3","3","6"
"张文礼镇州","6","0","6"
"新罗国王金","3","3","6"
"罗国王金朴","3","3","6"
"国王金朴英","3","3","6"
"河南尹张全","3","3","6"
"南尹张全义","3","3","6"
"臣上尊号曰","3","3","6"
"静难军节度","4","2","6"
