"N-gram","原文","翻译","Total"
"同中书门下平章事","87","87","174"
"为北面行营招讨使","0","11","11"
"侍卫亲军都指挥使","5","5","10"
"侍卫步军都指挥使","5","5","10"
"晋高祖在太原起兵","0","9","9"
"加同中书门下平章","6","2","8"
"侍卫亲军马步军都","3","3","6"
"卫亲军马步军都指","3","3","6"
"亲军马步军都指挥","3","3","6"
"军马步军都指挥使","3","3","6"
"京马步军都指挥使","3","3","6"
"为同中书门下平章","0","6","6"
"西京副留守刘遂雍","3","2","5"
"潞王李从珂在凤翔","0","5","5"
"王李从珂在凤翔反","0","5","5"
"李从珂在凤翔反叛","0","5","5"
"州东面行营招讨使","2","2","4"
"宣义军节度使王彦","2","2","4"
"义军节度使王彦章","2","2","4"
"幽州道行营招讨使","2","2","4"
"天平军节度使高行","2","2","4"
"平军节度使高行周","2","2","4"
"侍卫马军都指挥使","2","2","4"
"等军蕃汉马步军都","3","1","4"
"羽林指挥使杨思权","2","2","4"
"州马步军都指挥使","2","2","4"
"护圣右厢都指挥使","2","2","4"
"剑南西川节度副大","2","2","4"
"南西川节度副大使","2","2","4"
"希声判内外诸军事","2","2","4"
"等州观察处置等使","2","2","4"
"侍卫马步军都指挥","2","2","4"
"卫马步军都指挥使","2","2","4"
"渤海国王大讠巽派","0","4","4"
"海国王大讠巽派使","0","4","4"
"国王大讠巽派使者","0","4","4"
"周太祖在魏州起兵","0","4","4"
"唐庄宗在胡柳打仗","0","4","4"
"耶律德光侵犯京师","0","4","4"
"威北面行营招讨使","3","0","3"
"振武节度使李嗣本","2","1","3"
"内园栽接使储德源","2","1","3"
"京副留守刘遂雍叛","2","1","3"
"世宗显德四年夏四","2","1","3"
"宗显德四年夏四月","2","1","3"
"河东节度使石敬瑭","2","1","3"
"威塞等军蕃汉马步","2","1","3"
"塞等军蕃汉马步军","2","1","3"
"看见骑白马穿红镗","0","3","3"
"见骑白马穿红镗甲","0","3","3"
"骑白马穿红镗甲的","0","3","3"
"白马穿红镗甲的人","0","3","3"
"王大讠巽派使者来","0","3","3"
"任命天雄军节度使","0","3","3"
"任命天平军节度使","0","3","3"
"威为北面行营招讨","0","3","3"
"军节度使高行周为","0","3","3"
"杜重威为北面行营","0","3","3"
"修筑夹城包围潞州","0","3","3"
"加授同中书门下平","0","3","3"
"授同中书门下平章","0","3","3"
