"N-gram","原文","翻译","Total"
"马步军都指挥使","29","25","54"
"侍卫马军都指挥","22","17","39"
"卫马军都指挥使","21","16","37"
"卫步军都指挥使","18","16","34"
"侍卫步军都指挥","17","16","33"
"侍卫亲军都指挥","14","14","28"
"卫亲军都指挥使","14","13","27"
"北面行营招讨使","10","11","21"
"侍卫亲军马步军","11","10","21"
"军马步军都指挥","11","8","19"
"天下兵马都元帅","10","9","19"
"中书门下平章事","9","9","18"
"卫亲军马步军都","9","7","16"
"同中书门下平章","8","8","16"
"亲军马步军都指","9","6","15"
"帝御崇元殿受朝","15","0","15"
"军步军都指挥使","1","11","12"
"御崇元殿受朝贺","11","0","11"
"高祖驾临崇元殿","0","11","11"
"驾临崇元殿接受","0","11","11"
"检校右散骑常侍","5","5","10"
"州节度使杨光远","5","5","10"
"襄州行营都部署","5","5","10"
"行营都部署高行","5","5","10"
"营都部署高行周","5","5","10"
"都指挥使李重进","5","5","10"
"马军步军都指挥","0","10","10"
"祖驾临崇元殿接","0","10","10"
"临崇元殿接受朝","0","10","10"
"厢马军都指挥使","5","4","9"
"加开府仪同三司","7","2","9"
"检校尚书右仆射","4","5","9"
"淮南杨溥派使者","0","9","9"
"崇元殿接受朝贺","0","9","9"
"州马步军都指挥","5","3","8"
"右金吾卫上将军","4","4","8"
"厢步军都指挥使","4","4","8"
"昭义节度使李嗣","4","4","8"
"义节度使李嗣昭","4","4","8"
"天下兵马副元帅","4","4","8"
"南面行营都部署","4","4","8"
"州行营都部署高","4","4","8"
"州节度使安彦威","4","4","8"
"护圣左厢都指挥","4","4","8"
"圣左厢都指挥使","4","4","8"
"侍卫都指挥使李","4","4","8"
"卫都指挥使李重","4","4","8"
"派使者进贡土产","0","8","8"
"晋高祖进入洛阳","0","8","8"
"行营马步都虞候","4","3","7"
"威塞等军蕃汉马","4","3","7"
"蕃汉马步军总管","1","6","7"
"都指挥使杜重威","4","3","7"
"湖南节度使马希","3","4","7"
"步军都指挥使李","3","4","7"
"北面行营马步军","4","3","7"
"崇元殿接受朝拜","0","7","7"
"河中节度使王重","3","3","6"
"左金吾卫大将军","3","3","6"
"州节度使刘知俊","3","3","6"
"魏博节度使杨师","2","4","6"
"博节度使杨师厚","2","4","6"
"先锋步军都指挥","3","3","6"
"锋步军都指挥使","3","3","6"
"步军都指挥使王","3","3","6"
"许州节度使谢彦","3","3","6"
"州节度使谢彦章","3","3","6"
"濮州刺史孟审澄","3","3","6"
"面行营都招讨使","3","3","6"
"北面行营副招讨","3","3","6"
"州节度使张万进","3","3","6"
"面行营马步军都","3","3","6"
"宣武军节度使李","3","3","6"
"州节度使李嗣源","3","3","6"
"枢密副使刘延朗","3","3","6"
"河东节度使石敬","3","3","6"
"东节度使石敬瑭","3","3","6"
"行营马步军都虞","3","3","6"
"营马步军都虞候","3","3","6"
"州节度使安审琦","3","3","6"
"军都指挥使宋审","3","3","6"
"都指挥使宋审虔","3","3","6"
"汴州节度使范延","3","3","6"
"州节度使范延光","3","3","6"
"军节度使高行周","3","3","6"
"行营马军都指挥","3","3","6"
"耀忠匡定保节功","3","3","6"
"忠匡定保节功臣","3","3","6"
"南节度使马希范","3","3","6"
"州节度使马全节","3","3","6"
"镇州节度使安重","3","3","6"
"州节度使安重荣","3","3","6"
"宋州节度使安彦","3","3","6"
"州节度使张彦泽","3","3","6"
"军都指挥使李守","3","3","6"
"都指挥使李守贞","3","3","6"
"青州节度使杨光","3","3","6"
"马军都指挥使李","4","2","6"
"授银青光禄大夫","4","2","6"
"左右厢都指挥使","3","3","6"
"澶州节度使李洪","3","3","6"
"州节度使李洪义","3","3","6"
"军都指挥使王殷","3","3","6"
"内客省使阎晋卿","3","3","6"
"步军都指挥使曹","3","3","6"
"军都指挥使曹英","3","3","6"
"宁州刺史张建武","3","3","6"
"殿前都指挥使张","3","3","6"
"前都指挥使张永","3","3","6"
"都指挥使张永德","3","3","6"
"朗州节度使王进","3","3","6"
"州节度使王进逵","3","3","6"
"太祖镇守汴州时","0","6","6"
"去世而停止上朝","0","6","6"
"徐州节度使刘斌","0","6","6"
"州节度使刘斌贝","0","6","6"
"御文明殿受朝贺","5","0","5"
"右厢马军都指挥","3","2","5"
"京马步军都指挥","3","2","5"
"马步军副都指挥","3","2","5"
"步军副都指挥使","3","2","5"
"河中节度使王珂","2","3","5"
"面行营副招讨使","3","2","5"
"军马步都指挥使","4","1","5"
"检校尚书左仆射","3","2","5"
"豆卢革率百官上","3","2","5"
"致书上大唐皇帝","4","1","5"
"塞等军蕃汉马步","4","1","5"
"齐州防御使秘琼","3","2","5"
"中书侍郎平章事","2","3","5"
"镇东等军节度使","2","3","5"
"十一月二十七日","1","4","5"
"侍卫马步军都虞","2","3","5"
"卫马步军都虞候","2","3","5"
"侍卫马步军都指","2","3","5"
"卫马步军都指挥","2","3","5"
"夏州节度使李彝","2","3","5"
"州节度使李彝殷","2","3","5"
"神武统军张彦泽","3","2","5"
"行营步军都指挥","3","2","5"
"营步军都指挥使","3","2","5"
"军节度使杜重威","2","3","5"
"皇子澶州节度使","4","1","5"
"兵部尚书张昭上","2","3","5"
"镇海军节度副使","2","3","5"
"定州节度使王处","2","3","5"
"加封太祖为检校","0","5","5"
"从黎阳渡过黄河","0","5","5"
"加封为同平章事","0","5","5"
"为昭义军节度使","0","5","5"
"司空兼门下侍郎","0","5","5"
"任天平军节度使","0","5","5"
"仪仗侍卫按礼行","0","5","5"
"仗侍卫按礼行事","0","5","5"
"在灵柩前即皇帝","0","5","5"
"灵柩前即皇帝位","0","5","5"
"任天下兵马都元","0","5","5"
"时河中节度使王","2","2","4"
"中节度使王重荣","2","2","4"
"河中行营副招讨","2","2","4"
"中行营副招讨使","2","2","4"
"观军容使田令孜","2","2","4"
"滑州节度使安师","2","2","4"
"州节度使安师儒","2","2","4"
"扬州节度使高骈","2","2","4"
"蔡州四面行营都","2","2","4"
"州四面行营都统","2","2","4"
"同州节度使刘知","2","2","4"
"福建节度使王审","2","2","4"
"建节度使王审知","2","2","4"
"怀州刺史段明远","2","2","4"
"淮南西北面行营","2","2","4"
"南西北面行营招","2","2","4"
"西北面行营招讨","2","2","4"
"行营先锋步军都","2","2","4"
"营先锋步军都指","2","2","4"
"滑州宣义军节度","2","2","4"
"节度使张筠弃城","2","2","4"
"邢州节度使阎宝","2","2","4"
"沧州节度使戴思","2","2","4"
"州节度使戴思远","2","2","4"
"节度使戴思远弃","2","2","4"
"度使戴思远弃城","2","2","4"
"北面招讨使贺瑰","2","2","4"
"诸军马步都虞候","4","0","4"
"军马步军副都指","2","2","4"
"滑州节度使贺瑰","2","2","4"
"道行营都招讨使","2","2","4"
"滑州节度使王彦","2","2","4"
"州节度使王彦章","2","2","4"
"伪武信军节度使","2","2","4"
"泽州刺史安金俊","2","2","4"
"检校左散骑常侍","2","2","4"
"东南面行营都招","2","2","4"
"南面行营都招讨","2","2","4"
"左监门卫上将军","2","2","4"
"左厢步军都指挥","2","2","4"
"昭义军节度使李","2","2","4"
"华州节度使尹皓","2","2","4"
"镇州大将张文礼","2","2","4"
"天平节度使阎宝","2","2","4"
"成德军兵马留后","2","2","4"
"大同军节度使李","2","2","4"
"同军节度使李存","2","2","4"
"军节度使李存璋","2","2","4"
"蕃汉马步总管李","2","2","4"
"汉马步总管李存","2","2","4"
"马步总管李存审","2","2","4"
"许州匡国军节度","2","2","4"
"州匡国军节度使","2","2","4"
"安义军节度使李","2","2","4"
"义军节度使李继","2","2","4"
"军节度使李继韬","2","2","4"
"宰臣豆卢革率百","3","1","4"
"臣豆卢革率百官","3","1","4"
"卢革率百官上表","2","2","4"
"州防御使张继孙","2","2","4"
"左谏议大夫窦专","2","2","4"
"淮南杨溥遣使贡","4","0","4"
"武军节度使李存","2","2","4"
"军节度使李存审","2","2","4"
"军节度使李嗣源","2","2","4"
"刑部尚书李琪充","2","2","4"
"北面行营都招讨","2","2","4"
