"N-gram","原文","翻译","Total"
"侍卫马军都指挥使","21","16","37"
"侍卫步军都指挥使","17","16","33"
"侍卫亲军都指挥使","14","13","27"
"军马步军都指挥使","11","8","19"
"侍卫亲军马步军都","9","7","16"
"同中书门下平章事","8","8","16"
"卫亲军马步军都指","9","6","15"
"亲军马步军都指挥","9","6","15"
"帝御崇元殿受朝贺","11","0","11"
"行营都部署高行周","5","5","10"
"马军步军都指挥使","0","10","10"
"高祖驾临崇元殿接","0","10","10"
"祖驾临崇元殿接受","0","10","10"
"驾临崇元殿接受朝","0","10","10"
"州马步军都指挥使","5","3","8"
"昭义节度使李嗣昭","4","4","8"
"襄州行营都部署高","4","4","8"
"州行营都部署高行","4","4","8"
"护圣左厢都指挥使","4","4","8"
"侍卫都指挥使李重","4","4","8"
"卫都指挥使李重进","4","4","8"
"魏博节度使杨师厚","2","4","6"
"先锋步军都指挥使","3","3","6"
"许州节度使谢彦章","3","3","6"
"河东节度使石敬瑭","3","3","6"
"行营马步军都虞候","3","3","6"
"军都指挥使宋审虔","3","3","6"
"汴州节度使范延光","3","3","6"
"耀忠匡定保节功臣","3","3","6"
"湖南节度使马希范","3","3","6"
"镇州节度使安重荣","3","3","6"
"宋州节度使安彦威","3","3","6"
"军都指挥使李守贞","3","3","6"
"青州节度使杨光远","3","3","6"
"卫马军都指挥使李","4","2","6"
"澶州节度使李洪义","3","3","6"
"卫步军都指挥使曹","3","3","6"
"步军都指挥使曹英","3","3","6"
"殿前都指挥使张永","3","3","6"
"前都指挥使张永德","3","3","6"
"朗州节度使王进逵","3","3","6"
"临崇元殿接受朝贺","0","6","6"
"徐州节度使刘斌贝","0","6","6"
"右厢马军都指挥使","3","2","5"
"京马步军都指挥使","3","2","5"
"马步军副都指挥使","3","2","5"
"威塞等军蕃汉马步","4","1","5"
"侍卫马步军都虞候","2","3","5"
"侍卫马步军都指挥","2","3","5"
"卫马步军都指挥使","2","3","5"
"夏州节度使李彝殷","2","3","5"
"行营步军都指挥使","3","2","5"
"仪仗侍卫按礼行事","0","5","5"
"在灵柩前即皇帝位","0","5","5"
"任天下兵马都元帅","0","5","5"
"时河中节度使王重","2","2","4"
